ontime, MNN, MPN, duration, channel
66.00, 50.00, 54.00, 1.00, 1.00
66.00, 77.00, 70.00, 0.50, 0.00
66.50, 69.00, 65.00, 0.50, 0.00
67.00, 57.00, 58.00, 1.00, 1.00
67.00, 62.00, 61.00, 1.00, 1.00
67.00, 65.00, 63.00, 1.00, 1.00
67.00, 74.00, 68.00, 1.00, 0.00
68.00, 52.00, 55.00, 1.00, 1.00
68.00, 56.00, 57.00, 1.00, 1.00
68.00, 62.00, 61.00, 1.00, 1.00
68.00, 71.00, 66.00, 0.75, 0.00
68.75, 72.00, 67.00, 0.25, 0.00
69.00, 45.00, 51.00, 3.00, 1.00
69.00, 69.00, 65.00, 0.50, 0.00
69.75, 68.00, 64.00, 0.25, 0.00
70.00, 52.00, 55.00, 1.00, 1.00
70.00, 60.00, 60.00, 1.00, 1.00
70.00, 69.00, 65.00, 3.00, 0.00
71.00, 52.00, 55.00, 1.00, 1.00
71.00, 60.00, 60.00, 1.00, 1.00
