ontime, MNN, MPN, duration, channel
59.00, 52.00, 55.00, 1.00, 1.00
59.00, 60.00, 60.00, 1.00, 1.00
59.00, 72.00, 67.00, 1.00, 0.00
60.00, 69.00, 65.00, 0.33, 0.00
60.33, 71.00, 66.00, 0.33, 0.00
60.67, 69.00, 65.00, 0.33, 0.00
61.00, 52.00, 55.00, 1.00, 1.00
61.00, 60.00, 60.00, 1.00, 1.00
61.00, 68.00, 64.00, 1.00, 0.00
62.00, 45.00, 51.00, 1.00, 1.00
62.00, 69.00, 65.00, 1.00, 0.00
63.00, 71.00, 66.00, 1.00, 0.00
64.00, 52.00, 55.00, 1.00, 1.00
64.00, 55.00, 57.00, 1.00, 1.00
64.00, 59.00, 59.00, 1.00, 1.00
64.00, 76.00, 69.00, 2.00, 0.00
65.00, 47.00, 52.00, 1.00, 1.00
66.00, 71.00, 66.00, 0.50, 0.00
66.50, 67.00, 64.00, 0.50, 0.00
67.00, 47.00, 52.00, 1.00, 1.00
67.00, 55.00, 57.00, 1.00, 1.00
67.00, 59.00, 59.00, 1.00, 1.00
67.00, 64.00, 62.00, 0.50, 0.00
67.50, 71.00, 66.00, 0.50, 0.00
68.00, 47.00, 52.00, 1.00, 1.00
68.00, 54.00, 56.00, 1.00, 1.00
68.00, 59.00, 59.00, 1.00, 1.00
68.00, 63.00, 61.00, 1.00, 0.00
69.00, 52.00, 55.00, 1.00, 1.00
69.00, 55.00, 57.00, 1.00, 1.00
69.00, 59.00, 59.00, 1.00, 1.00
69.00, 64.00, 62.00, 2.00, 0.00
70.00, 40.00, 48.00, 1.00, 1.00
71.00, 76.00, 69.00, 1.00, 0.00
72.00, 77.00, 70.00, 0.75, 0.00
72.75, 76.00, 69.00, 0.25, 0.00
73.00, 57.00, 58.00, 1.00, 1.00
73.00, 62.00, 61.00, 1.00, 1.00
73.00, 65.00, 63.00, 1.00, 1.00
73.00, 74.00, 68.00, 1.00, 0.00
74.00, 57.00, 58.00, 1.00, 1.00
74.00, 62.00, 61.00, 1.00, 1.00
74.00, 65.00, 63.00, 1.00, 1.00
74.00, 77.00, 70.00, 1.00, 0.00
75.00, 77.00, 70.00, 2.00, 0.00
76.00, 57.00, 58.00, 1.00, 1.00
76.00, 60.00, 60.00, 1.00, 1.00
76.00, 65.00, 63.00, 1.00, 1.00
77.00, 57.00, 58.00, 1.00, 1.00
77.00, 60.00, 60.00, 1.00, 1.00
77.00, 64.00, 62.00, 1.00, 1.00
77.00, 76.00, 69.00, 1.00, 0.00
78.00, 74.00, 68.00, 0.17, 0.00
78.17, 76.00, 69.00, 0.17, 0.00
78.33, 74.00, 68.00, 0.17, 0.00
78.50, 73.00, 67.00, 0.50, 0.00
79.00, 52.00, 55.00, 1.00, 1.00
79.00, 56.00, 57.00, 1.00, 1.00
79.00, 62.00, 61.00, 1.00, 1.00
79.00, 74.00, 68.00, 0.50, 0.00
79.50, 75.00, 68.00, 0.50, 0.00
80.00, 52.00, 55.00, 1.00, 1.00
80.00, 56.00, 57.00, 1.00, 1.00
80.00, 62.00, 61.00, 1.00, 1.00
80.00, 76.00, 69.00, 0.50, 0.00
80.50, 71.00, 66.00, 0.50, 0.00
81.00, 74.00, 68.00, 2.00, 0.00
82.00, 53.00, 56.00, 1.00, 1.00
82.00, 57.00, 58.00, 1.00, 1.00
82.00, 62.00, 61.00, 1.00, 1.00
83.00, 53.00, 56.00, 1.00, 1.00
83.00, 57.00, 58.00, 1.00, 1.00
83.00, 60.00, 60.00, 1.00, 1.00
83.00, 72.00, 67.00, 1.00, 0.00
84.00, 69.00, 65.00, 0.33, 0.00
84.33, 70.00, 66.00, 0.33, 0.00
84.67, 69.00, 65.00, 0.33, 0.00
85.00, 53.00, 56.00, 1.00, 1.00
85.00, 60.00, 60.00, 1.00, 1.00
85.00, 63.00, 62.00, 1.00, 1.00
85.00, 67.00, 64.00, 1.00, 0.00
86.00, 53.00, 56.00, 1.00, 1.00
86.00, 60.00, 60.00, 1.00, 1.00
86.00, 63.00, 62.00, 1.00, 1.00
86.00, 69.00, 65.00, 1.00, 0.00
87.00, 58.00, 59.00, 2.00, 1.00
87.00, 62.00, 61.00, 1.00, 0.00
87.00, 70.00, 66.00, 1.00, 0.00
88.00, 65.00, 63.00, 1.00, 0.00
88.00, 74.00, 68.00, 1.00, 0.00
90.00, 69.00, 65.00, 0.75, 0.00
90.75, 68.00, 64.00, 0.25, 0.00
91.00, 52.00, 55.00, 1.00, 1.00
91.00, 59.00, 59.00, 2.00, 1.00
91.00, 62.00, 61.00, 1.00, 0.00
91.00, 64.00, 62.00, 1.00, 0.00
92.00, 52.00, 55.00, 1.00, 1.00
92.00, 62.00, 61.00, 1.00, 0.00
92.00, 68.00, 64.00, 1.00, 0.00
93.00, 45.00, 51.00, 1.00, 1.00
93.00, 52.00, 55.00, 1.00, 1.00
93.00, 60.00, 60.00, 1.00, 0.00
93.00, 69.00, 65.00, 2.00, 0.00
94.00, 33.00, 44.00, 1.00, 1.00
95.00, 71.00, 66.00, 1.00, 0.00
96.00, 72.00, 67.00, 0.50, 0.00
96.50, 74.00, 68.00, 0.50, 0.00
97.00, 56.00, 58.00, 1.00, 1.00
97.00, 60.00, 60.00, 1.00, 1.00
97.00, 66.00, 63.00, 1.00, 1.00
97.00, 75.00, 69.00, 1.00, 0.00
98.00, 56.00, 58.00, 1.00, 1.00
98.00, 60.00, 60.00, 1.00, 1.00
98.00, 66.00, 63.00, 1.00, 1.00
98.00, 75.00, 69.00, 0.75, 0.00
98.75, 77.00, 70.00, 0.25, 0.00
99.00, 75.00, 69.00, 2.00, 0.00
100.00, 55.00, 57.00, 1.00, 1.00
100.00, 60.00, 60.00, 1.00, 1.00
100.00, 66.00, 63.00, 1.00, 1.00
101.00, 55.00, 57.00, 1.00, 1.00
101.00, 59.00, 59.00, 1.00, 1.00
101.00, 67.00, 64.00, 1.00, 1.00
101.00, 74.00, 68.00, 1.00, 0.00
102.00, 72.00, 67.00, 0.50, 0.00
102.50, 74.00, 68.00, 0.50, 0.00
103.00, 56.00, 58.00, 1.00, 1.00
103.00, 60.00, 60.00, 1.00, 1.00
103.00, 66.00, 63.00, 1.00, 1.00
103.00, 75.00, 69.00, 1.00, 0.00
104.00, 56.00, 58.00, 1.00, 1.00
104.00, 60.00, 60.00, 1.00, 1.00
104.00, 66.00, 63.00, 1.00, 1.00
104.00, 75.00, 69.00, 0.75, 0.00
104.75, 77.00, 70.00, 0.25, 0.00
105.00, 75.00, 69.00, 2.00, 0.00
106.00, 56.00, 58.00, 1.00, 1.00
106.00, 59.00, 60.00, 1.00, 1.00
106.00, 65.00, 63.00, 1.00, 1.00
107.00, 56.00, 58.00, 1.00, 1.00
107.00, 58.00, 59.00, 1.00, 1.00
107.00, 65.00, 63.00, 1.00, 1.00
107.00, 74.00, 68.00, 1.00, 0.00
108.00, 82.00, 73.00, 2.00, 0.00
109.00, 55.00, 57.00, 1.00, 1.00
109.00, 58.00, 59.00, 1.00, 1.00
109.00, 65.00, 63.00, 1.00, 1.00
110.00, 55.00, 57.00, 1.00, 1.00
110.00, 58.00, 59.00, 1.00, 1.00
110.00, 64.00, 62.00, 1.00, 1.00
110.00, 73.00, 67.00, 1.00, 0.00
111.00, 81.00, 72.00, 2.00, 0.00
112.00, 55.00, 57.00, 1.00, 1.00
112.00, 57.00, 58.00, 1.00, 1.00
112.00, 64.00, 62.00, 1.00, 1.00
113.00, 54.00, 56.00, 1.00, 1.00
113.00, 57.00, 58.00, 1.00, 1.00
113.00, 63.00, 62.00, 1.00, 1.00
113.00, 72.00, 67.00, 1.00, 0.00
114.00, 80.00, 72.00, 2.00, 0.00
115.00, 53.00, 56.00, 1.00, 1.00
115.00, 56.00, 58.00, 1.00, 1.00
115.00, 63.00, 62.00, 1.00, 1.00
116.00, 53.00, 56.00, 1.00, 1.00
116.00, 56.00, 58.00, 1.00, 1.00
116.00, 62.00, 61.00, 1.00, 1.00
116.00, 71.00, 66.00, 1.00, 0.00
117.00, 79.00, 71.00, 1.50, 0.00
118.00, 52.00, 55.00, 1.00, 1.00
118.00, 55.00, 57.00, 1.00, 1.00
118.00, 62.00, 61.00, 1.00, 1.00
118.50, 70.00, 66.00, 0.50, 0.00
119.00, 52.00, 55.00, 1.00, 1.00
119.00, 55.00, 57.00, 1.00, 1.00
119.00, 61.00, 60.00, 1.00, 1.00
119.00, 69.00, 65.00, 0.50, 0.00
119.50, 76.00, 69.00, 0.50, 0.00
120.00, 50.00, 54.00, 1.00, 1.00
120.00, 53.00, 56.00, 1.00, 1.00
120.00, 62.00, 61.00, 1.00, 1.00
120.00, 77.00, 70.00, 0.50, 0.00
120.50, 76.00, 69.00, 0.50, 0.00
121.00, 57.00, 58.00, 1.00, 1.00
121.00, 62.00, 61.00, 1.00, 1.00
121.00, 65.00, 63.00, 1.00, 1.00
121.00, 74.00, 68.00, 1.00, 0.00
122.00, 57.00, 58.00, 1.00, 1.00
122.00, 62.00, 61.00, 1.00, 1.00
122.00, 65.00, 63.00, 1.00, 1.00
122.00, 77.00, 70.00, 1.00, 0.00
123.00, 77.00, 70.00, 2.00, 0.00
124.00, 57.00, 58.00, 1.00, 1.00
124.00, 60.00, 60.00, 1.00, 1.00
124.00, 65.00, 63.00, 1.00, 1.00
125.00, 57.00, 58.00, 1.00, 1.00
125.00, 60.00, 60.00, 1.00, 1.00
125.00, 64.00, 62.00, 1.00, 1.00
125.00, 76.00, 69.00, 1.00, 0.00
126.00, 74.00, 68.00, 0.17, 0.00
126.17, 76.00, 69.00, 0.17, 0.00
126.33, 74.00, 68.00, 0.17, 0.00
126.50, 73.00, 67.00, 0.50, 0.00
127.00, 52.00, 55.00, 1.00, 1.00
127.00, 56.00, 57.00, 1.00, 1.00
127.00, 62.00, 61.00, 1.00, 1.00
127.00, 74.00, 68.00, 0.50, 0.00
127.50, 75.00, 68.00, 0.50, 0.00
128.00, 52.00, 55.00, 1.00, 1.00
128.00, 56.00, 57.00, 1.00, 1.00
128.00, 62.00, 61.00, 1.00, 1.00
128.00, 76.00, 69.00, 0.50, 0.00
128.50, 71.00, 66.00, 0.50, 0.00
129.00, 74.00, 68.00, 2.00, 0.00
130.00, 53.00, 56.00, 1.00, 1.00
130.00, 57.00, 58.00, 1.00, 1.00
130.00, 62.00, 61.00, 1.00, 1.00
131.00, 53.00, 56.00, 1.00, 1.00
131.00, 57.00, 58.00, 1.00, 1.00
131.00, 60.00, 60.00, 1.00, 1.00
131.00, 72.00, 67.00, 1.00, 0.00
132.00, 69.00, 65.00, 0.33, 0.00
132.33, 70.00, 66.00, 0.33, 0.00
132.67, 69.00, 65.00, 0.33, 0.00
133.00, 53.00, 56.00, 1.00, 1.00
133.00, 60.00, 60.00, 1.00, 1.00
133.00, 63.00, 62.00, 1.00, 1.00
133.00, 67.00, 64.00, 1.00, 0.00
134.00, 53.00, 56.00, 1.00, 1.00
134.00, 60.00, 60.00, 1.00, 1.00
134.00, 63.00, 62.00, 1.00, 1.00
134.00, 69.00, 65.00, 1.00, 0.00
135.00, 58.00, 59.00, 2.00, 1.00
135.00, 62.00, 61.00, 1.00, 0.00
135.00, 70.00, 66.00, 1.00, 0.00
136.00, 65.00, 63.00, 1.00, 0.00
136.00, 74.00, 68.00, 1.00, 0.00
138.00, 69.00, 65.00, 0.75, 0.00
138.75, 68.00, 64.00, 0.25, 0.00
139.00, 52.00, 55.00, 1.00, 1.00
139.00, 59.00, 59.00, 1.00, 1.00
139.00, 62.00, 61.00, 1.00, 0.00
139.00, 64.00, 62.00, 1.00, 0.00
140.00, 52.00, 55.00, 1.00, 1.00
140.00, 59.00, 59.00, 1.00, 1.00
140.00, 62.00, 61.00, 1.00, 0.00
140.00, 68.00, 64.00, 1.00, 0.00
141.00, 45.00, 51.00, 1.00, 1.00
141.00, 52.00, 55.00, 1.00, 1.00
141.00, 60.00, 60.00, 1.00, 0.00
141.00, 69.00, 65.00, 2.00, 0.00
142.00, 33.00, 44.00, 1.00, 1.00
143.00, 71.00, 66.00, 1.00, 0.00
144.00, 72.00, 67.00, 0.50, 0.00
144.50, 74.00, 68.00, 0.50, 0.00
145.00, 56.00, 58.00, 1.00, 1.00
145.00, 60.00, 60.00, 1.00, 1.00
145.00, 66.00, 63.00, 1.00, 1.00
145.00, 75.00, 69.00, 1.00, 0.00
146.00, 56.00, 58.00, 1.00, 1.00
146.00, 60.00, 60.00, 1.00, 1.00
146.00, 66.00, 63.00, 1.00, 1.00
146.00, 75.00, 69.00, 0.75, 0.00
146.75, 77.00, 70.00, 0.25, 0.00
147.00, 75.00, 69.00, 2.00, 0.00
148.00, 55.00, 57.00, 1.00, 1.00
148.00, 60.00, 60.00, 1.00, 1.00
148.00, 66.00, 63.00, 1.00, 1.00
149.00, 55.00, 57.00, 1.00, 1.00
149.00, 59.00, 59.00, 1.00, 1.00
149.00, 67.00, 64.00, 1.00, 1.00
149.00, 74.00, 68.00, 1.00, 0.00
150.00, 72.00, 67.00, 0.50, 0.00
150.50, 74.00, 68.00, 0.50, 0.00
151.00, 56.00, 58.00, 1.00, 1.00
151.00, 60.00, 60.00, 1.00, 1.00
151.00, 66.00, 63.00, 1.00, 1.00
151.00, 75.00, 69.00, 1.00, 0.00
152.00, 56.00, 58.00, 1.00, 1.00
152.00, 60.00, 60.00, 1.00, 1.00
152.00, 66.00, 63.00, 1.00, 1.00
152.00, 75.00, 69.00, 0.75, 0.00
152.75, 77.00, 70.00, 0.25, 0.00
153.00, 75.00, 69.00, 2.00, 0.00
154.00, 56.00, 58.00, 1.00, 1.00
154.00, 59.00, 60.00, 1.00, 1.00
154.00, 65.00, 63.00, 1.00, 1.00
155.00, 56.00, 58.00, 1.00, 1.00
155.00, 58.00, 59.00, 1.00, 1.00
155.00, 65.00, 63.00, 1.00, 1.00
155.00, 74.00, 68.00, 1.00, 0.00
156.00, 82.00, 73.00, 2.00, 0.00
157.00, 55.00, 57.00, 1.00, 1.00
157.00, 58.00, 59.00, 1.00, 1.00
157.00, 65.00, 63.00, 1.00, 1.00
158.00, 55.00, 57.00, 1.00, 1.00
158.00, 58.00, 59.00, 1.00, 1.00
158.00, 64.00, 62.00, 1.00, 1.00
158.00, 73.00, 67.00, 1.00, 0.00
159.00, 81.00, 72.00, 2.00, 0.00
160.00, 55.00, 57.00, 1.00, 1.00
160.00, 57.00, 58.00, 1.00, 1.00
160.00, 64.00, 62.00, 1.00, 1.00
161.00, 54.00, 56.00, 1.00, 1.00
161.00, 57.00, 58.00, 1.00, 1.00
161.00, 63.00, 62.00, 1.00, 1.00
161.00, 72.00, 67.00, 1.00, 0.00
162.00, 80.00, 72.00, 2.00, 0.00
163.00, 53.00, 56.00, 1.00, 1.00
163.00, 56.00, 58.00, 1.00, 1.00
163.00, 63.00, 62.00, 1.00, 1.00
164.00, 53.00, 56.00, 1.00, 1.00
164.00, 56.00, 58.00, 1.00, 1.00
164.00, 62.00, 61.00, 1.00, 1.00
164.00, 71.00, 66.00, 1.00, 0.00
165.00, 79.00, 71.00, 1.50, 0.00
166.00, 52.00, 55.00, 1.00, 1.00
166.00, 55.00, 57.00, 1.00, 1.00
166.00, 62.00, 61.00, 1.00, 1.00
166.50, 70.00, 66.00, 0.50, 0.00
167.00, 52.00, 55.00, 1.00, 1.00
167.00, 55.00, 57.00, 1.00, 1.00
167.00, 61.00, 60.00, 1.00, 1.00
167.00, 69.00, 65.00, 0.50, 0.00
167.50, 76.00, 69.00, 0.50, 0.00
168.00, 50.00, 54.00, 1.00, 1.00
168.00, 53.00, 56.00, 1.00, 1.00
168.00, 62.00, 61.00, 1.00, 1.00
168.00, 77.00, 70.00, 0.50, 0.00
168.50, 76.00, 69.00, 0.50, 0.00
169.00, 57.00, 58.00, 1.00, 1.00
169.00, 62.00, 61.00, 1.00, 1.00
169.00, 65.00, 63.00, 1.00, 1.00
169.00, 74.00, 68.00, 1.00, 0.00
170.00, 57.00, 58.00, 1.00, 1.00
170.00, 62.00, 61.00, 1.00, 1.00
170.00, 65.00, 63.00, 1.00, 1.00
170.00, 77.00, 70.00, 1.00, 0.00
171.00, 77.00, 70.00, 2.00, 0.00
172.00, 57.00, 58.00, 1.00, 1.00
172.00, 60.00, 60.00, 1.00, 1.00
172.00, 65.00, 63.00, 1.00, 1.00
173.00, 57.00, 58.00, 1.00, 1.00
173.00, 60.00, 60.00, 1.00, 1.00
173.00, 64.00, 62.00, 1.00, 1.00
173.00, 76.00, 69.00, 1.00, 0.00
174.00, 74.00, 68.00, 0.17, 0.00
174.17, 76.00, 69.00, 0.17, 0.00
174.33, 74.00, 68.00, 0.17, 0.00
174.50, 73.00, 67.00, 0.50, 0.00
175.00, 52.00, 55.00, 1.00, 1.00
175.00, 56.00, 57.00, 1.00, 1.00
175.00, 62.00, 61.00, 1.00, 1.00
175.00, 74.00, 68.00, 0.50, 0.00
175.50, 75.00, 68.00, 0.50, 0.00
176.00, 52.00, 55.00, 1.00, 1.00
176.00, 56.00, 57.00, 1.00, 1.00
176.00, 62.00, 61.00, 1.00, 1.00
176.00, 76.00, 69.00, 0.50, 0.00
176.50, 71.00, 66.00, 0.50, 0.00
177.00, 74.00, 68.00, 2.00, 0.00
178.00, 53.00, 56.00, 1.00, 1.00
178.00, 57.00, 58.00, 1.00, 1.00
178.00, 62.00, 61.00, 1.00, 1.00
179.00, 53.00, 56.00, 1.00, 1.00
179.00, 57.00, 58.00, 1.00, 1.00
179.00, 60.00, 60.00, 1.00, 1.00
179.00, 72.00, 67.00, 1.00, 0.00
180.00, 69.00, 65.00, 0.33, 0.00
180.33, 70.00, 66.00, 0.33, 0.00
180.67, 69.00, 65.00, 0.33, 0.00
181.00, 53.00, 56.00, 1.00, 1.00
181.00, 60.00, 60.00, 1.00, 1.00
181.00, 63.00, 62.00, 1.00, 1.00
181.00, 67.00, 64.00, 1.00, 0.00
182.00, 53.00, 56.00, 1.00, 1.00
182.00, 60.00, 60.00, 1.00, 1.00
182.00, 63.00, 62.00, 1.00, 1.00
182.00, 69.00, 65.00, 1.00, 0.00
183.00, 58.00, 59.00, 2.00, 1.00
183.00, 62.00, 61.00, 1.00, 0.00
183.00, 70.00, 66.00, 1.00, 0.00
184.00, 65.00, 63.00, 1.00, 0.00
184.00, 74.00, 68.00, 1.00, 0.00
186.00, 69.00, 65.00, 0.75, 0.00
186.75, 68.00, 64.00, 0.25, 0.00
187.00, 52.00, 55.00, 1.00, 1.00
187.00, 59.00, 59.00, 1.00, 1.00
187.00, 62.00, 61.00, 1.00, 0.00
187.00, 64.00, 62.00, 1.00, 0.00
188.00, 52.00, 55.00, 1.00, 1.00
188.00, 59.00, 59.00, 1.00, 1.00
188.00, 62.00, 61.00, 1.00, 0.00
188.00, 68.00, 64.00, 1.00, 0.00
189.00, 69.00, 65.00, 3.00, 0.00
190.00, 45.00, 51.00, 1.00, 1.00
190.00, 57.00, 58.00, 1.00, 1.00
190.00, 61.00, 60.00, 1.00, 0.00
190.00, 64.00, 62.00, 1.00, 0.00
191.00, 45.00, 51.00, 2.00, 1.00
191.00, 57.00, 58.00, 2.00, 1.00
191.00, 61.00, 60.00, 1.00, 0.00
191.00, 64.00, 62.00, 1.00, 0.00
192.00, 67.00, 64.00, 1.00, 0.00
192.00, 73.00, 67.00, 0.50, 0.00
192.75, 73.00, 67.00, 0.25, 0.00
193.00, 50.00, 54.00, 1.00, 1.00
193.00, 66.00, 63.00, 1.00, 0.00
