ontime, MNN, MPN, duration, channel
22.00, 60.00, 60.00, 1.00, 1.00
22.00, 63.00, 62.00, 0.50, 0.00
22.50, 62.00, 61.00, 0.50, 0.00
23.00, 51.00, 55.00, 1.00, 1.00
23.00, 56.00, 58.00, 1.00, 1.00
23.00, 60.00, 60.00, 1.00, 1.00
23.00, 63.00, 62.00, 1.00, 0.00
24.00, 32.00, 44.00, 1.00, 1.00
24.00, 68.00, 65.00, 0.50, 0.00
24.50, 72.00, 67.00, 0.50, 0.00
25.00, 51.00, 55.00, 1.00, 1.00
25.00, 60.00, 60.00, 1.00, 1.00
25.00, 63.00, 62.00, 1.00, 1.00
25.00, 75.00, 69.00, 0.50, 0.00
25.50, 76.00, 69.00, 0.50, 0.00
26.00, 51.00, 55.00, 1.00, 1.00
26.00, 61.00, 61.00, 1.00, 1.00
26.00, 63.00, 62.00, 1.00, 1.00
26.00, 77.00, 70.00, 0.50, 0.00
26.50, 67.00, 64.00, 0.50, 0.00
27.00, 44.00, 51.00, 1.00, 1.00
27.00, 68.00, 65.00, 0.50, 0.00
27.50, 72.00, 67.00, 0.50, 0.00
28.00, 56.00, 58.00, 1.00, 1.00
28.00, 60.00, 60.00, 1.00, 1.00
28.00, 66.00, 64.00, 1.00, 1.00
28.00, 75.00, 69.00, 0.50, 0.00
28.50, 74.00, 68.00, 0.50, 0.00
29.00, 56.00, 58.00, 1.00, 1.00
29.00, 60.00, 60.00, 1.00, 1.00
29.00, 66.00, 64.00, 1.00, 1.00
29.00, 75.00, 69.00, 1.00, 0.00
30.00, 49.00, 54.00, 1.00, 1.00
30.00, 73.00, 68.00, 0.50, 0.00
30.50, 77.00, 70.00, 0.50, 0.00
31.00, 56.00, 58.00, 1.00, 1.00
31.00, 61.00, 61.00, 1.00, 1.00
31.00, 65.00, 63.00, 1.00, 1.00
31.00, 79.00, 71.00, 0.50, 0.00
31.50, 82.00, 73.00, 0.50, 0.00
32.00, 56.00, 58.00, 1.00, 1.00
32.00, 61.00, 61.00, 1.00, 1.00
32.00, 65.00, 63.00, 1.00, 1.00
32.00, 80.00, 72.00, 0.50, 0.00
32.50, 77.00, 70.00, 0.50, 0.00
33.00, 46.00, 52.00, 1.00, 1.00
33.00, 73.00, 68.00, 0.50, 0.00
33.50, 76.00, 69.00, 0.50, 0.00
34.00, 56.00, 58.00, 1.00, 1.00
34.00, 61.00, 61.00, 1.00, 1.00
34.00, 65.00, 63.00, 1.00, 1.00
34.00, 77.00, 70.00, 0.50, 0.00
34.50, 76.00, 69.00, 0.50, 0.00
35.00, 56.00, 58.00, 1.00, 1.00
35.00, 61.00, 61.00, 1.00, 1.00
35.00, 65.00, 63.00, 1.00, 1.00
35.00, 77.00, 70.00, 1.00, 0.00
36.00, 51.00, 55.00, 1.00, 1.00
36.00, 67.00, 64.00, 0.50, 0.00
36.50, 68.00, 65.00, 0.50, 0.00
37.00, 55.00, 57.00, 1.00, 1.00
37.00, 61.00, 61.00, 1.00, 1.00
37.00, 63.00, 62.00, 1.00, 1.00
37.00, 70.00, 66.00, 0.50, 0.00
37.50, 72.00, 67.00, 0.50, 0.00
38.00, 55.00, 57.00, 1.00, 1.00
38.00, 61.00, 61.00, 1.00, 1.00
38.00, 63.00, 62.00, 1.00, 1.00
38.00, 73.00, 68.00, 0.50, 0.00
38.50, 71.00, 66.00, 0.50, 0.00
39.00, 44.00, 51.00, 1.00, 1.00
39.00, 72.00, 67.00, 0.50, 0.00
39.75, 62.00, 61.00, 0.25, 0.00
40.00, 51.00, 55.00, 1.00, 1.00
40.00, 56.00, 58.00, 1.00, 1.00
40.00, 60.00, 60.00, 1.00, 1.00
40.00, 63.00, 62.00, 0.50, 0.00
40.50, 62.00, 61.00, 0.50, 0.00
41.00, 51.00, 55.00, 1.00, 1.00
41.00, 56.00, 58.00, 1.00, 1.00
41.00, 60.00, 60.00, 1.00, 1.00
41.00, 63.00, 62.00, 1.00, 0.00
42.00, 39.00, 48.00, 1.00, 1.00
42.00, 67.00, 64.00, 0.50, 0.00
42.00, 70.00, 66.00, 0.50, 0.00
42.50, 68.00, 65.00, 0.50, 0.00
42.50, 72.00, 67.00, 0.50, 0.00
43.00, 51.00, 55.00, 1.00, 1.00
43.00, 55.00, 57.00, 1.00, 1.00
43.00, 61.00, 61.00, 1.00, 1.00
43.00, 63.00, 62.00, 1.00, 1.00
43.00, 70.00, 66.00, 0.50, 0.00
43.00, 73.00, 68.00, 0.50, 0.00
43.50, 72.00, 67.00, 0.50, 0.00
43.50, 75.00, 69.00, 0.50, 0.00
44.00, 51.00, 55.00, 1.00, 1.00
44.00, 55.00, 57.00, 1.00, 1.00
44.00, 61.00, 61.00, 1.00, 1.00
44.00, 63.00, 62.00, 1.00, 1.00
44.00, 73.00, 68.00, 0.50, 0.00
44.00, 77.00, 70.00, 0.50, 0.00
44.50, 71.00, 66.00, 0.50, 0.00
44.50, 74.00, 68.00, 0.50, 0.00
45.00, 44.00, 51.00, 1.00, 1.00
45.00, 72.00, 67.00, 0.50, 0.00
45.00, 75.00, 69.00, 0.50, 0.00
45.75, 62.00, 61.00, 0.25, 0.00
46.00, 51.00, 55.00, 1.00, 1.00
46.00, 56.00, 58.00, 1.00, 1.00
46.00, 60.00, 60.00, 1.00, 1.00
46.00, 63.00, 62.00, 0.50, 0.00
46.50, 62.00, 61.00, 0.50, 0.00
47.00, 51.00, 55.00, 1.00, 1.00
47.00, 56.00, 58.00, 2.00, 1.00
47.00, 60.00, 60.00, 1.00, 1.00
47.00, 63.00, 62.00, 2.00, 0.00
48.00, 49.00, 54.00, 2.00, 1.00
48.00, 65.00, 63.00, 2.00, 0.00
49.00, 58.00, 59.00, 2.00, 1.00
49.00, 61.00, 61.00, 2.00, 0.00
50.00, 51.00, 55.00, 2.00, 1.00
50.00, 67.00, 64.00, 1.00, 0.00
51.00, 44.00, 51.00, 1.00, 1.00
51.00, 60.00, 60.00, 2.00, 0.00
51.00, 67.00, 64.00, 0.75, 0.00
51.75, 68.00, 65.00, 0.25, 0.00
52.00, 68.00, 65.00, 0.50, 0.00
52.50, 70.00, 66.00, 0.50, 0.00
53.00, 56.00, 58.00, 3.00, 1.00
53.00, 63.00, 62.00, 1.00, 1.00
53.00, 66.00, 64.00, 1.00, 0.00
53.00, 72.00, 67.00, 1.50, 0.00
54.00, 49.00, 54.00, 2.00, 1.00
54.00, 65.00, 63.00, 2.00, 0.00
54.50, 73.00, 68.00, 0.50, 0.00
55.00, 72.00, 67.00, 1.50, 0.00
56.00, 51.00, 55.00, 1.00, 1.00
56.00, 61.00, 61.00, 1.00, 1.00
56.00, 67.00, 64.00, 1.00, 0.00
56.50, 70.00, 66.00, 0.50, 0.00
57.00, 56.00, 58.00, 4.00, 1.00
57.00, 65.00, 63.00, 0.50, 0.00
57.00, 73.00, 68.00, 0.50, 0.00
57.50, 63.00, 62.00, 0.50, 0.00
57.50, 72.00, 67.00, 0.50, 0.00
58.00, 63.00, 62.00, 0.50, 0.00
58.00, 72.00, 67.00, 0.50, 0.00
58.50, 62.00, 61.00, 0.50, 0.00
58.50, 71.00, 66.00, 0.50, 0.00
59.00, 63.00, 62.00, 2.00, 0.00
59.00, 72.00, 67.00, 1.00, 0.00
60.00, 49.00, 54.00, 2.00, 1.00
60.00, 65.00, 63.00, 2.00, 0.00
61.00, 58.00, 59.00, 2.00, 1.00
61.00, 61.00, 61.00, 2.00, 0.00
62.00, 51.00, 55.00, 2.00, 1.00
62.00, 67.00, 64.00, 1.75, 0.00
63.00, 44.00, 51.00, 1.00, 1.00
63.00, 60.00, 60.00, 2.00, 0.00
63.75, 68.00, 65.00, 0.25, 0.00
64.00, 68.00, 65.00, 0.50, 0.00
64.50, 70.00, 66.00, 0.50, 0.00
65.00, 44.00, 51.00, 1.00, 1.00
65.00, 53.00, 56.00, 1.00, 1.00
65.00, 62.00, 61.00, 1.00, 0.00
65.00, 72.00, 67.00, 1.50, 0.00
66.00, 43.00, 50.00, 2.00, 1.00
66.00, 55.00, 57.00, 2.00, 1.00
66.00, 63.00, 62.00, 1.00, 0.00
66.50, 74.00, 68.00, 0.50, 0.00
67.00, 62.00, 61.00, 1.00, 0.00
67.00, 71.00, 66.00, 1.50, 0.00
68.00, 55.00, 57.00, 1.00, 1.00
68.00, 62.00, 61.00, 1.00, 1.00
68.00, 65.00, 63.00, 1.00, 0.00
68.50, 67.00, 64.00, 0.50, 0.00
69.00, 48.00, 53.00, 0.75, 1.00
69.00, 55.00, 57.00, 3.00, 1.00
69.00, 63.00, 62.00, 4.00, 0.00
69.00, 74.00, 68.00, 0.50, 0.00
69.50, 75.00, 69.00, 0.50, 0.00
69.75, 50.00, 54.00, 0.25, 1.00
70.00, 53.00, 56.00, 1.00, 1.00
70.00, 72.00, 67.00, 2.00, 0.00
71.00, 51.00, 55.00, 0.50, 1.00
71.50, 50.00, 54.00, 0.50, 1.00
72.00, 49.00, 54.00, 2.00, 1.00
72.00, 56.00, 58.00, 1.00, 1.00
72.00, 65.00, 63.00, 2.00, 0.00
73.00, 58.00, 59.00, 2.00, 1.00
73.00, 61.00, 61.00, 2.00, 0.00
74.00, 51.00, 55.00, 2.00, 1.00
74.00, 67.00, 64.00, 1.75, 0.00
75.00, 44.00, 51.00, 1.00, 1.00
75.00, 60.00, 60.00, 2.00, 0.00
75.75, 68.00, 65.00, 0.25, 0.00
76.00, 68.00, 65.00, 0.50, 0.00
76.50, 70.00, 66.00, 0.50, 0.00
77.00, 56.00, 58.00, 3.00, 1.00
77.00, 63.00, 62.00, 1.00, 1.00
77.00, 66.00, 64.00, 1.00, 0.00
77.00, 72.00, 67.00, 1.50, 0.00
78.00, 49.00, 54.00, 2.00, 1.00
78.00, 65.00, 63.00, 2.00, 0.00
78.50, 73.00, 68.00, 0.50, 0.00
79.00, 72.00, 67.00, 1.50, 0.00
80.00, 51.00, 55.00, 1.00, 1.00
80.00, 61.00, 61.00, 1.00, 1.00
80.00, 67.00, 64.00, 1.00, 0.00
80.50, 70.00, 66.00, 0.50, 0.00
81.00, 56.00, 58.00, 4.00, 1.00
81.00, 65.00, 63.00, 0.50, 0.00
81.00, 73.00, 68.00, 0.50, 0.00
81.50, 63.00, 62.00, 0.50, 0.00
81.50, 72.00, 67.00, 0.50, 0.00
82.00, 63.00, 62.00, 0.50, 0.00
82.00, 72.00, 67.00, 0.50, 0.00
82.50, 62.00, 61.00, 0.50, 0.00
82.50, 71.00, 66.00, 0.50, 0.00
83.00, 63.00, 62.00, 2.00, 0.00
83.00, 72.00, 67.00, 1.00, 0.00
84.00, 49.00, 54.00, 2.00, 1.00
84.00, 65.00, 63.00, 2.00, 0.00
85.00, 58.00, 59.00, 2.00, 1.00
85.00, 61.00, 61.00, 2.00, 0.00
86.00, 51.00, 55.00, 2.00, 1.00
86.00, 67.00, 64.00, 1.75, 0.00
87.00, 44.00, 51.00, 1.00, 1.00
87.00, 60.00, 60.00, 2.00, 0.00
87.75, 68.00, 65.00, 0.25, 0.00
88.00, 68.00, 65.00, 0.50, 0.00
88.50, 70.00, 66.00, 0.50, 0.00
89.00, 44.00, 51.00, 1.00, 1.00
89.00, 53.00, 56.00, 1.00, 1.00
89.00, 62.00, 61.00, 1.00, 0.00
89.00, 72.00, 67.00, 1.50, 0.00
90.00, 43.00, 50.00, 2.00, 1.00
90.00, 55.00, 57.00, 2.00, 1.00
90.00, 63.00, 62.00, 1.00, 0.00
90.50, 74.00, 68.00, 0.50, 0.00
91.00, 62.00, 61.00, 1.00, 0.00
91.00, 71.00, 66.00, 1.50, 0.00
92.00, 55.00, 57.00, 1.00, 1.00
92.00, 62.00, 61.00, 1.00, 1.00
92.00, 65.00, 63.00, 1.00, 0.00
92.50, 67.00, 64.00, 0.50, 0.00
93.00, 48.00, 53.00, 2.00, 1.00
93.00, 55.00, 57.00, 2.00, 1.00
93.00, 63.00, 62.00, 2.00, 0.00
93.00, 74.00, 68.00, 0.50, 0.00
93.50, 75.00, 69.00, 0.50, 0.00
94.00, 72.00, 67.00, 1.50, 0.00
95.00, 48.00, 53.00, 2.00, 1.00
95.00, 55.00, 57.00, 2.00, 1.00
95.00, 63.00, 62.00, 2.00, 0.00
95.50, 75.00, 69.00, 0.50, 0.00
96.00, 75.00, 69.00, 2.50, 0.00
97.00, 48.00, 53.00, 1.00, 1.00
97.00, 55.00, 57.00, 1.00, 1.00
97.00, 59.00, 59.00, 1.00, 1.00
97.00, 65.00, 63.00, 0.50, 0.00
97.50, 67.00, 64.00, 0.50, 0.00
98.00, 48.00, 53.00, 2.00, 1.00
98.00, 55.00, 57.00, 2.00, 1.00
98.00, 59.00, 59.00, 2.00, 1.00
98.00, 65.00, 63.00, 1.50, 0.00
98.50, 75.00, 69.00, 0.50, 0.00
99.00, 74.00, 68.00, 2.00, 0.00
99.50, 65.00, 63.00, 0.50, 0.00
100.00, 48.00, 53.00, 1.00, 1.00
100.00, 55.00, 57.00, 1.00, 1.00
100.00, 60.00, 60.00, 1.00, 1.00
100.00, 63.00, 62.00, 1.00, 0.00
101.00, 48.00, 53.00, 2.00, 1.00
101.00, 55.00, 57.00, 2.00, 1.00
101.00, 60.00, 60.00, 2.00, 1.00
101.00, 63.00, 62.00, 1.00, 0.00
101.00, 72.00, 67.00, 1.00, 0.00
102.00, 67.00, 64.00, 0.50, 0.00
102.00, 75.00, 69.00, 2.50, 0.00
102.50, 68.00, 65.00, 0.50, 0.00
103.00, 48.00, 53.00, 1.00, 1.00
103.00, 55.00, 57.00, 1.00, 1.00
103.00, 59.00, 59.00, 1.00, 1.00
103.00, 67.00, 64.00, 0.50, 0.00
103.50, 68.00, 65.00, 0.50, 0.00
104.00, 48.00, 53.00, 2.00, 1.00
104.00, 55.00, 57.00, 2.00, 1.00
104.00, 59.00, 59.00, 2.00, 1.00
104.00, 65.00, 63.00, 1.50, 0.00
104.50, 75.00, 69.00, 0.50, 0.00
105.00, 74.00, 68.00, 1.00, 0.00
105.50, 65.00, 63.00, 0.50, 0.00
106.00, 48.00, 53.00, 1.00, 1.00
106.00, 55.00, 57.00, 1.00, 1.00
106.00, 60.00, 60.00, 1.00, 1.00
106.00, 63.00, 62.00, 2.00, 0.00
106.00, 72.00, 67.00, 2.00, 0.00
107.00, 48.00, 53.00, 1.00, 1.00
107.00, 55.00, 57.00, 1.00, 1.00
107.00, 60.00, 60.00, 1.00, 1.00
108.00, 36.00, 46.00, 1.00, 1.00
108.00, 43.00, 50.00, 1.00, 1.00
108.00, 75.00, 69.00, 2.50, 0.00
109.00, 48.00, 53.00, 1.00, 1.00
109.00, 55.00, 57.00, 1.00, 1.00
109.00, 59.00, 59.00, 1.00, 1.00
109.00, 67.00, 64.00, 0.50, 0.00
109.50, 68.00, 65.00, 0.50, 0.00
110.00, 48.00, 53.00, 2.00, 1.00
110.00, 55.00, 57.00, 2.00, 1.00
110.00, 59.00, 59.00, 2.00, 1.00
110.00, 65.00, 63.00, 1.50, 0.00
110.50, 75.00, 69.00, 0.50, 0.00
111.00, 74.00, 68.00, 2.00, 0.00
111.50, 65.00, 63.00, 0.50, 0.00
112.00, 48.00, 53.00, 1.00, 1.00
112.00, 55.00, 57.00, 1.00, 1.00
112.00, 60.00, 60.00, 1.00, 1.00
112.00, 63.00, 62.00, 1.00, 0.00
113.00, 48.00, 53.00, 2.00, 1.00
113.00, 55.00, 57.00, 2.00, 1.00
113.00, 60.00, 60.00, 2.00, 1.00
113.00, 63.00, 62.00, 1.00, 0.00
113.00, 72.00, 67.00, 1.00, 0.00
114.00, 67.00, 64.00, 0.50, 0.00
114.00, 75.00, 69.00, 2.50, 0.00
114.50, 68.00, 65.00, 0.50, 0.00
115.00, 48.00, 53.00, 1.00, 1.00
115.00, 55.00, 57.00, 1.00, 1.00
115.00, 59.00, 59.00, 1.00, 1.00
115.00, 67.00, 64.00, 0.50, 0.00
115.50, 68.00, 65.00, 0.50, 0.00
116.00, 48.00, 53.00, 2.00, 1.00
116.00, 55.00, 57.00, 2.00, 1.00
116.00, 59.00, 59.00, 2.00, 1.00
116.00, 65.00, 63.00, 1.50, 0.00
116.50, 75.00, 69.00, 0.50, 0.00
117.00, 74.00, 68.00, 1.00, 0.00
117.50, 65.00, 63.00, 0.50, 0.00
118.00, 48.00, 53.00, 1.00, 1.00
118.00, 55.00, 57.00, 1.00, 1.00
118.00, 60.00, 60.00, 1.00, 1.00
118.00, 64.00, 62.00, 2.00, 0.00
118.00, 72.00, 67.00, 2.00, 0.00
119.00, 48.00, 53.00, 1.00, 1.00
119.00, 55.00, 57.00, 1.00, 1.00
119.00, 60.00, 60.00, 1.00, 1.00
120.00, 36.00, 46.00, 1.00, 1.00
121.00, 55.00, 57.00, 1.00, 1.00
121.00, 64.00, 62.00, 1.00, 1.00
121.00, 67.00, 64.00, 0.50, 0.00
121.50, 68.00, 64.00, 0.50, 0.00
122.00, 55.00, 57.00, 1.00, 1.00
122.00, 65.00, 63.00, 1.00, 1.00
122.00, 69.00, 65.00, 0.50, 0.00
122.50, 55.00, 57.00, 0.50, 0.00
123.00, 60.00, 60.00, 1.00, 0.00
124.00, 55.00, 57.00, 1.00, 1.00
124.00, 64.00, 62.00, 1.00, 1.00
124.00, 67.00, 64.00, 0.50, 0.00
124.50, 66.00, 63.00, 0.50, 0.00
125.00, 55.00, 57.00, 1.00, 1.00
125.00, 64.00, 62.00, 1.00, 1.00
125.00, 67.00, 64.00, 1.00, 0.00
126.00, 48.00, 53.00, 1.00, 1.00
126.00, 60.00, 60.00, 1.00, 0.00
127.00, 55.00, 57.00, 1.00, 1.00
127.00, 64.00, 62.00, 1.00, 1.00
127.00, 67.00, 64.00, 0.50, 0.00
127.50, 71.00, 66.00, 0.50, 0.00
128.00, 55.00, 57.00, 2.00, 1.00
128.00, 65.00, 63.00, 2.00, 1.00
128.00, 69.00, 65.00, 0.50, 0.00
128.50, 59.00, 59.00, 0.50, 0.00
129.00, 60.00, 60.00, 3.00, 0.00
130.00, 55.00, 57.00, 1.00, 1.00
130.00, 64.00, 62.00, 1.00, 1.00
131.00, 48.00, 53.00, 3.50, 1.00
132.00, 64.00, 62.00, 2.00, 0.00
133.00, 55.00, 57.00, 0.50, 1.00
133.50, 56.00, 57.00, 0.50, 1.00
134.00, 57.00, 58.00, 2.00, 1.00
134.00, 65.00, 63.00, 1.50, 0.00
134.50, 47.00, 52.00, 0.50, 1.00
135.00, 48.00, 53.00, 3.00, 1.00
135.50, 64.00, 62.00, 0.50, 0.00
136.00, 55.00, 57.00, 0.50, 1.00
136.00, 64.00, 62.00, 0.50, 0.00
136.50, 54.00, 56.00, 0.50, 1.00
136.50, 63.00, 61.00, 0.50, 0.00
137.00, 55.00, 57.00, 2.00, 1.00
137.00, 64.00, 62.00, 2.00, 0.00
138.00, 48.00, 53.00, 2.50, 1.00
139.00, 55.00, 57.00, 0.50, 1.00
139.00, 64.00, 62.00, 0.50, 0.00
139.50, 58.00, 59.00, 0.50, 1.00
139.50, 67.00, 64.00, 0.50, 0.00
140.00, 57.00, 58.00, 1.00, 1.00
140.00, 65.00, 63.00, 1.00, 0.00
140.50, 47.00, 52.00, 0.50, 1.00
141.00, 48.00, 53.00, 2.00, 1.00
141.00, 55.00, 57.00, 2.00, 1.00
141.00, 64.00, 62.00, 0.50, 0.00
141.50, 59.00, 59.00, 0.50, 0.00
142.00, 60.00, 60.00, 1.00, 0.00
143.00, 67.00, 64.00, 0.50, 0.00
143.50, 71.00, 66.00, 0.50, 0.00
144.00, 72.00, 67.00, 2.00, 0.00
146.00, 67.00, 64.00, 0.50, 0.00
146.50, 71.00, 66.00, 0.50, 0.00
147.00, 72.00, 67.00, 0.50, 0.00
147.50, 71.00, 66.00, 0.50, 0.00
148.00, 67.00, 64.00, 0.50, 0.00
148.50, 74.00, 68.00, 0.50, 0.00
149.00, 72.00, 67.00, 0.50, 0.00
149.50, 71.00, 66.00, 0.50, 0.00
150.00, 67.00, 64.00, 0.50, 0.00
150.50, 73.00, 68.00, 0.50, 0.00
151.00, 72.00, 67.00, 0.50, 0.00
151.50, 71.00, 66.00, 0.50, 0.00
152.00, 67.00, 64.00, 0.50, 0.00
152.50, 73.00, 68.00, 0.50, 0.00
153.00, 72.00, 67.00, 0.50, 0.00
153.50, 71.00, 66.00, 0.50, 0.00
154.00, 70.00, 66.00, 0.50, 0.00
154.50, 73.00, 68.00, 0.50, 0.00
155.00, 72.00, 67.00, 0.50, 0.00
155.50, 70.00, 66.00, 0.50, 0.00
156.00, 32.00, 44.00, 1.00, 1.00
156.00, 68.00, 65.00, 0.50, 0.00
156.50, 72.00, 67.00, 0.50, 0.00
157.00, 51.00, 55.00, 1.00, 1.00
157.00, 60.00, 60.00, 1.00, 1.00
157.00, 63.00, 62.00, 1.00, 1.00
157.00, 75.00, 69.00, 0.50, 0.00
157.50, 76.00, 69.00, 0.50, 0.00
158.00, 51.00, 55.00, 1.00, 1.00
158.00, 61.00, 61.00, 1.00, 1.00
158.00, 63.00, 62.00, 1.00, 1.00
158.00, 77.00, 70.00, 0.50, 0.00
158.50, 67.00, 64.00, 0.50, 0.00
159.00, 44.00, 51.00, 1.00, 1.00
159.00, 68.00, 65.00, 0.50, 0.00
159.50, 72.00, 67.00, 0.50, 0.00
160.00, 56.00, 58.00, 1.00, 1.00
160.00, 60.00, 60.00, 1.00, 1.00
160.00, 66.00, 64.00, 1.00, 1.00
160.00, 75.00, 69.00, 0.50, 0.00
160.50, 74.00, 68.00, 0.50, 0.00
161.00, 56.00, 58.00, 1.00, 1.00
161.00, 60.00, 60.00, 1.00, 1.00
161.00, 66.00, 64.00, 1.00, 1.00
161.00, 75.00, 69.00, 1.00, 0.00
162.00, 49.00, 54.00, 1.00, 1.00
162.00, 73.00, 68.00, 0.50, 0.00
162.50, 77.00, 70.00, 0.50, 0.00
163.00, 56.00, 58.00, 1.00, 1.00
163.00, 61.00, 61.00, 1.00, 1.00
163.00, 65.00, 63.00, 1.00, 1.00
163.00, 79.00, 71.00, 0.50, 0.00
163.50, 82.00, 73.00, 0.50, 0.00
164.00, 56.00, 58.00, 1.00, 1.00
164.00, 61.00, 61.00, 1.00, 1.00
164.00, 65.00, 63.00, 1.00, 1.00
164.00, 80.00, 72.00, 0.50, 0.00
164.50, 77.00, 70.00, 0.50, 0.00
165.00, 46.00, 52.00, 1.00, 1.00
165.00, 73.00, 68.00, 0.50, 0.00
165.50, 76.00, 69.00, 0.50, 0.00
166.00, 56.00, 58.00, 1.00, 1.00
166.00, 61.00, 61.00, 1.00, 1.00
166.00, 65.00, 63.00, 1.00, 1.00
166.00, 77.00, 70.00, 0.50, 0.00
166.50, 76.00, 69.00, 0.50, 0.00
167.00, 56.00, 58.00, 1.00, 1.00
167.00, 61.00, 61.00, 1.00, 1.00
167.00, 65.00, 63.00, 1.00, 1.00
