ontime, MNN, MPN, duration, channel
13.00, 62.00, 61.00, 1.00, 0.00
14.00, 50.00, 54.00, 1.00, 1.00
14.00, 57.00, 58.00, 1.00, 1.00
14.00, 60.00, 60.00, 1.00, 1.00
14.00, 62.00, 61.00, 1.00, 1.00
14.00, 66.00, 63.00, 1.00, 0.00
15.00, 43.00, 50.00, 1.00, 1.00
15.00, 67.00, 64.00, 2.00, 0.00
16.00, 55.00, 57.00, 1.00, 1.00
16.00, 58.00, 59.00, 1.00, 1.00
16.00, 62.00, 61.00, 1.00, 1.00
17.00, 55.00, 57.00, 1.00, 1.00
17.00, 58.00, 59.00, 1.00, 1.00
17.00, 62.00, 61.00, 1.00, 1.00
17.00, 74.00, 68.00, 0.75, 0.00
17.75, 73.00, 67.00, 0.25, 0.00
18.00, 70.00, 66.00, 0.50, 0.00
18.75, 69.00, 65.00, 0.25, 0.00
19.00, 50.00, 54.00, 1.00, 1.00
19.00, 55.00, 57.00, 1.00, 1.00
19.00, 58.00, 59.00, 1.00, 1.00
19.00, 64.00, 62.00, 1.00, 1.00
19.00, 67.00, 64.00, 1.00, 0.00
20.00, 50.00, 54.00, 1.00, 1.00
20.00, 57.00, 58.00, 1.00, 1.00
20.00, 61.00, 60.00, 1.00, 1.00
20.00, 66.00, 63.00, 1.00, 0.00
21.00, 62.00, 61.00, 2.00, 0.00
22.00, 50.00, 54.00, 1.00, 1.00
22.00, 57.00, 58.00, 1.00, 1.00
23.00, 50.00, 54.00, 1.00, 1.00
23.00, 57.00, 58.00, 1.00, 1.00
23.00, 69.00, 65.00, 1.50, 0.00
24.00, 38.00, 47.00, 1.00, 1.00
24.50, 66.00, 63.00, 0.50, 0.00
25.00, 50.00, 54.00, 1.00, 1.00
25.00, 57.00, 58.00, 1.00, 1.00
25.00, 60.00, 60.00, 1.00, 1.00
25.00, 62.00, 61.00, 1.00, 0.00
26.00, 50.00, 54.00, 1.00, 1.00
26.00, 57.00, 58.00, 1.00, 1.00
26.00, 60.00, 60.00, 1.00, 1.00
26.00, 62.00, 61.00, 1.00, 1.00
26.00, 66.00, 63.00, 1.00, 0.00
26.00, 70.00, 66.00, 0.75, 0.00
26.75, 69.00, 65.00, 0.25, 0.00
27.00, 43.00, 50.00, 1.00, 1.00
27.00, 67.00, 64.00, 2.00, 0.00
28.00, 55.00, 57.00, 1.00, 1.00
28.00, 58.00, 59.00, 1.00, 1.00
28.00, 62.00, 61.00, 1.00, 1.00
29.00, 55.00, 57.00, 1.00, 1.00
29.00, 58.00, 59.00, 1.00, 1.00
29.00, 62.00, 61.00, 1.00, 1.00
29.00, 69.00, 65.00, 0.50, 0.00
29.50, 70.00, 66.00, 0.50, 0.00
30.00, 72.00, 67.00, 0.50, 0.00
30.75, 74.00, 68.00, 0.25, 0.00
31.00, 55.00, 57.00, 1.00, 1.00
31.00, 60.00, 60.00, 1.00, 1.00
31.00, 63.00, 62.00, 1.00, 1.00
31.00, 67.00, 64.00, 1.00, 1.00
31.00, 75.00, 69.00, 1.00, 0.00
32.00, 55.00, 57.00, 1.00, 1.00
32.00, 60.00, 60.00, 1.00, 1.00
32.00, 63.00, 62.00, 1.00, 1.00
32.00, 69.00, 65.00, 1.00, 1.00
32.00, 78.00, 70.00, 1.00, 0.00
33.00, 70.00, 66.00, 3.00, 0.00
33.00, 79.00, 71.00, 0.50, 0.00
33.50, 74.00, 68.00, 1.50, 0.00
34.00, 55.00, 57.00, 1.00, 1.00
34.00, 62.00, 61.00, 1.00, 1.00
35.00, 55.00, 57.00, 1.00, 1.00
35.00, 62.00, 61.00, 1.00, 1.00
36.00, 38.00, 47.00, 1.00, 1.00
36.00, 69.00, 65.00, 0.50, 0.00
36.75, 66.00, 63.00, 0.25, 0.00
37.00, 50.00, 54.00, 1.00, 1.00
37.00, 57.00, 58.00, 1.00, 1.00
37.00, 60.00, 60.00, 1.00, 1.00
37.00, 62.00, 61.00, 1.00, 0.00
38.00, 50.00, 54.00, 1.00, 1.00
38.00, 57.00, 58.00, 1.00, 1.00
38.00, 60.00, 60.00, 1.00, 1.00
38.00, 62.00, 61.00, 1.00, 1.00
38.00, 66.00, 63.00, 1.00, 0.00
39.00, 43.00, 50.00, 1.00, 1.00
39.00, 67.00, 64.00, 2.00, 0.00
40.00, 55.00, 57.00, 1.00, 1.00
40.00, 58.00, 59.00, 1.00, 1.00
40.00, 62.00, 61.00, 1.00, 1.00
41.00, 55.00, 57.00, 1.00, 1.00
41.00, 58.00, 59.00, 1.00, 1.00
41.00, 62.00, 61.00, 1.00, 1.00
41.00, 74.00, 68.00, 0.75, 0.00
41.75, 73.00, 67.00, 0.25, 0.00
42.00, 70.00, 66.00, 0.50, 0.00
42.50, 69.00, 65.00, 0.50, 0.00
43.00, 50.00, 54.00, 1.00, 1.00
43.00, 55.00, 57.00, 1.00, 1.00
43.00, 58.00, 59.00, 1.00, 1.00
43.00, 64.00, 62.00, 1.00, 1.00
43.00, 67.00, 64.00, 1.00, 0.00
44.00, 50.00, 54.00, 1.00, 1.00
44.00, 57.00, 58.00, 1.00, 1.00
44.00, 61.00, 60.00, 1.00, 1.00
44.00, 66.00, 63.00, 1.00, 0.00
45.00, 62.00, 61.00, 3.00, 0.00
46.00, 50.00, 54.00, 1.00, 1.00
46.00, 57.00, 58.00, 1.00, 1.00
47.00, 50.00, 54.00, 1.00, 1.00
47.00, 57.00, 58.00, 1.00, 1.00
48.00, 41.00, 49.00, 1.00, 1.00
48.00, 65.00, 63.00, 1.00, 0.00
49.00, 53.00, 56.00, 1.00, 1.00
49.00, 58.00, 59.00, 1.00, 1.00
49.00, 63.00, 62.00, 1.00, 1.00
49.00, 67.00, 64.00, 0.33, 0.00
49.33, 69.00, 65.00, 0.33, 0.00
49.67, 67.00, 64.00, 0.33, 0.00
50.00, 53.00, 56.00, 1.00, 1.00
50.00, 57.00, 58.00, 1.00, 1.00
50.00, 63.00, 62.00, 1.00, 1.00
50.00, 65.00, 63.00, 1.00, 0.00
51.00, 53.00, 56.00, 1.00, 1.00
51.00, 58.00, 59.00, 1.00, 1.00
51.00, 63.00, 62.00, 1.00, 1.00
51.00, 67.00, 64.00, 0.33, 0.00
51.33, 69.00, 65.00, 0.33, 0.00
51.67, 67.00, 64.00, 0.33, 0.00
52.00, 53.00, 56.00, 1.00, 1.00
52.00, 57.00, 58.00, 1.00, 1.00
52.00, 63.00, 62.00, 1.00, 1.00
52.00, 65.00, 63.00, 1.00, 0.00
53.00, 79.00, 71.00, 1.00, 0.00
54.00, 41.00, 49.00, 1.00, 1.00
54.00, 77.00, 70.00, 0.33, 0.00
54.33, 79.00, 71.00, 0.33, 0.00
54.67, 77.00, 70.00, 0.33, 0.00
55.00, 60.00, 60.00, 1.00, 1.00
55.00, 63.00, 62.00, 1.00, 1.00
55.00, 69.00, 65.00, 1.00, 1.00
55.00, 76.00, 69.00, 1.50, 0.00
56.00, 60.00, 60.00, 1.00, 1.00
56.00, 63.00, 62.00, 1.00, 1.00
56.00, 69.00, 65.00, 1.00, 1.00
56.50, 75.00, 69.00, 0.50, 0.00
57.00, 46.00, 52.00, 1.00, 1.00
57.00, 75.00, 69.00, 0.33, 0.00
57.33, 77.00, 70.00, 0.33, 0.00
57.67, 75.00, 69.00, 0.33, 0.00
58.00, 53.00, 56.00, 1.00, 1.00
58.00, 58.00, 59.00, 1.00, 1.00
58.00, 62.00, 61.00, 1.00, 1.00
58.00, 70.00, 66.00, 1.00, 1.00
58.00, 74.00, 68.00, 2.00, 0.00
60.00, 41.00, 49.00, 1.00, 1.00
60.00, 65.00, 63.00, 1.00, 0.00
61.00, 53.00, 56.00, 1.00, 1.00
61.00, 63.00, 62.00, 1.00, 1.00
61.00, 67.00, 64.00, 0.33, 0.00
61.33, 69.00, 65.00, 0.33, 0.00
61.67, 67.00, 64.00, 0.33, 0.00
62.00, 53.00, 56.00, 1.00, 1.00
62.00, 57.00, 58.00, 1.00, 1.00
62.00, 63.00, 62.00, 1.00, 1.00
62.00, 65.00, 63.00, 1.00, 0.00
63.00, 53.00, 56.00, 1.00, 1.00
63.00, 58.00, 59.00, 1.00, 1.00
63.00, 63.00, 62.00, 1.00, 1.00
63.00, 67.00, 64.00, 0.33, 0.00
63.33, 69.00, 65.00, 0.33, 0.00
63.67, 67.00, 64.00, 0.33, 0.00
64.00, 53.00, 56.00, 1.00, 1.00
64.00, 57.00, 58.00, 1.00, 1.00
64.00, 63.00, 62.00, 1.00, 1.00
64.00, 65.00, 63.00, 1.00, 0.00
65.00, 53.00, 56.00, 1.00, 1.00
65.00, 57.00, 58.00, 1.00, 1.00
65.00, 67.00, 64.00, 1.00, 1.00
65.00, 75.00, 69.00, 1.00, 0.00
66.00, 53.00, 56.00, 1.00, 1.00
66.00, 57.00, 58.00, 1.00, 1.00
66.00, 65.00, 63.00, 1.00, 1.00
66.00, 74.00, 68.00, 0.33, 0.00
66.33, 75.00, 69.00, 0.33, 0.00
66.67, 74.00, 68.00, 0.33, 0.00
67.00, 53.00, 56.00, 1.00, 1.00
67.00, 57.00, 58.00, 1.00, 1.00
67.00, 64.00, 62.00, 1.00, 1.00
67.00, 73.00, 67.00, 1.50, 0.00
68.00, 53.00, 56.00, 1.00, 1.00
68.00, 57.00, 58.00, 1.00, 1.00
68.00, 63.00, 62.00, 1.00, 1.00
68.50, 72.00, 67.00, 0.50, 0.00
69.00, 46.00, 52.00, 1.00, 1.00
69.00, 72.00, 67.00, 0.33, 0.00
69.33, 74.00, 68.00, 0.33, 0.00
69.67, 72.00, 67.00, 0.33, 0.00
70.00, 53.00, 56.00, 1.00, 1.00
70.00, 58.00, 59.00, 1.00, 1.00
70.00, 62.00, 61.00, 1.00, 1.00
70.00, 70.00, 66.00, 1.00, 0.00
71.00, 53.00, 56.00, 1.00, 1.00
71.00, 58.00, 59.00, 1.00, 1.00
71.00, 62.00, 61.00, 1.00, 1.00
71.00, 69.00, 65.00, 0.50, 0.00
71.50, 67.00, 64.00, 0.50, 0.00
72.00, 41.00, 49.00, 1.00, 1.00
72.00, 65.00, 63.00, 1.00, 0.00
73.00, 53.00, 56.00, 1.00, 1.00
73.00, 58.00, 59.00, 1.00, 1.00
73.00, 63.00, 62.00, 1.00, 1.00
73.00, 67.00, 64.00, 0.33, 0.00
73.33, 69.00, 65.00, 0.33, 0.00
73.67, 67.00, 64.00, 0.33, 0.00
74.00, 53.00, 56.00, 1.00, 1.00
74.00, 57.00, 58.00, 1.00, 1.00
74.00, 63.00, 62.00, 1.00, 1.00
74.00, 65.00, 63.00, 1.00, 0.00
75.00, 53.00, 56.00, 1.00, 1.00
75.00, 58.00, 59.00, 1.00, 1.00
75.00, 63.00, 62.00, 1.00, 1.00
75.00, 67.00, 64.00, 0.33, 0.00
75.33, 69.00, 65.00, 0.33, 0.00
75.67, 67.00, 64.00, 0.33, 0.00
76.00, 53.00, 56.00, 1.00, 1.00
76.00, 57.00, 58.00, 1.00, 1.00
76.00, 63.00, 62.00, 1.00, 1.00
76.00, 65.00, 63.00, 1.00, 0.00
77.00, 53.00, 56.00, 1.00, 1.00
77.00, 57.00, 58.00, 1.00, 1.00
77.00, 63.00, 62.00, 1.00, 1.00
77.00, 79.00, 71.00, 1.00, 0.00
78.00, 41.00, 49.00, 1.00, 1.00
78.00, 77.00, 70.00, 0.33, 0.00
78.33, 79.00, 71.00, 0.33, 0.00
78.67, 77.00, 70.00, 0.33, 0.00
79.00, 60.00, 60.00, 1.00, 1.00
79.00, 63.00, 62.00, 1.00, 1.00
79.00, 69.00, 65.00, 1.00, 1.00
79.00, 76.00, 69.00, 1.50, 0.00
80.00, 60.00, 60.00, 1.00, 1.00
80.00, 63.00, 62.00, 1.00, 1.00
80.00, 69.00, 65.00, 1.00, 1.00
80.50, 75.00, 69.00, 0.50, 0.00
81.00, 46.00, 52.00, 1.00, 1.00
81.00, 75.00, 69.00, 0.33, 0.00
81.33, 77.00, 70.00, 0.33, 0.00
81.67, 75.00, 69.00, 0.33, 0.00
82.00, 53.00, 56.00, 1.00, 1.00
82.00, 58.00, 59.00, 1.00, 1.00
82.00, 62.00, 61.00, 1.00, 1.00
82.00, 70.00, 66.00, 1.00, 1.00
82.00, 74.00, 68.00, 2.00, 0.00
84.00, 41.00, 49.00, 1.00, 1.00
84.00, 65.00, 63.00, 1.00, 0.00
85.00, 53.00, 56.00, 1.00, 1.00
85.00, 58.00, 59.00, 1.00, 1.00
85.00, 63.00, 62.00, 1.00, 1.00
85.00, 67.00, 64.00, 0.33, 0.00
85.33, 69.00, 65.00, 0.33, 0.00
85.67, 67.00, 64.00, 0.33, 0.00
86.00, 53.00, 56.00, 1.00, 1.00
86.00, 57.00, 58.00, 1.00, 1.00
86.00, 63.00, 62.00, 1.00, 1.00
86.00, 65.00, 63.00, 1.00, 0.00
87.00, 53.00, 56.00, 1.00, 1.00
87.00, 58.00, 59.00, 1.00, 1.00
87.00, 63.00, 62.00, 1.00, 1.00
87.00, 67.00, 64.00, 0.33, 0.00
87.33, 69.00, 65.00, 0.33, 0.00
87.67, 67.00, 64.00, 0.33, 0.00
88.00, 53.00, 56.00, 1.00, 1.00
88.00, 57.00, 58.00, 1.00, 1.00
88.00, 63.00, 62.00, 1.00, 1.00
88.00, 65.00, 63.00, 1.00, 0.00
89.00, 53.00, 56.00, 1.00, 1.00
89.00, 57.00, 58.00, 1.00, 1.00
89.00, 67.00, 64.00, 1.00, 1.00
89.00, 75.00, 69.00, 1.00, 0.00
90.00, 53.00, 56.00, 1.00, 1.00
90.00, 57.00, 58.00, 1.00, 1.00
90.00, 65.00, 63.00, 1.00, 1.00
90.00, 74.00, 68.00, 0.33, 0.00
90.33, 75.00, 69.00, 0.33, 0.00
90.67, 74.00, 68.00, 0.33, 0.00
91.00, 53.00, 56.00, 1.00, 1.00
91.00, 57.00, 58.00, 1.00, 1.00
91.00, 64.00, 62.00, 1.00, 1.00
91.00, 73.00, 67.00, 1.50, 0.00
92.00, 53.00, 56.00, 1.00, 1.00
92.00, 57.00, 58.00, 1.00, 1.00
92.00, 63.00, 62.00, 1.00, 1.00
92.50, 72.00, 67.00, 0.50, 0.00
93.00, 46.00, 52.00, 1.00, 1.00
93.00, 72.00, 67.00, 0.33, 0.00
93.33, 74.00, 68.00, 0.33, 0.00
93.67, 72.00, 67.00, 0.33, 0.00
94.00, 54.00, 56.00, 1.00, 1.00
94.00, 62.00, 61.00, 1.00, 1.00
94.00, 71.00, 66.00, 1.50, 0.00
95.00, 55.00, 57.00, 1.00, 1.00
95.00, 62.00, 61.00, 1.00, 1.00
95.50, 70.00, 66.00, 0.50, 0.00
96.00, 38.00, 47.00, 1.00, 1.00
96.00, 69.00, 65.00, 0.50, 0.00
96.75, 66.00, 63.00, 0.25, 0.00
97.00, 50.00, 54.00, 1.00, 1.00
97.00, 57.00, 58.00, 1.00, 1.00
97.00, 60.00, 60.00, 1.00, 1.00
97.00, 62.00, 61.00, 1.00, 0.00
98.00, 50.00, 54.00, 1.00, 1.00
98.00, 57.00, 58.00, 1.00, 1.00
98.00, 60.00, 60.00, 1.00, 1.00
98.00, 62.00, 61.00, 1.00, 1.00
98.00, 66.00, 63.00, 1.00, 0.00
99.00, 43.00, 50.00, 1.00, 1.00
99.00, 67.00, 64.00, 2.00, 0.00
100.00, 55.00, 57.00, 1.00, 1.00
100.00, 58.00, 59.00, 1.00, 1.00
100.00, 62.00, 61.00, 1.00, 1.00
101.00, 55.00, 57.00, 1.00, 1.00
101.00, 58.00, 59.00, 1.00, 1.00
101.00, 62.00, 61.00, 1.00, 1.00
101.00, 69.00, 65.00, 0.50, 0.00
101.50, 70.00, 66.00, 0.50, 0.00
102.00, 72.00, 67.00, 0.50, 0.00
102.75, 74.00, 68.00, 0.25, 0.00
103.00, 55.00, 57.00, 1.00, 1.00
103.00, 60.00, 60.00, 1.00, 1.00
103.00, 63.00, 62.00, 1.00, 1.00
103.00, 67.00, 64.00, 1.00, 1.00
103.00, 75.00, 69.00, 1.00, 0.00
104.00, 55.00, 57.00, 1.00, 1.00
104.00, 60.00, 60.00, 1.00, 1.00
104.00, 63.00, 62.00, 1.00, 1.00
104.00, 69.00, 65.00, 1.00, 1.00
104.00, 78.00, 70.00, 1.00, 0.00
105.00, 70.00, 66.00, 3.00, 0.00
105.00, 79.00, 71.00, 0.50, 0.00
105.50, 74.00, 68.00, 1.50, 0.00
106.00, 55.00, 57.00, 1.00, 1.00
106.00, 62.00, 61.00, 1.00, 1.00
107.00, 55.00, 57.00, 1.00, 1.00
107.00, 62.00, 61.00, 1.00, 1.00
108.00, 38.00, 47.00, 1.00, 1.00
108.00, 69.00, 65.00, 0.50, 0.00
108.75, 66.00, 63.00, 0.25, 0.00
109.00, 50.00, 54.00, 1.00, 1.00
109.00, 57.00, 58.00, 1.00, 1.00
109.00, 60.00, 60.00, 1.00, 1.00
109.00, 62.00, 61.00, 1.00, 0.00
110.00, 50.00, 54.00, 1.00, 1.00
110.00, 57.00, 58.00, 1.00, 1.00
110.00, 60.00, 60.00, 1.00, 1.00
110.00, 62.00, 61.00, 1.00, 1.00
110.00, 66.00, 63.00, 1.00, 0.00
111.00, 43.00, 50.00, 1.00, 1.00
111.00, 67.00, 64.00, 2.00, 0.00
112.00, 55.00, 57.00, 1.00, 1.00
112.00, 58.00, 59.00, 1.00, 1.00
112.00, 62.00, 61.00, 1.00, 1.00
113.00, 55.00, 57.00, 1.00, 1.00
113.00, 58.00, 59.00, 1.00, 1.00
113.00, 62.00, 61.00, 1.00, 1.00
113.00, 74.00, 68.00, 0.75, 0.00
113.75, 73.00, 67.00, 0.25, 0.00
114.00, 70.00, 66.00, 0.50, 0.00
114.75, 69.00, 65.00, 0.25, 0.00
115.00, 50.00, 54.00, 1.00, 1.00
115.00, 55.00, 57.00, 1.00, 1.00
115.00, 58.00, 59.00, 1.00, 1.00
115.00, 64.00, 62.00, 1.00, 1.00
115.00, 67.00, 64.00, 1.00, 0.00
116.00, 50.00, 54.00, 1.00, 1.00
116.00, 57.00, 58.00, 1.00, 1.00
116.00, 61.00, 60.00, 1.00, 1.00
116.00, 66.00, 63.00, 1.00, 0.00
117.00, 62.00, 61.00, 2.00, 0.00
118.00, 50.00, 54.00, 1.00, 1.00
118.00, 57.00, 58.00, 1.00, 1.00
119.00, 50.00, 54.00, 1.00, 1.00
119.00, 57.00, 58.00, 1.00, 1.00
119.00, 69.00, 65.00, 1.50, 0.00
120.00, 38.00, 47.00, 1.00, 1.00
120.50, 66.00, 63.00, 0.50, 0.00
121.00, 50.00, 54.00, 1.00, 1.00
121.00, 57.00, 58.00, 1.00, 1.00
121.00, 60.00, 60.00, 1.00, 1.00
121.00, 62.00, 61.00, 1.00, 0.00
122.00, 50.00, 54.00, 1.00, 1.00
122.00, 57.00, 58.00, 1.00, 1.00
122.00, 60.00, 60.00, 1.00, 1.00
122.00, 62.00, 61.00, 1.00, 1.00
122.00, 66.00, 63.00, 1.00, 0.00
122.00, 70.00, 66.00, 0.75, 0.00
122.75, 69.00, 65.00, 0.25, 0.00
123.00, 43.00, 50.00, 1.00, 1.00
123.00, 67.00, 64.00, 2.00, 0.00
124.00, 55.00, 57.00, 1.00, 1.00
124.00, 58.00, 59.00, 1.00, 1.00
124.00, 62.00, 61.00, 1.00, 1.00
125.00, 55.00, 57.00, 1.00, 1.00
125.00, 58.00, 59.00, 1.00, 1.00
125.00, 62.00, 61.00, 1.00, 1.00
125.00, 69.00, 65.00, 0.50, 0.00
125.50, 70.00, 66.00, 0.50, 0.00
126.00, 72.00, 67.00, 0.50, 0.00
126.75, 74.00, 68.00, 0.25, 0.00
127.00, 55.00, 57.00, 1.00, 1.00
127.00, 60.00, 60.00, 1.00, 1.00
127.00, 63.00, 62.00, 1.00, 1.00
127.00, 67.00, 64.00, 1.00, 1.00
127.00, 75.00, 69.00, 1.00, 0.00
128.00, 55.00, 57.00, 1.00, 1.00
128.00, 60.00, 60.00, 1.00, 1.00
128.00, 63.00, 62.00, 1.00, 1.00
128.00, 69.00, 65.00, 1.00, 1.00
128.00, 78.00, 70.00, 1.00, 0.00
129.00, 70.00, 66.00, 3.00, 0.00
129.00, 79.00, 71.00, 0.50, 0.00
129.50, 74.00, 68.00, 1.50, 0.00
130.00, 55.00, 57.00, 1.00, 1.00
130.00, 62.00, 61.00, 1.00, 1.00
131.00, 55.00, 57.00, 1.00, 1.00
131.00, 62.00, 61.00, 1.00, 1.00
132.00, 38.00, 47.00, 1.00, 1.00
132.00, 69.00, 65.00, 0.50, 0.00
132.75, 66.00, 63.00, 0.25, 0.00
133.00, 50.00, 54.00, 1.00, 1.00
133.00, 57.00, 58.00, 1.00, 1.00
133.00, 60.00, 60.00, 1.00, 1.00
133.00, 62.00, 61.00, 1.00, 0.00
134.00, 50.00, 54.00, 1.00, 1.00
134.00, 57.00, 58.00, 1.00, 1.00
134.00, 60.00, 60.00, 1.00, 1.00
134.00, 62.00, 61.00, 1.00, 1.00
134.00, 66.00, 63.00, 1.00, 0.00
135.00, 43.00, 50.00, 1.00, 1.00
135.00, 67.00, 64.00, 2.00, 0.00
136.00, 55.00, 57.00, 1.00, 1.00
136.00, 58.00, 59.00, 1.00, 1.00
136.00, 62.00, 61.00, 1.00, 1.00
137.00, 55.00, 57.00, 1.00, 1.00
137.00, 58.00, 59.00, 1.00, 1.00
137.00, 62.00, 61.00, 1.00, 1.00
137.00, 74.00, 68.00, 0.75, 0.00
137.75, 73.00, 67.00, 0.25, 0.00
138.00, 70.00, 66.00, 0.50, 0.00
138.50, 69.00, 65.00, 0.50, 0.00
139.00, 50.00, 54.00, 1.00, 1.00
139.00, 55.00, 57.00, 1.00, 1.00
139.00, 58.00, 59.00, 1.00, 1.00
139.00, 64.00, 62.00, 1.00, 1.00
139.00, 67.00, 64.00, 1.00, 0.00
140.00, 50.00, 54.00, 1.00, 1.00
140.00, 57.00, 58.00, 1.00, 1.00
140.00, 61.00, 60.00, 1.00, 1.00
140.00, 66.00, 63.00, 1.00, 0.00
141.00, 62.00, 61.00, 3.00, 0.00
142.00, 50.00, 54.00, 1.00, 1.00
142.00, 57.00, 58.00, 1.00, 1.00
143.00, 50.00, 54.00, 1.00, 1.00
143.00, 57.00, 58.00, 1.00, 1.00
144.00, 41.00, 49.00, 1.00, 1.00
144.00, 65.00, 63.00, 1.00, 0.00
145.00, 53.00, 56.00, 1.00, 1.00
145.00, 58.00, 59.00, 1.00, 1.00
145.00, 63.00, 62.00, 1.00, 1.00
145.00, 67.00, 64.00, 0.33, 0.00
145.33, 69.00, 65.00, 0.33, 0.00
145.67, 67.00, 64.00, 0.33, 0.00
146.00, 53.00, 56.00, 1.00, 1.00
146.00, 57.00, 58.00, 1.00, 1.00
146.00, 63.00, 62.00, 1.00, 1.00
146.00, 65.00, 63.00, 1.00, 0.00
147.00, 53.00, 56.00, 1.00, 1.00
147.00, 58.00, 59.00, 1.00, 1.00
147.00, 63.00, 62.00, 1.00, 1.00
147.00, 67.00, 64.00, 0.33, 0.00
147.33, 69.00, 65.00, 0.33, 0.00
147.67, 67.00, 64.00, 0.33, 0.00
148.00, 53.00, 56.00, 1.00, 1.00
148.00, 57.00, 58.00, 1.00, 1.00
148.00, 63.00, 62.00, 1.00, 1.00
148.00, 65.00, 63.00, 1.00, 0.00
149.00, 79.00, 71.00, 1.00, 0.00
150.00, 41.00, 49.00, 1.00, 1.00
150.00, 77.00, 70.00, 0.33, 0.00
150.33, 79.00, 71.00, 0.33, 0.00
150.67, 77.00, 70.00, 0.33, 0.00
151.00, 60.00, 60.00, 1.00, 1.00
151.00, 63.00, 62.00, 1.00, 1.00
151.00, 69.00, 65.00, 1.00, 1.00
151.00, 76.00, 69.00, 1.50, 0.00
152.00, 60.00, 60.00, 1.00, 1.00
152.00, 63.00, 62.00, 1.00, 1.00
152.00, 69.00, 65.00, 1.00, 1.00
152.50, 75.00, 69.00, 0.50, 0.00
153.00, 46.00, 52.00, 1.00, 1.00
153.00, 75.00, 69.00, 0.33, 0.00
153.33, 77.00, 70.00, 0.33, 0.00
153.67, 75.00, 69.00, 0.33, 0.00
154.00, 53.00, 56.00, 1.00, 1.00
154.00, 58.00, 59.00, 1.00, 1.00
154.00, 62.00, 61.00, 1.00, 1.00
154.00, 70.00, 66.00, 1.00, 1.00
154.00, 74.00, 68.00, 2.00, 0.00
156.00, 41.00, 49.00, 1.00, 1.00
156.00, 65.00, 63.00, 1.00, 0.00
157.00, 53.00, 56.00, 1.00, 1.00
157.00, 63.00, 62.00, 1.00, 1.00
157.00, 67.00, 64.00, 0.33, 0.00
157.33, 69.00, 65.00, 0.33, 0.00
157.67, 67.00, 64.00, 0.33, 0.00
158.00, 53.00, 56.00, 1.00, 1.00
158.00, 57.00, 58.00, 1.00, 1.00
158.00, 63.00, 62.00, 1.00, 1.00
158.00, 65.00, 63.00, 1.00, 0.00
159.00, 53.00, 56.00, 1.00, 1.00
159.00, 58.00, 59.00, 1.00, 1.00
159.00, 63.00, 62.00, 1.00, 1.00
159.00, 67.00, 64.00, 0.33, 0.00
159.33, 69.00, 65.00, 0.33, 0.00
159.67, 67.00, 64.00, 0.33, 0.00
160.00, 53.00, 56.00, 1.00, 1.00
160.00, 57.00, 58.00, 1.00, 1.00
160.00, 63.00, 62.00, 1.00, 1.00
160.00, 65.00, 63.00, 1.00, 0.00
161.00, 53.00, 56.00, 1.00, 1.00
161.00, 57.00, 58.00, 1.00, 1.00
161.00, 67.00, 64.00, 1.00, 1.00
