ontime, MNN, MPN, duration, channel
29.00, 57.00, 58.00, 1.00, 1.00
29.00, 61.00, 60.00, 1.00, 1.00
29.00, 75.00, 68.00, 0.50, 0.00
29.50, 73.00, 67.00, 0.50, 0.00
30.00, 56.00, 57.00, 1.00, 1.00
30.00, 63.00, 61.00, 1.00, 1.00
30.00, 66.00, 63.00, 1.00, 1.00
30.00, 72.00, 66.00, 0.50, 0.00
30.50, 73.00, 67.00, 0.50, 0.00
31.00, 44.00, 50.00, 1.00, 1.00
31.00, 75.00, 68.00, 0.50, 0.00
31.50, 76.00, 69.00, 0.50, 0.00
32.00, 56.00, 57.00, 1.00, 1.00
32.00, 60.00, 59.00, 1.00, 1.00
32.00, 66.00, 63.00, 1.00, 1.00
32.00, 78.00, 70.00, 0.50, 0.00
32.50, 80.00, 71.00, 0.50, 0.00
33.00, 81.00, 72.00, 0.33, 0.00
33.33, 83.00, 73.00, 0.33, 0.00
33.67, 81.00, 72.00, 0.33, 0.00
34.00, 56.00, 57.00, 1.00, 1.00
34.00, 60.00, 59.00, 1.00, 1.00
34.00, 66.00, 63.00, 1.00, 1.00
34.00, 78.00, 70.00, 0.50, 0.00
34.50, 76.00, 69.00, 0.50, 0.00
35.00, 57.00, 58.00, 1.00, 1.00
35.00, 61.00, 60.00, 1.00, 1.00
35.00, 66.00, 63.00, 1.00, 1.00
35.00, 75.00, 68.00, 0.50, 0.00
35.50, 73.00, 67.00, 0.50, 0.00
36.00, 56.00, 57.00, 1.00, 1.00
36.00, 60.00, 59.00, 1.00, 1.00
36.00, 66.00, 63.00, 1.00, 1.00
36.00, 75.00, 68.00, 0.50, 0.00
36.50, 68.00, 64.00, 0.50, 0.00
37.00, 44.00, 50.00, 1.00, 1.00
37.00, 80.00, 71.00, 1.50, 0.00
38.00, 51.00, 54.00, 1.00, 1.00
38.00, 60.00, 59.00, 1.00, 1.00
38.50, 75.00, 68.00, 0.50, 0.00
39.00, 56.00, 57.00, 1.00, 1.00
39.00, 66.00, 63.00, 1.00, 1.00
39.00, 80.00, 71.00, 0.50, 0.00
39.50, 75.00, 68.00, 0.50, 0.00
40.00, 51.00, 54.00, 1.00, 1.00
40.00, 60.00, 59.00, 1.00, 1.00
40.00, 80.00, 71.00, 1.50, 0.00
41.00, 44.00, 50.00, 1.00, 1.00
41.50, 68.00, 64.00, 0.50, 0.00
42.00, 32.00, 43.00, 1.00, 1.00
42.00, 75.00, 68.00, 0.50, 0.00
42.50, 68.00, 64.00, 0.50, 0.00
43.00, 56.00, 57.00, 1.00, 1.00
43.00, 60.00, 59.00, 1.00, 1.00
43.00, 66.00, 63.00, 1.00, 1.00
43.00, 80.00, 71.00, 1.50, 0.00
44.50, 68.00, 64.00, 0.50, 0.00
45.00, 37.00, 46.00, 1.00, 1.00
45.00, 75.00, 68.00, 0.50, 0.00
45.50, 76.00, 69.00, 0.50, 0.00
46.00, 49.00, 53.00, 1.00, 1.00
46.00, 56.00, 57.00, 1.00, 1.00
46.00, 64.00, 62.00, 1.00, 1.00
46.00, 73.00, 67.00, 1.00, 0.00
47.00, 80.00, 71.00, 2.00, 0.00
49.00, 80.00, 71.00, 0.50, 0.00
49.50, 83.00, 73.00, 0.50, 0.00
50.00, 81.00, 72.00, 0.50, 0.00
50.50, 80.00, 71.00, 0.50, 0.00
51.00, 79.00, 70.00, 0.50, 0.00
51.50, 75.00, 68.00, 0.50, 0.00
52.00, 80.00, 71.00, 1.50, 0.00
53.00, 68.00, 64.00, 2.00, 1.00
53.00, 72.00, 66.00, 1.00, 0.00
53.50, 78.00, 70.00, 0.50, 0.00
54.00, 73.00, 67.00, 4.00, 0.00
54.00, 76.00, 69.00, 3.00, 0.00
55.00, 68.00, 64.00, 0.50, 1.00
55.50, 71.00, 66.00, 0.50, 1.00
56.00, 69.00, 65.00, 0.50, 1.00
56.50, 68.00, 64.00, 0.50, 1.00
57.00, 67.00, 63.00, 0.50, 1.00
57.00, 75.00, 68.00, 3.00, 0.00
57.50, 63.00, 61.00, 0.50, 1.00
58.00, 68.00, 64.00, 1.50, 1.00
58.00, 72.00, 66.00, 2.00, 0.00
59.00, 56.00, 57.00, 1.00, 1.00
59.50, 66.00, 63.00, 0.50, 1.00
60.00, 61.00, 60.00, 1.00, 1.00
60.00, 64.00, 62.00, 1.00, 1.00
60.00, 73.00, 67.00, 1.00, 0.00
61.00, 75.00, 68.00, 0.50, 0.00
61.50, 78.00, 70.00, 0.50, 0.00
62.00, 76.00, 69.00, 0.50, 0.00
62.50, 75.00, 68.00, 0.50, 0.00
63.00, 73.00, 67.00, 0.50, 0.00
63.50, 70.00, 65.00, 0.50, 0.00
64.00, 75.00, 68.00, 1.50, 0.00
65.00, 63.00, 61.00, 2.00, 1.00
65.00, 67.00, 63.00, 1.00, 0.00
65.50, 73.00, 67.00, 0.50, 0.00
66.00, 68.00, 64.00, 4.00, 0.00
66.00, 71.00, 66.00, 3.00, 0.00
67.00, 63.00, 61.00, 0.50, 1.00
67.50, 66.00, 63.00, 0.50, 1.00
68.00, 64.00, 62.00, 0.50, 1.00
68.50, 63.00, 61.00, 0.50, 1.00
69.00, 61.00, 60.00, 0.50, 1.00
69.00, 70.00, 65.00, 3.00, 0.00
69.50, 58.00, 58.00, 0.50, 1.00
70.00, 63.00, 61.00, 1.50, 1.00
70.00, 67.00, 63.00, 2.00, 0.00
71.00, 51.00, 54.00, 1.00, 1.00
71.50, 61.00, 60.00, 0.50, 1.00
72.00, 44.00, 50.00, 1.00, 1.00
72.00, 60.00, 59.00, 0.50, 0.00
72.00, 66.00, 63.00, 0.50, 0.00
72.00, 72.00, 66.00, 0.50, 0.00
72.50, 73.00, 67.00, 0.50, 0.00
73.00, 75.00, 68.00, 0.50, 0.00
73.50, 76.00, 69.00, 0.50, 0.00
74.00, 78.00, 70.00, 0.50, 0.00
74.50, 80.00, 71.00, 0.50, 0.00
75.00, 81.00, 72.00, 0.33, 0.00
75.33, 83.00, 73.00, 0.33, 0.00
75.67, 81.00, 72.00, 0.33, 0.00
76.00, 56.00, 57.00, 1.00, 1.00
76.00, 60.00, 59.00, 1.00, 1.00
76.00, 66.00, 63.00, 2.00, 1.00
76.00, 78.00, 70.00, 0.50, 0.00
76.50, 76.00, 69.00, 0.50, 0.00
77.00, 57.00, 58.00, 1.00, 1.00
77.00, 61.00, 60.00, 1.00, 1.00
77.00, 75.00, 68.00, 0.50, 0.00
77.50, 73.00, 67.00, 0.50, 0.00
78.00, 56.00, 57.00, 1.00, 1.00
78.00, 63.00, 61.00, 1.00, 1.00
78.00, 66.00, 63.00, 1.00, 1.00
78.00, 72.00, 66.00, 0.50, 0.00
78.50, 73.00, 67.00, 0.50, 0.00
79.00, 44.00, 50.00, 1.00, 1.00
79.00, 75.00, 68.00, 0.50, 0.00
79.50, 76.00, 69.00, 0.50, 0.00
80.00, 56.00, 57.00, 1.00, 1.00
80.00, 60.00, 59.00, 1.00, 1.00
80.00, 66.00, 63.00, 1.00, 1.00
80.00, 78.00, 70.00, 0.50, 0.00
80.50, 80.00, 71.00, 0.50, 0.00
81.00, 81.00, 72.00, 0.33, 0.00
81.33, 83.00, 73.00, 0.33, 0.00
81.67, 81.00, 72.00, 0.33, 0.00
82.00, 56.00, 57.00, 1.00, 1.00
82.00, 60.00, 59.00, 1.00, 1.00
82.00, 66.00, 63.00, 1.00, 1.00
82.00, 78.00, 70.00, 0.50, 0.00
82.50, 76.00, 69.00, 0.50, 0.00
83.00, 57.00, 58.00, 1.00, 1.00
83.00, 61.00, 60.00, 1.00, 1.00
83.00, 66.00, 63.00, 1.00, 1.00
83.00, 75.00, 68.00, 0.50, 0.00
83.50, 73.00, 67.00, 0.50, 0.00
84.00, 56.00, 57.00, 1.00, 1.00
84.00, 60.00, 59.00, 1.00, 1.00
84.00, 66.00, 63.00, 1.00, 1.00
84.00, 75.00, 68.00, 0.50, 0.00
84.50, 68.00, 64.00, 0.50, 0.00
85.00, 44.00, 50.00, 1.00, 1.00
85.00, 80.00, 71.00, 1.50, 0.00
86.00, 51.00, 54.00, 1.00, 1.00
86.00, 60.00, 59.00, 1.00, 1.00
86.50, 75.00, 68.00, 0.50, 0.00
87.00, 56.00, 57.00, 1.00, 1.00
87.00, 66.00, 63.00, 1.00, 1.00
87.00, 80.00, 71.00, 0.50, 0.00
87.50, 75.00, 68.00, 0.50, 0.00
88.00, 51.00, 54.00, 1.00, 1.00
88.00, 60.00, 59.00, 1.00, 1.00
88.00, 80.00, 71.00, 1.50, 0.00
89.00, 44.00, 50.00, 1.00, 1.00
89.50, 68.00, 64.00, 0.50, 0.00
90.00, 32.00, 43.00, 1.00, 1.00
90.00, 75.00, 68.00, 0.50, 0.00
90.50, 68.00, 64.00, 0.50, 0.00
91.00, 56.00, 57.00, 1.00, 1.00
91.00, 60.00, 59.00, 1.00, 1.00
91.00, 66.00, 63.00, 1.00, 1.00
91.00, 80.00, 71.00, 1.50, 0.00
92.50, 68.00, 64.00, 0.50, 0.00
93.00, 37.00, 46.00, 1.00, 1.00
93.00, 75.00, 68.00, 0.50, 0.00
93.50, 76.00, 69.00, 0.50, 0.00
94.00, 49.00, 53.00, 1.00, 1.00
94.00, 56.00, 57.00, 1.00, 1.00
94.00, 64.00, 62.00, 1.00, 1.00
94.00, 73.00, 67.00, 1.00, 0.00
96.00, 33.00, 44.00, 1.00, 1.00
96.00, 45.00, 51.00, 1.00, 1.00
96.00, 57.00, 58.00, 1.00, 0.00
97.00, 52.00, 55.00, 1.50, 1.00
97.00, 57.00, 58.00, 1.50, 1.00
97.00, 61.00, 60.00, 1.50, 0.00
97.00, 64.00, 62.00, 1.50, 1.00
97.00, 69.00, 65.00, 1.50, 0.00
97.00, 73.00, 67.00, 1.50, 0.00
98.50, 52.00, 55.00, 0.50, 1.00
98.50, 57.00, 58.00, 0.50, 1.00
98.50, 61.00, 60.00, 0.50, 0.00
98.50, 64.00, 62.00, 0.50, 1.00
99.00, 52.00, 55.00, 0.50, 1.00
99.00, 57.00, 58.00, 0.50, 1.00
99.00, 64.00, 62.00, 0.50, 1.00
99.00, 69.00, 65.00, 0.50, 0.00
99.00, 73.00, 67.00, 0.50, 0.00
99.75, 52.00, 55.00, 0.25, 1.00
99.75, 57.00, 58.00, 0.25, 1.00
99.75, 64.00, 62.00, 0.25, 1.00
99.75, 69.00, 65.00, 0.25, 0.00
99.75, 73.00, 67.00, 0.25, 0.00
100.00, 52.00, 55.00, 1.00, 1.00
100.00, 57.00, 58.00, 1.00, 1.00
100.00, 61.00, 60.00, 1.00, 0.00
100.00, 64.00, 62.00, 1.00, 1.00
101.00, 52.00, 55.00, 1.00, 1.00
101.00, 57.00, 58.00, 1.00, 1.00
101.00, 61.00, 60.00, 1.00, 0.00
101.00, 64.00, 62.00, 1.00, 1.00
101.00, 69.00, 65.00, 1.00, 0.00
101.00, 73.00, 67.00, 1.00, 0.00
102.00, 33.00, 44.00, 1.00, 1.00
102.00, 45.00, 51.00, 1.00, 1.00
102.00, 57.00, 58.00, 0.50, 0.00
102.75, 69.00, 65.00, 0.25, 0.00
102.75, 73.00, 67.00, 0.25, 0.00
103.00, 52.00, 55.00, 1.00, 1.00
103.00, 57.00, 58.00, 1.00, 1.00
103.00, 64.00, 62.00, 1.00, 1.00
103.00, 69.00, 65.00, 1.00, 0.00
103.00, 73.00, 67.00, 0.33, 0.00
103.33, 75.00, 68.00, 0.33, 0.00
103.67, 73.00, 67.00, 0.33, 0.00
104.00, 68.00, 64.00, 0.50, 0.00
104.00, 71.00, 66.00, 0.50, 0.00
104.50, 66.00, 63.00, 0.50, 0.00
104.50, 69.00, 65.00, 0.50, 0.00
105.00, 40.00, 48.00, 0.50, 1.00
105.00, 68.00, 64.00, 0.50, 0.00
105.00, 71.00, 66.00, 0.50, 0.00
105.75, 68.00, 64.00, 0.25, 0.00
105.75, 71.00, 66.00, 0.25, 0.00
106.00, 52.00, 55.00, 1.00, 1.00
106.00, 59.00, 59.00, 1.00, 1.00
106.00, 64.00, 62.00, 1.00, 0.00
106.00, 68.00, 64.00, 1.00, 0.00
107.00, 52.00, 55.00, 1.00, 1.00
107.00, 59.00, 59.00, 1.00, 1.00
107.00, 64.00, 62.00, 1.00, 0.00
107.00, 68.00, 64.00, 1.00, 0.00
107.00, 76.00, 69.00, 1.00, 0.00
108.00, 30.00, 42.00, 1.00, 1.00
108.00, 42.00, 49.00, 1.00, 1.00
108.00, 57.00, 58.00, 1.00, 0.00
109.00, 49.00, 53.00, 1.50, 1.00
109.00, 54.00, 56.00, 1.50, 1.00
109.00, 57.00, 58.00, 1.50, 0.00
109.00, 61.00, 60.00, 1.50, 1.00
109.00, 66.00, 63.00, 1.50, 0.00
109.00, 69.00, 65.00, 1.50, 0.00
110.50, 49.00, 53.00, 0.50, 1.00
110.50, 54.00, 56.00, 0.50, 1.00
110.50, 57.00, 58.00, 0.50, 0.00
110.50, 61.00, 60.00, 0.50, 1.00
111.00, 49.00, 53.00, 0.50, 1.00
111.00, 54.00, 56.00, 0.50, 1.00
111.00, 61.00, 60.00, 0.50, 1.00
111.00, 66.00, 63.00, 0.50, 0.00
111.00, 69.00, 65.00, 0.50, 0.00
111.75, 49.00, 53.00, 0.25, 1.00
111.75, 54.00, 56.00, 0.25, 1.00
111.75, 61.00, 60.00, 0.25, 1.00
111.75, 66.00, 63.00, 0.25, 0.00
111.75, 69.00, 65.00, 0.25, 0.00
112.00, 49.00, 53.00, 1.00, 1.00
112.00, 54.00, 56.00, 1.00, 1.00
112.00, 57.00, 58.00, 1.00, 0.00
112.00, 61.00, 60.00, 1.00, 1.00
113.00, 49.00, 53.00, 1.00, 1.00
113.00, 54.00, 56.00, 1.00, 1.00
113.00, 57.00, 58.00, 1.00, 0.00
113.00, 61.00, 60.00, 1.00, 1.00
113.00, 66.00, 63.00, 1.00, 0.00
113.00, 69.00, 65.00, 1.00, 0.00
114.00, 30.00, 42.00, 1.00, 1.00
114.00, 42.00, 49.00, 1.00, 1.00
114.00, 57.00, 58.00, 0.50, 0.00
114.75, 66.00, 63.00, 0.25, 0.00
114.75, 69.00, 65.00, 0.25, 0.00
115.00, 49.00, 53.00, 1.00, 1.00
115.00, 54.00, 56.00, 1.00, 1.00
115.00, 61.00, 60.00, 1.00, 1.00
115.00, 66.00, 63.00, 1.00, 0.00
115.00, 69.00, 65.00, 0.33, 0.00
115.33, 71.00, 66.00, 0.33, 0.00
115.67, 69.00, 65.00, 0.33, 0.00
116.00, 64.00, 62.00, 0.50, 0.00
116.00, 68.00, 64.00, 0.50, 0.00
116.50, 63.00, 61.00, 0.50, 0.00
116.50, 66.00, 63.00, 0.50, 0.00
117.00, 37.00, 46.00, 0.50, 1.00
117.00, 64.00, 62.00, 0.50, 0.00
117.00, 68.00, 64.00, 0.50, 0.00
117.75, 64.00, 62.00, 0.25, 0.00
117.75, 68.00, 64.00, 0.25, 0.00
118.00, 49.00, 53.00, 1.00, 1.00
118.00, 56.00, 57.00, 1.00, 1.00
118.00, 61.00, 60.00, 1.00, 0.00
118.00, 64.00, 62.00, 1.00, 0.00
119.00, 49.00, 53.00, 1.00, 1.00
119.00, 61.00, 60.00, 1.00, 0.00
119.00, 73.00, 67.00, 1.00, 0.00
120.00, 39.00, 47.00, 0.50, 1.00
120.00, 61.00, 60.00, 3.00, 0.00
120.00, 67.00, 63.00, 3.00, 0.00
120.00, 72.00, 66.00, 2.00, 0.00
120.50, 51.00, 54.00, 0.50, 1.00
121.00, 53.00, 55.00, 0.50, 1.00
121.50, 55.00, 56.00, 0.50, 1.00
122.00, 56.00, 57.00, 0.50, 1.00
122.00, 70.00, 65.00, 1.00, 0.00
122.50, 58.00, 58.00, 0.50, 1.00
123.00, 60.00, 59.00, 0.50, 1.00
123.00, 63.00, 61.00, 1.00, 0.00
123.50, 56.00, 57.00, 0.50, 1.00
124.00, 51.00, 54.00, 0.50, 1.00
124.50, 65.00, 62.00, 0.50, 1.00
125.00, 63.00, 61.00, 1.00, 1.00
125.00, 68.00, 64.00, 1.00, 0.00
125.00, 72.00, 66.00, 1.00, 0.00
126.00, 39.00, 47.00, 0.50, 1.00
126.00, 61.00, 60.00, 3.00, 0.00
126.00, 67.00, 63.00, 3.00, 0.00
126.00, 72.00, 66.00, 2.00, 0.00
126.00, 75.00, 68.00, 2.00, 0.00
126.50, 51.00, 54.00, 0.50, 1.00
127.00, 53.00, 55.00, 0.50, 1.00
127.50, 55.00, 56.00, 0.50, 1.00
128.00, 56.00, 57.00, 0.50, 1.00
128.00, 70.00, 65.00, 1.00, 0.00
128.00, 73.00, 67.00, 1.00, 0.00
128.50, 58.00, 58.00, 0.50, 1.00
129.00, 60.00, 59.00, 0.50, 1.00
129.00, 63.00, 61.00, 2.00, 0.00
129.00, 68.00, 64.00, 2.00, 0.00
129.00, 72.00, 66.00, 2.00, 0.00
129.50, 56.00, 57.00, 0.50, 1.00
130.00, 51.00, 54.00, 0.50, 1.00
130.50, 53.00, 55.00, 0.50, 1.00
131.00, 51.00, 54.00, 1.00, 1.00
131.00, 65.00, 62.00, 1.00, 0.00
131.00, 68.00, 64.00, 1.00, 0.00
131.00, 73.00, 67.00, 1.00, 0.00
132.00, 39.00, 47.00, 0.50, 1.00
132.00, 63.00, 61.00, 2.00, 0.00
132.00, 67.00, 63.00, 2.00, 0.00
132.00, 72.00, 66.00, 2.00, 0.00
132.50, 51.00, 54.00, 0.50, 1.00
133.00, 53.00, 55.00, 0.50, 1.00
133.50, 55.00, 56.00, 0.50, 1.00
134.00, 56.00, 57.00, 0.50, 1.00
134.00, 61.00, 60.00, 1.00, 0.00
134.00, 65.00, 62.00, 1.00, 0.00
134.00, 70.00, 65.00, 1.00, 0.00
134.50, 58.00, 58.00, 0.50, 1.00
135.00, 60.00, 59.00, 0.50, 1.00
135.00, 63.00, 61.00, 1.00, 0.00
135.50, 56.00, 57.00, 0.50, 1.00
136.00, 51.00, 54.00, 0.50, 1.00
136.50, 63.00, 61.00, 0.50, 1.00
137.00, 68.00, 64.00, 1.50, 1.00
137.00, 72.00, 66.00, 1.00, 0.00
137.00, 75.00, 68.00, 2.00, 0.00
138.00, 73.00, 67.00, 1.00, 0.00
138.50, 67.00, 63.00, 0.50, 1.00
139.00, 51.00, 54.00, 0.50, 1.00
139.50, 65.00, 62.00, 0.50, 1.00
140.00, 63.00, 61.00, 1.00, 1.00
140.00, 67.00, 63.00, 1.00, 0.00
140.00, 75.00, 68.00, 2.00, 0.00
141.00, 61.00, 60.00, 0.50, 1.00
141.00, 68.00, 64.00, 1.00, 0.00
141.50, 60.00, 59.00, 0.50, 1.00
142.00, 44.00, 50.00, 0.50, 1.00
142.50, 58.00, 58.00, 0.50, 1.00
143.00, 56.00, 57.00, 2.00, 1.00
143.00, 63.00, 61.00, 1.00, 0.00
143.00, 72.00, 66.00, 1.00, 0.00
143.00, 75.00, 68.00, 1.00, 0.00
144.00, 64.00, 62.00, 3.00, 0.00
144.00, 73.00, 67.00, 3.00, 0.00
144.00, 76.00, 69.00, 3.00, 0.00
145.00, 56.00, 57.00, 0.50, 1.00
145.50, 59.00, 59.00, 0.50, 1.00
146.00, 57.00, 58.00, 0.50, 1.00
146.50, 56.00, 57.00, 0.50, 1.00
147.00, 55.00, 56.00, 0.50, 1.00
147.00, 63.00, 61.00, 1.00, 0.00
147.00, 70.00, 65.00, 1.00, 0.00
147.00, 75.00, 68.00, 0.50, 0.00
147.50, 51.00, 54.00, 0.50, 1.00
147.50, 73.00, 67.00, 0.50, 0.00
148.00, 56.00, 57.00, 1.50, 1.00
148.00, 68.00, 64.00, 3.00, 0.00
148.00, 72.00, 66.00, 1.00, 0.00
149.00, 44.00, 50.00, 1.00, 1.00
149.00, 75.00, 68.00, 1.00, 0.00
149.50, 54.00, 56.00, 0.50, 1.00
150.00, 44.00, 50.00, 3.00, 1.00
150.00, 52.00, 55.00, 1.00, 1.00
150.00, 61.00, 60.00, 1.00, 0.00
150.00, 75.00, 68.00, 0.50, 0.00
150.50, 68.00, 64.00, 0.50, 0.00
151.00, 51.00, 54.00, 1.00, 1.00
151.00, 63.00, 61.00, 0.50, 0.00
151.00, 68.00, 64.00, 2.00, 0.00
151.50, 66.00, 63.00, 0.50, 0.00
152.00, 49.00, 53.00, 0.50, 1.00
152.00, 64.00, 62.00, 0.50, 0.00
152.00, 73.00, 67.00, 0.50, 0.00
152.50, 51.00, 54.00, 0.50, 1.00
152.50, 63.00, 61.00, 0.50, 0.00
152.50, 72.00, 66.00, 0.50, 0.00
153.00, 44.00, 50.00, 1.00, 1.00
153.00, 52.00, 55.00, 1.00, 1.00
153.00, 61.00, 60.00, 0.50, 1.00
153.00, 68.00, 64.00, 1.00, 0.00
153.00, 70.00, 65.00, 0.50, 0.00
153.50, 58.00, 58.00, 0.50, 1.00
153.50, 73.00, 67.00, 0.50, 0.00
154.00, 51.00, 54.00, 2.00, 1.00
154.00, 63.00, 61.00, 1.50, 1.00
154.00, 67.00, 63.00, 2.00, 0.00
154.00, 70.00, 65.00, 1.00, 0.00
155.00, 72.00, 66.00, 1.00, 0.00
155.50, 61.00, 60.00, 0.50, 1.00
156.00, 44.00, 50.00, 1.00, 1.00
156.00, 60.00, 59.00, 1.00, 0.00
156.00, 68.00, 64.00, 1.00, 0.00
157.00, 68.00, 64.00, 0.50, 0.00
157.50, 71.00, 66.00, 0.50, 0.00
158.00, 69.00, 65.00, 0.50, 0.00
158.50, 68.00, 64.00, 0.50, 0.00
159.00, 67.00, 63.00, 0.50, 0.00
159.00, 70.00, 65.00, 2.00, 0.00
159.00, 73.00, 67.00, 2.00, 0.00
159.50, 63.00, 61.00, 0.50, 0.00
160.00, 68.00, 64.00, 1.50, 0.00
161.00, 72.00, 66.00, 1.00, 0.00
161.00, 75.00, 68.00, 1.00, 0.00
161.50, 66.00, 63.00, 0.50, 0.00
162.00, 56.00, 57.00, 6.00, 1.00
162.00, 64.00, 62.00, 4.00, 1.00
162.00, 73.00, 67.00, 1.00, 0.00
162.00, 80.00, 71.00, 3.00, 0.00
163.00, 75.00, 68.00, 0.50, 0.00
163.50, 78.00, 70.00, 0.50, 0.00
164.00, 76.00, 69.00, 0.50, 0.00
164.50, 75.00, 68.00, 0.50, 0.00
165.00, 73.00, 67.00, 0.50, 0.00
165.00, 79.00, 70.00, 3.00, 0.00
165.00, 82.00, 72.00, 3.00, 0.00
165.50, 70.00, 65.00, 0.50, 0.00
166.00, 63.00, 61.00, 1.00, 1.00
166.00, 75.00, 68.00, 1.50, 0.00
167.00, 70.00, 65.00, 1.00, 1.00
167.50, 73.00, 67.00, 0.50, 0.00
168.00, 56.00, 57.00, 5.00, 1.00
168.00, 63.00, 61.00, 5.00, 1.00
168.00, 84.00, 73.00, 0.50, 0.00
168.50, 82.00, 72.00, 0.50, 0.00
169.00, 80.00, 71.00, 1.00, 0.00
170.00, 75.00, 68.00, 1.00, 0.00
171.00, 72.00, 66.00, 0.50, 0.00
171.50, 68.00, 64.00, 0.50, 0.00
172.00, 75.00, 68.00, 1.00, 0.00
173.00, 80.00, 71.00, 1.00, 0.00
174.00, 84.00, 73.00, 0.50, 0.00
174.50, 82.00, 72.00, 0.50, 0.00
175.00, 80.00, 71.00, 1.00, 0.00
176.00, 75.00, 68.00, 1.00, 0.00
177.00, 72.00, 66.00, 0.50, 0.00
177.50, 68.00, 64.00, 0.50, 0.00
178.00, 75.00, 68.00, 1.00, 0.00
179.00, 80.00, 71.00, 1.00, 0.00
180.00, 47.00, 52.00, 1.00, 1.00
180.00, 75.00, 68.00, 0.50, 0.00
180.50, 73.00, 67.00, 0.50, 0.00
181.00, 54.00, 56.00, 1.00, 1.00
181.00, 63.00, 61.00, 1.00, 1.00
181.00, 71.00, 66.00, 1.00, 0.00
182.00, 56.00, 57.00, 1.00, 1.00
182.00, 59.00, 59.00, 1.00, 1.00
182.00, 64.00, 62.00, 1.00, 1.00
182.00, 68.00, 64.00, 1.00, 0.00
183.00, 47.00, 52.00, 1.00, 1.00
183.00, 66.00, 63.00, 0.50, 0.00
183.50, 63.00, 61.00, 0.50, 0.00
184.00, 54.00, 56.00, 1.00, 1.00
184.00, 59.00, 59.00, 1.00, 1.00
184.00, 66.00, 63.00, 1.00, 0.00
185.00, 54.00, 56.00, 1.00, 1.00
185.00, 59.00, 59.00, 1.00, 1.00
185.00, 63.00, 61.00, 1.00, 1.00
185.00, 71.00, 66.00, 1.00, 0.00
186.00, 47.00, 52.00, 1.00, 1.00
186.00, 75.00, 68.00, 0.50, 0.00
