ontime, MNN, MPN, duration, channel
60.33, 75.00, 68.00, 0.33, 0.00
60.67, 73.00, 67.00, 0.33, 0.00
61.00, 56.00, 57.00, 2.00, 1.00
61.00, 72.00, 66.00, 0.50, 0.00
61.75, 68.00, 64.00, 0.25, 0.00
62.00, 61.00, 60.00, 1.00, 1.00
62.00, 65.00, 62.00, 1.00, 1.00
62.00, 71.00, 66.00, 1.33, 0.00
63.00, 55.00, 57.00, 1.00, 1.00
63.00, 61.00, 60.00, 2.00, 1.00
63.00, 64.00, 62.00, 2.00, 1.00
63.33, 73.00, 67.00, 0.33, 0.00
63.67, 71.00, 66.00, 0.33, 0.00
64.00, 54.00, 56.00, 2.00, 1.00
64.00, 70.00, 65.00, 0.50, 0.00
64.75, 66.00, 63.00, 0.25, 0.00
65.00, 60.00, 60.00, 1.00, 1.00
65.00, 63.00, 61.00, 1.00, 1.00
65.00, 69.00, 65.00, 1.33, 0.00
66.00, 53.00, 56.00, 1.00, 1.00
66.00, 59.00, 59.00, 2.00, 1.00
66.00, 62.00, 61.00, 2.00, 1.00
66.33, 71.00, 66.00, 0.33, 0.00
66.67, 69.00, 65.00, 0.33, 0.00
67.00, 52.00, 55.00, 2.00, 1.00
67.00, 68.00, 64.00, 0.50, 0.00
67.75, 64.00, 62.00, 0.25, 0.00
68.00, 58.00, 59.00, 1.00, 1.00
68.00, 61.00, 60.00, 1.00, 1.00
68.00, 67.00, 64.00, 1.33, 0.00
69.00, 51.00, 55.00, 1.00, 1.00
69.00, 57.00, 58.00, 2.00, 1.00
69.00, 60.00, 60.00, 2.00, 1.00
69.33, 69.00, 65.00, 0.33, 0.00
69.67, 67.00, 64.00, 0.33, 0.00
70.00, 50.00, 54.00, 2.00, 1.00
70.00, 66.00, 63.00, 0.50, 0.00
70.50, 62.00, 61.00, 0.50, 0.00
71.00, 56.00, 57.00, 1.00, 1.00
71.00, 59.00, 59.00, 1.00, 1.00
71.00, 66.00, 63.00, 1.33, 0.00
72.00, 37.00, 46.00, 1.00, 1.00
72.00, 49.00, 53.00, 1.00, 1.00
72.33, 68.00, 64.00, 0.33, 0.00
72.67, 66.00, 63.00, 0.33, 0.00
73.00, 49.00, 53.00, 1.00, 1.00
73.00, 56.00, 57.00, 1.00, 1.00
73.00, 59.00, 59.00, 1.00, 1.00
73.00, 65.00, 62.00, 0.50, 0.00
73.50, 66.00, 63.00, 0.50, 0.00
74.00, 49.00, 53.00, 1.00, 1.00
74.00, 53.00, 55.00, 1.00, 1.00
74.00, 59.00, 59.00, 1.00, 1.00
74.00, 68.00, 64.00, 0.75, 0.00
74.75, 62.00, 61.00, 0.25, 0.00
75.00, 42.00, 49.00, 1.00, 1.00
75.00, 61.00, 60.00, 0.50, 0.00
75.75, 66.00, 63.00, 0.25, 0.00
76.00, 54.00, 56.00, 1.00, 1.00
76.00, 61.00, 60.00, 1.00, 1.00
76.00, 69.00, 65.00, 1.00, 0.00
77.00, 54.00, 56.00, 1.00, 1.00
77.00, 61.00, 60.00, 1.00, 1.00
77.00, 66.00, 63.00, 2.00, 0.00
77.00, 69.00, 65.00, 1.33, 0.00
78.00, 40.00, 48.00, 1.00, 1.00
78.33, 71.00, 66.00, 0.33, 0.00
78.67, 69.00, 65.00, 0.33, 0.00
79.00, 52.00, 55.00, 1.00, 1.00
79.00, 59.00, 59.00, 1.00, 1.00
79.00, 64.00, 62.00, 1.00, 0.00
79.00, 68.00, 64.00, 0.50, 0.00
79.50, 69.00, 65.00, 0.50, 0.00
80.00, 52.00, 55.00, 2.00, 1.00
80.00, 62.00, 61.00, 2.00, 0.00
80.00, 71.00, 66.00, 0.75, 0.00
80.75, 66.00, 63.00, 0.25, 0.00
81.00, 45.00, 51.00, 1.00, 1.00
81.00, 64.00, 62.00, 0.50, 0.00
81.75, 69.00, 65.00, 0.25, 0.00
82.00, 57.00, 58.00, 1.00, 1.00
82.00, 61.00, 60.00, 1.00, 0.00
82.00, 73.00, 67.00, 1.00, 0.00
83.00, 57.00, 58.00, 2.00, 1.00
83.00, 64.00, 62.00, 1.00, 0.00
83.00, 73.00, 67.00, 1.00, 0.00
84.00, 50.00, 54.00, 1.00, 1.00
84.00, 65.00, 63.00, 1.00, 0.00
84.00, 76.00, 69.00, 0.50, 0.00
84.50, 74.00, 68.00, 0.25, 0.00
84.75, 73.00, 67.00, 0.25, 0.00
85.00, 50.00, 54.00, 1.00, 1.00
85.00, 57.00, 58.00, 1.00, 1.00
85.00, 65.00, 63.00, 1.00, 0.00
85.00, 71.00, 66.00, 1.00, 0.00
86.00, 45.00, 51.00, 1.00, 1.00
86.00, 57.00, 58.00, 2.00, 1.00
86.00, 64.00, 62.00, 1.00, 0.00
86.00, 73.00, 67.00, 1.00, 0.00
87.00, 50.00, 54.00, 1.00, 1.00
87.00, 65.00, 63.00, 1.00, 0.00
87.00, 76.00, 69.00, 0.50, 0.00
87.50, 74.00, 68.00, 0.25, 0.00
87.75, 73.00, 67.00, 0.25, 0.00
88.00, 50.00, 54.00, 1.00, 1.00
88.00, 57.00, 58.00, 1.00, 1.00
88.00, 65.00, 63.00, 1.00, 0.00
88.00, 71.00, 66.00, 1.00, 0.00
89.00, 45.00, 51.00, 1.00, 1.00
89.00, 57.00, 58.00, 2.00, 1.00
89.00, 64.00, 62.00, 1.00, 0.00
89.00, 73.00, 67.00, 1.00, 0.00
90.00, 50.00, 54.00, 2.00, 1.00
90.00, 66.00, 63.00, 2.00, 0.00
90.00, 76.00, 69.00, 0.50, 0.00
90.50, 74.00, 68.00, 0.25, 0.00
90.75, 73.00, 67.00, 0.25, 0.00
91.00, 56.00, 57.00, 2.00, 1.00
91.00, 71.00, 66.00, 1.00, 0.00
92.00, 49.00, 53.00, 1.00, 1.00
92.00, 61.00, 60.00, 1.00, 1.00
92.00, 65.00, 62.00, 1.00, 0.00
92.00, 73.00, 67.00, 1.00, 0.00
93.00, 54.00, 56.00, 2.00, 1.00
93.00, 62.00, 61.00, 0.33, 1.00
93.00, 66.00, 63.00, 2.00, 0.00
93.00, 71.00, 66.00, 0.33, 0.00
93.33, 61.00, 60.00, 0.33, 1.00
93.33, 69.00, 65.00, 0.33, 0.00
93.67, 59.00, 59.00, 0.33, 1.00
93.67, 68.00, 64.00, 0.33, 0.00
94.00, 57.00, 58.00, 1.00, 1.00
94.00, 66.00, 63.00, 1.00, 0.00
95.00, 73.00, 67.00, 1.00, 0.00
96.00, 37.00, 46.00, 1.00, 1.00
96.00, 49.00, 53.00, 1.00, 1.00
96.00, 73.00, 67.00, 1.00, 0.00
96.00, 85.00, 74.00, 1.00, 0.00
97.00, 56.00, 57.00, 0.50, 1.00
97.00, 56.00, 57.00, 4.00, 1.00
97.00, 73.00, 67.00, 0.50, 0.00
97.50, 61.00, 60.00, 0.50, 1.00
97.50, 68.00, 64.00, 0.50, 0.00
98.00, 63.00, 61.00, 0.50, 1.00
98.00, 72.00, 66.00, 0.50, 0.00
98.50, 66.00, 63.00, 0.50, 1.00
98.50, 74.00, 68.00, 0.50, 0.00
99.00, 65.00, 62.00, 0.75, 1.00
99.00, 73.00, 67.00, 0.75, 0.00
99.75, 63.00, 61.00, 0.25, 1.00
99.75, 72.00, 66.00, 0.25, 0.00
100.00, 62.00, 61.00, 1.00, 1.00
100.00, 71.00, 66.00, 1.00, 0.00
101.00, 59.00, 59.00, 1.00, 1.00
101.00, 71.00, 66.00, 1.00, 0.00
102.00, 37.00, 46.00, 1.00, 1.00
102.00, 49.00, 53.00, 1.00, 1.00
102.00, 73.00, 67.00, 1.00, 0.00
102.00, 85.00, 74.00, 1.00, 0.00
103.00, 56.00, 57.00, 0.50, 1.00
103.00, 56.00, 57.00, 2.00, 1.00
103.00, 73.00, 67.00, 0.50, 0.00
103.50, 61.00, 60.00, 0.50, 1.00
103.50, 68.00, 64.00, 0.50, 0.00
104.00, 63.00, 61.00, 0.50, 1.00
104.00, 72.00, 66.00, 0.50, 0.00
104.50, 66.00, 63.00, 0.50, 1.00
104.50, 74.00, 68.00, 0.50, 0.00
105.00, 56.00, 57.00, 2.00, 1.00
105.00, 65.00, 62.00, 0.50, 1.00
105.00, 73.00, 67.00, 0.50, 0.00
105.50, 63.00, 61.00, 0.50, 1.00
105.50, 72.00, 66.00, 0.50, 0.00
106.00, 62.00, 61.00, 1.00, 1.00
106.00, 71.00, 66.00, 2.00, 0.00
106.00, 80.00, 71.00, 1.50, 0.00
107.00, 59.00, 59.00, 1.00, 1.00
107.50, 78.00, 70.00, 0.50, 0.00
108.00, 37.00, 46.00, 1.00, 1.00
108.00, 49.00, 53.00, 1.00, 1.00
108.00, 73.00, 67.00, 1.00, 0.00
108.00, 77.00, 69.00, 1.00, 0.00
108.00, 85.00, 74.00, 1.00, 0.00
109.00, 56.00, 57.00, 0.50, 1.00
109.00, 56.00, 57.00, 2.00, 1.00
109.00, 73.00, 67.00, 0.50, 0.00
109.50, 61.00, 60.00, 0.50, 1.00
109.50, 68.00, 64.00, 0.50, 0.00
110.00, 63.00, 61.00, 0.50, 1.00
110.00, 72.00, 66.00, 0.50, 0.00
110.50, 66.00, 63.00, 0.50, 1.00
110.50, 74.00, 68.00, 0.50, 0.00
111.00, 56.00, 57.00, 2.00, 1.00
111.00, 65.00, 62.00, 0.75, 1.00
111.00, 73.00, 67.00, 0.75, 0.00
111.75, 63.00, 61.00, 0.25, 1.00
111.75, 72.00, 66.00, 0.25, 0.00
112.00, 62.00, 61.00, 1.00, 1.00
112.00, 71.00, 66.00, 1.00, 0.00
113.00, 59.00, 59.00, 1.00, 1.00
113.00, 71.00, 66.00, 1.00, 0.00
114.00, 37.00, 46.00, 1.00, 1.00
114.00, 49.00, 53.00, 1.00, 1.00
114.00, 73.00, 67.00, 1.00, 0.00
114.00, 85.00, 74.00, 1.00, 0.00
115.00, 56.00, 57.00, 0.50, 1.00
115.00, 56.00, 57.00, 4.00, 1.00
115.00, 73.00, 67.00, 0.50, 0.00
115.50, 61.00, 60.00, 0.50, 1.00
115.50, 68.00, 64.00, 0.50, 0.00
116.00, 63.00, 61.00, 0.50, 1.00
116.00, 72.00, 66.00, 0.50, 0.00
116.50, 66.00, 63.00, 0.50, 1.00
116.50, 74.00, 68.00, 0.50, 0.00
117.00, 65.00, 62.00, 0.60, 1.00
117.00, 73.00, 67.00, 0.60, 0.00
117.60, 63.00, 61.00, 0.60, 1.00
117.60, 72.00, 66.00, 0.60, 0.00
118.20, 62.00, 61.00, 0.60, 1.00
118.20, 71.00, 66.00, 0.60, 0.00
118.80, 61.00, 60.00, 0.60, 1.00
118.80, 69.00, 65.00, 0.60, 0.00
119.40, 59.00, 59.00, 0.60, 1.00
119.40, 68.00, 64.00, 0.60, 0.00
120.00, 57.00, 58.00, 1.00, 1.00
120.00, 66.00, 63.00, 0.33, 0.00
120.33, 68.00, 64.00, 0.33, 0.00
120.67, 66.00, 63.00, 0.33, 0.00
121.00, 56.00, 57.00, 1.00, 1.00
121.00, 65.00, 62.00, 0.50, 0.00
121.50, 66.00, 63.00, 0.50, 0.00
122.00, 49.00, 53.00, 1.00, 1.00
122.00, 53.00, 55.00, 1.00, 1.00
122.00, 59.00, 59.00, 1.00, 1.00
122.00, 68.00, 64.00, 0.75, 0.00
122.75, 62.00, 61.00, 0.25, 0.00
123.00, 42.00, 49.00, 1.00, 1.00
123.00, 61.00, 60.00, 0.50, 0.00
123.75, 66.00, 63.00, 0.25, 0.00
124.00, 54.00, 56.00, 1.00, 1.00
124.00, 61.00, 60.00, 1.00, 1.00
124.00, 69.00, 65.00, 1.00, 0.00
125.00, 54.00, 56.00, 1.00, 1.00
125.00, 61.00, 60.00, 1.00, 1.00
125.00, 66.00, 63.00, 2.00, 0.00
125.00, 69.00, 65.00, 1.33, 0.00
126.00, 40.00, 48.00, 1.00, 1.00
126.33, 71.00, 66.00, 0.33, 0.00
126.67, 69.00, 65.00, 0.33, 0.00
127.00, 52.00, 55.00, 1.00, 1.00
127.00, 59.00, 59.00, 1.00, 1.00
127.00, 64.00, 62.00, 1.00, 0.00
127.00, 68.00, 64.00, 0.50, 0.00
127.50, 69.00, 65.00, 0.50, 0.00
128.00, 52.00, 55.00, 2.00, 1.00
128.00, 62.00, 61.00, 2.00, 0.00
128.00, 71.00, 66.00, 0.75, 0.00
128.75, 66.00, 63.00, 0.25, 0.00
129.00, 45.00, 51.00, 1.00, 1.00
129.00, 64.00, 62.00, 0.50, 0.00
129.75, 69.00, 65.00, 0.25, 0.00
130.00, 57.00, 58.00, 1.00, 1.00
130.00, 61.00, 60.00, 1.00, 0.00
130.00, 73.00, 67.00, 1.00, 0.00
131.00, 57.00, 58.00, 1.00, 1.00
131.00, 64.00, 62.00, 1.00, 1.00
131.00, 73.00, 67.00, 1.33, 0.00
132.00, 57.00, 58.00, 1.00, 1.00
132.00, 63.00, 61.00, 2.00, 1.00
132.00, 66.00, 63.00, 2.00, 1.00
132.33, 75.00, 68.00, 0.33, 0.00
132.67, 73.00, 67.00, 0.33, 0.00
133.00, 56.00, 57.00, 2.00, 1.00
133.00, 72.00, 66.00, 0.50, 0.00
133.75, 68.00, 64.00, 0.25, 0.00
134.00, 61.00, 60.00, 1.00, 1.00
134.00, 65.00, 62.00, 1.00, 1.00
134.00, 71.00, 66.00, 1.33, 0.00
135.00, 55.00, 57.00, 1.00, 1.00
135.00, 61.00, 60.00, 2.00, 1.00
135.00, 64.00, 62.00, 2.00, 1.00
135.33, 73.00, 67.00, 0.33, 0.00
135.67, 71.00, 66.00, 0.33, 0.00
136.00, 54.00, 56.00, 2.00, 1.00
136.00, 70.00, 65.00, 0.50, 0.00
136.75, 66.00, 63.00, 0.25, 0.00
137.00, 60.00, 60.00, 1.00, 1.00
137.00, 63.00, 61.00, 1.00, 1.00
137.00, 69.00, 65.00, 1.33, 0.00
138.00, 53.00, 56.00, 1.00, 1.00
138.00, 59.00, 59.00, 2.00, 1.00
138.00, 62.00, 61.00, 2.00, 1.00
138.33, 71.00, 66.00, 0.33, 0.00
138.67, 69.00, 65.00, 0.33, 0.00
139.00, 52.00, 55.00, 2.00, 1.00
139.00, 68.00, 64.00, 0.50, 0.00
139.75, 64.00, 62.00, 0.25, 0.00
140.00, 58.00, 59.00, 1.00, 1.00
140.00, 61.00, 60.00, 1.00, 1.00
140.00, 67.00, 64.00, 1.33, 0.00
141.00, 51.00, 55.00, 1.00, 1.00
141.00, 57.00, 58.00, 2.00, 1.00
141.00, 60.00, 60.00, 2.00, 1.00
141.33, 69.00, 65.00, 0.33, 0.00
141.67, 67.00, 64.00, 0.33, 0.00
142.00, 50.00, 54.00, 2.00, 1.00
142.00, 66.00, 63.00, 0.50, 0.00
142.50, 62.00, 61.00, 0.50, 0.00
143.00, 56.00, 57.00, 1.00, 1.00
143.00, 59.00, 59.00, 1.00, 1.00
143.00, 66.00, 63.00, 1.33, 0.00
144.00, 37.00, 46.00, 1.00, 1.00
144.00, 49.00, 53.00, 1.00, 1.00
144.33, 68.00, 64.00, 0.33, 0.00
144.67, 66.00, 63.00, 0.33, 0.00
145.00, 49.00, 53.00, 1.00, 1.00
145.00, 56.00, 57.00, 1.00, 1.00
145.00, 59.00, 59.00, 1.00, 1.00
145.00, 65.00, 62.00, 0.50, 0.00
145.50, 66.00, 63.00, 0.50, 0.00
146.00, 49.00, 53.00, 1.00, 1.00
146.00, 53.00, 55.00, 1.00, 1.00
146.00, 59.00, 59.00, 1.00, 1.00
146.00, 68.00, 64.00, 0.75, 0.00
146.75, 62.00, 61.00, 0.25, 0.00
147.00, 42.00, 49.00, 1.00, 1.00
147.00, 61.00, 60.00, 0.50, 0.00
147.75, 66.00, 63.00, 0.25, 0.00
148.00, 54.00, 56.00, 1.00, 1.00
148.00, 61.00, 60.00, 1.00, 1.00
148.00, 69.00, 65.00, 1.00, 0.00
149.00, 54.00, 56.00, 1.00, 1.00
149.00, 61.00, 60.00, 1.00, 1.00
149.00, 66.00, 63.00, 2.00, 0.00
149.00, 69.00, 65.00, 1.33, 0.00
150.00, 40.00, 48.00, 1.00, 1.00
150.33, 71.00, 66.00, 0.33, 0.00
150.67, 69.00, 65.00, 0.33, 0.00
151.00, 52.00, 55.00, 1.00, 1.00
151.00, 59.00, 59.00, 1.00, 1.00
151.00, 64.00, 62.00, 1.00, 0.00
151.00, 68.00, 64.00, 0.50, 0.00
151.50, 69.00, 65.00, 0.50, 0.00
152.00, 52.00, 55.00, 2.00, 1.00
152.00, 62.00, 61.00, 2.00, 0.00
152.00, 71.00, 66.00, 0.75, 0.00
152.75, 66.00, 63.00, 0.25, 0.00
153.00, 45.00, 51.00, 1.00, 1.00
153.00, 64.00, 62.00, 0.50, 0.00
153.75, 69.00, 65.00, 0.25, 0.00
154.00, 57.00, 58.00, 1.00, 1.00
154.00, 61.00, 60.00, 1.00, 0.00
