ontime, MNN, MPN, duration, channel
0.00, 48.00, 53.00, 1.00, 1.00
0.00, 55.00, 57.00, 1.00, 1.00
0.00, 60.00, 60.00, 1.00, 0.00
0.00, 64.00, 62.00, 1.00, 0.00
1.00, 43.00, 50.00, 1.00, 1.00
1.00, 50.00, 54.00, 1.00, 1.00
1.00, 59.00, 59.00, 1.00, 0.00
1.00, 67.00, 64.00, 1.00, 0.00
2.00, 48.00, 53.00, 1.00, 1.00
2.00, 55.00, 57.00, 1.00, 1.00
2.00, 60.00, 60.00, 1.00, 0.00
2.00, 64.00, 62.00, 1.00, 0.00
3.00, 43.00, 50.00, 1.00, 1.00
3.00, 50.00, 54.00, 1.00, 1.00
3.00, 59.00, 59.00, 1.00, 0.00
3.00, 67.00, 64.00, 1.00, 0.00
4.00, 48.00, 53.00, 1.00, 1.00
4.00, 55.00, 57.00, 1.00, 1.00
4.00, 60.00, 60.00, 1.00, 0.00
4.00, 64.00, 62.00, 1.00, 0.00
5.00, 43.00, 50.00, 1.00, 1.00
5.00, 50.00, 54.00, 1.00, 1.00
5.00, 59.00, 59.00, 1.00, 0.00
5.00, 67.00, 64.00, 1.00, 0.00
6.00, 48.00, 53.00, 1.00, 1.00
6.00, 55.00, 57.00, 1.00, 1.00
6.00, 60.00, 60.00, 1.00, 0.00
6.00, 64.00, 62.00, 1.00, 0.00
7.00, 43.00, 50.00, 1.00, 1.00
7.00, 50.00, 54.00, 1.00, 1.00
7.00, 59.00, 59.00, 1.00, 0.00
7.00, 67.00, 64.00, 1.00, 0.00
8.00, 48.00, 53.00, 1.00, 1.00
8.00, 55.00, 57.00, 1.00, 1.00
8.00, 60.00, 60.00, 1.00, 0.00
8.00, 64.00, 62.00, 1.00, 0.00
9.00, 43.00, 50.00, 1.00, 1.00
9.00, 50.00, 54.00, 1.00, 1.00
9.00, 59.00, 59.00, 1.00, 0.00
9.00, 67.00, 64.00, 1.00, 0.00
10.00, 48.00, 53.00, 1.00, 1.00
10.00, 55.00, 57.00, 1.00, 1.00
10.00, 60.00, 60.00, 1.00, 0.00
10.00, 64.00, 62.00, 1.00, 0.00
11.00, 43.00, 50.00, 1.00, 1.00
11.00, 50.00, 54.00, 1.00, 1.00
11.00, 59.00, 59.00, 1.00, 0.00
11.00, 67.00, 64.00, 1.00, 0.00
12.00, 57.00, 58.00, 1.00, 1.00
12.00, 60.00, 60.00, 1.00, 1.00
12.00, 64.00, 62.00, 1.00, 1.00
12.00, 72.00, 67.00, 0.50, 0.00
12.50, 84.00, 74.00, 0.50, 0.00
13.00, 57.00, 58.00, 1.00, 1.00
13.00, 60.00, 60.00, 1.00, 1.00
13.00, 65.00, 63.00, 1.00, 1.00
13.00, 83.00, 73.00, 0.33, 0.00
13.33, 84.00, 74.00, 0.33, 0.00
13.67, 83.00, 73.00, 0.33, 0.00
14.00, 57.00, 58.00, 1.00, 1.00
14.00, 60.00, 60.00, 1.00, 1.00
14.00, 65.00, 63.00, 1.00, 1.00
14.00, 81.00, 72.00, 0.50, 0.00
14.50, 77.00, 70.00, 0.50, 0.00
15.00, 59.00, 59.00, 1.00, 1.00
15.00, 65.00, 63.00, 1.00, 1.00
15.00, 74.00, 68.00, 0.50, 0.00
15.50, 74.00, 68.00, 0.50, 0.00
16.00, 59.00, 59.00, 1.00, 1.00
16.00, 65.00, 63.00, 1.00, 1.00
16.00, 74.00, 68.00, 1.00, 0.00
17.00, 60.00, 60.00, 1.00, 1.00
17.00, 64.00, 62.00, 1.00, 1.00
17.00, 72.00, 67.00, 1.00, 0.00
18.00, 62.00, 61.00, 1.00, 1.00
18.00, 65.00, 63.00, 1.00, 1.00
