ontime, MNN, MPN, duration, channel
18.00, 43.00, 50.00, 2.00, 1.00
18.00, 62.00, 61.00, 0.50, 0.00
18.00, 67.00, 64.00, 0.50, 0.00
18.00, 71.00, 66.00, 0.50, 0.00
18.75, 50.00, 54.00, 0.25, 1.00
18.75, 60.00, 60.00, 0.25, 0.00
18.75, 69.00, 65.00, 0.25, 0.00
19.00, 55.00, 57.00, 3.00, 1.00
19.00, 59.00, 59.00, 1.00, 0.00
19.00, 67.00, 64.00, 1.00, 0.00
20.00, 48.00, 53.00, 1.00, 1.00
20.00, 60.00, 60.00, 1.00, 0.00
20.00, 64.00, 62.00, 1.00, 0.00
21.00, 43.00, 50.00, 1.00, 1.00
21.00, 59.00, 59.00, 1.00, 0.00
21.00, 62.00, 61.00, 1.00, 0.00
21.00, 67.00, 64.00, 1.00, 0.00
22.00, 48.00, 53.00, 1.00, 1.00
22.00, 55.00, 57.00, 2.00, 1.00
22.00, 60.00, 60.00, 2.00, 0.00
22.00, 64.00, 62.00, 2.00, 0.00
23.00, 45.00, 51.00, 1.00, 1.00
24.00, 38.00, 47.00, 0.50, 1.00
24.00, 54.00, 56.00, 0.50, 0.00
24.00, 60.00, 60.00, 0.50, 0.00
24.00, 62.00, 61.00, 0.50, 0.00
25.00, 50.00, 54.00, 2.00, 1.00
25.00, 57.00, 58.00, 0.50, 1.00
25.00, 60.00, 60.00, 2.50, 0.00
25.00, 66.00, 63.00, 0.50, 0.00
25.50, 55.00, 57.00, 0.50, 1.00
25.50, 64.00, 62.00, 0.50, 0.00
26.00, 54.00, 56.00, 0.50, 1.00
26.00, 62.00, 61.00, 0.50, 0.00
26.50, 57.00, 58.00, 0.50, 1.00
26.50, 66.00, 63.00, 0.50, 0.00
27.00, 50.00, 54.00, 3.75, 1.00
27.00, 69.00, 65.00, 0.50, 0.00
27.75, 71.00, 66.00, 0.25, 0.00
28.00, 60.00, 60.00, 2.00, 0.00
28.00, 62.00, 61.00, 2.00, 1.00
28.00, 66.00, 63.00, 2.00, 0.00
28.00, 72.00, 67.00, 2.00, 0.00
30.00, 43.00, 50.00, 2.00, 1.00
30.00, 62.00, 61.00, 0.50, 0.00
30.00, 67.00, 64.00, 0.50, 0.00
30.00, 71.00, 66.00, 0.50, 0.00
30.75, 50.00, 54.00, 0.25, 1.00
30.75, 60.00, 60.00, 0.25, 0.00
30.75, 69.00, 65.00, 0.25, 0.00
31.00, 55.00, 57.00, 2.00, 1.00
31.00, 59.00, 59.00, 1.00, 0.00
31.00, 67.00, 64.00, 1.00, 0.00
32.00, 43.00, 50.00, 3.00, 1.00
32.00, 59.00, 59.00, 1.00, 0.00
32.00, 62.00, 61.00, 1.00, 0.00
32.00, 71.00, 66.00, 1.00, 0.00
33.00, 59.00, 59.00, 3.00, 1.00
33.00, 65.00, 63.00, 2.00, 0.00
33.00, 76.00, 69.00, 2.00, 0.00
35.00, 44.00, 50.00, 1.00, 1.00
35.00, 65.00, 63.00, 1.00, 0.00
35.00, 71.00, 66.00, 1.00, 0.00
35.00, 74.00, 68.00, 1.00, 0.00
36.00, 45.00, 51.00, 0.75, 1.00
36.00, 64.00, 62.00, 0.75, 0.00
36.00, 69.00, 65.00, 0.75, 0.00
36.00, 72.00, 67.00, 0.75, 0.00
36.75, 47.00, 52.00, 0.25, 1.00
36.75, 62.00, 61.00, 0.25, 0.00
36.75, 68.00, 64.00, 0.25, 0.00
36.75, 71.00, 66.00, 0.25, 0.00
37.00, 48.00, 53.00, 1.00, 1.00
37.00, 64.00, 62.00, 1.00, 0.00
37.00, 69.00, 65.00, 1.00, 0.00
38.00, 50.00, 54.00, 1.00, 1.00
38.00, 62.00, 61.00, 1.00, 0.00
38.00, 65.00, 63.00, 1.00, 0.00
38.00, 71.00, 66.00, 1.00, 0.00
39.00, 52.00, 55.00, 1.00, 1.00
39.00, 60.00, 60.00, 0.75, 0.00
39.00, 64.00, 62.00, 3.00, 0.00
39.00, 69.00, 65.00, 0.75, 0.00
39.75, 59.00, 59.00, 0.25, 0.00
39.75, 68.00, 64.00, 0.25, 0.00
40.00, 40.00, 48.00, 1.00, 1.00
40.00, 62.00, 61.00, 1.00, 0.00
40.00, 71.00, 66.00, 1.00, 0.00
41.00, 45.00, 51.00, 1.00, 1.00
41.00, 60.00, 60.00, 1.00, 0.00
41.00, 69.00, 65.00, 1.00, 0.00
42.00, 50.00, 54.00, 1.00, 1.00
42.00, 62.00, 61.00, 0.75, 0.00
42.00, 66.00, 63.00, 1.00, 0.00
42.00, 71.00, 66.00, 0.75, 0.00
42.75, 60.00, 60.00, 0.25, 0.00
42.75, 69.00, 65.00, 0.25, 0.00
43.00, 55.00, 57.00, 1.00, 1.00
43.00, 59.00, 59.00, 1.00, 0.00
43.00, 67.00, 64.00, 1.00, 0.00
44.00, 48.00, 53.00, 1.00, 1.00
44.00, 60.00, 60.00, 1.00, 0.00
44.00, 64.00, 62.00, 1.00, 0.00
44.00, 69.00, 65.00, 1.00, 0.00
45.00, 50.00, 54.00, 1.00, 1.00
45.00, 59.00, 59.00, 0.75, 0.00
45.00, 62.00, 61.00, 3.00, 0.00
45.00, 67.00, 64.00, 0.75, 0.00
45.75, 57.00, 58.00, 0.25, 0.00
45.75, 66.00, 63.00, 0.25, 0.00
46.00, 38.00, 47.00, 1.00, 1.00
46.00, 60.00, 60.00, 1.00, 0.00
46.00, 69.00, 65.00, 1.00, 0.00
47.00, 43.00, 50.00, 1.00, 1.00
47.00, 59.00, 59.00, 1.00, 0.00
47.00, 67.00, 64.00, 1.00, 0.00
48.00, 40.00, 48.00, 1.00, 1.00
48.00, 70.00, 65.00, 0.75, 0.00
48.75, 71.00, 66.00, 0.25, 0.00
49.00, 52.00, 55.00, 11.00, 1.00
49.00, 55.00, 57.00, 3.00, 1.00
49.00, 64.00, 62.00, 2.00, 0.00
49.00, 64.00, 62.00, 11.00, 0.00
51.00, 66.00, 63.00, 0.50, 0.00
51.50, 67.00, 64.00, 0.50, 0.00
52.00, 55.00, 57.00, 1.00, 1.00
52.00, 71.00, 66.00, 0.33, 0.00
52.33, 72.00, 67.00, 0.33, 0.00
52.67, 71.00, 66.00, 0.33, 0.00
53.00, 54.00, 56.00, 0.50, 1.00
53.00, 69.00, 65.00, 0.50, 0.00
53.50, 55.00, 57.00, 0.50, 1.00
53.50, 71.00, 66.00, 0.50, 0.00
54.00, 57.00, 58.00, 0.50, 1.00
54.00, 72.00, 67.00, 0.50, 0.00
54.50, 59.00, 59.00, 0.50, 1.00
54.50, 74.00, 68.00, 0.50, 0.00
55.00, 60.00, 60.00, 1.00, 1.00
55.00, 76.00, 69.00, 1.00, 0.00
56.00, 59.00, 59.00, 0.50, 1.00
56.00, 74.00, 68.00, 0.50, 0.00
56.50, 57.00, 58.00, 0.50, 1.00
56.50, 72.00, 67.00, 0.50, 0.00
57.00, 55.00, 57.00, 0.75, 1.00
57.00, 71.00, 66.00, 0.50, 0.00
57.75, 54.00, 56.00, 0.25, 1.00
57.75, 70.00, 65.00, 0.25, 0.00
58.00, 55.00, 57.00, 1.00, 1.00
58.00, 71.00, 66.00, 1.00, 0.00
59.00, 59.00, 59.00, 1.00, 1.00
59.00, 67.00, 64.00, 1.00, 0.00
60.00, 40.00, 48.00, 1.00, 1.00
60.00, 70.00, 65.00, 0.50, 0.00
60.75, 71.00, 66.00, 0.25, 0.00
61.00, 52.00, 55.00, 9.00, 1.00
61.00, 55.00, 57.00, 3.00, 1.00
61.00, 64.00, 62.00, 2.00, 0.00
61.00, 64.00, 62.00, 10.00, 0.00
63.00, 66.00, 63.00, 0.50, 0.00
63.50, 67.00, 64.00, 0.50, 0.00
64.00, 55.00, 57.00, 1.00, 1.00
64.00, 71.00, 66.00, 0.33, 0.00
64.33, 72.00, 67.00, 0.33, 0.00
64.67, 71.00, 66.00, 0.33, 0.00
65.00, 54.00, 56.00, 0.50, 1.00
65.00, 69.00, 65.00, 0.50, 0.00
65.50, 55.00, 57.00, 0.50, 1.00
65.50, 71.00, 66.00, 0.50, 0.00
66.00, 57.00, 58.00, 0.50, 1.00
66.00, 72.00, 67.00, 0.50, 0.00
66.50, 59.00, 59.00, 0.50, 1.00
66.50, 74.00, 68.00, 0.50, 0.00
67.00, 60.00, 60.00, 1.00, 1.00
67.00, 76.00, 69.00, 1.00, 0.00
68.00, 59.00, 59.00, 0.50, 1.00
68.00, 74.00, 68.00, 0.50, 0.00
68.50, 57.00, 58.00, 0.50, 1.00
68.50, 72.00, 67.00, 0.50, 0.00
69.00, 55.00, 57.00, 0.50, 1.00
69.00, 71.00, 66.00, 0.50, 0.00
69.75, 57.00, 58.00, 0.25, 1.00
69.75, 72.00, 67.00, 0.25, 0.00
70.00, 55.00, 57.00, 1.00, 1.00
70.00, 71.00, 66.00, 0.33, 0.00
70.33, 72.00, 67.00, 0.33, 0.00
70.67, 71.00, 66.00, 0.33, 0.00
71.00, 45.00, 51.00, 1.00, 1.00
71.00, 52.00, 55.00, 0.50, 1.00
71.00, 61.00, 60.00, 1.00, 0.00
71.00, 67.00, 64.00, 0.50, 0.00
71.50, 55.00, 57.00, 0.50, 1.00
71.50, 64.00, 62.00, 0.50, 0.00
72.00, 38.00, 47.00, 0.50, 1.00
72.00, 62.00, 61.00, 0.50, 0.00
73.00, 50.00, 54.00, 2.00, 1.00
73.00, 57.00, 58.00, 0.50, 1.00
73.00, 60.00, 60.00, 3.00, 0.00
73.00, 66.00, 63.00, 0.50, 0.00
73.50, 55.00, 57.00, 0.50, 1.00
73.50, 64.00, 62.00, 0.50, 0.00
74.00, 54.00, 56.00, 0.50, 1.00
74.00, 62.00, 61.00, 0.50, 0.00
74.50, 57.00, 58.00, 0.50, 1.00
74.50, 66.00, 63.00, 0.50, 0.00
75.00, 50.00, 54.00, 3.75, 1.00
75.00, 69.00, 65.00, 0.50, 0.00
75.75, 71.00, 66.00, 0.25, 0.00
76.00, 60.00, 60.00, 2.00, 0.00
76.00, 62.00, 61.00, 2.00, 1.00
76.00, 66.00, 63.00, 2.00, 0.00
76.00, 72.00, 67.00, 2.00, 0.00
78.00, 43.00, 50.00, 2.00, 1.00
78.00, 62.00, 61.00, 0.50, 0.00
78.00, 67.00, 64.00, 0.50, 0.00
78.00, 71.00, 66.00, 0.50, 0.00
78.75, 50.00, 54.00, 0.25, 1.00
78.75, 60.00, 60.00, 0.25, 0.00
78.75, 69.00, 65.00, 0.25, 0.00
79.00, 55.00, 57.00, 2.00, 1.00
79.00, 59.00, 59.00, 1.00, 0.00
79.00, 67.00, 64.00, 1.00, 0.00
80.00, 43.00, 50.00, 2.00, 1.00
80.00, 59.00, 59.00, 1.00, 0.00
80.00, 62.00, 61.00, 1.00, 0.00
80.00, 71.00, 66.00, 1.00, 0.00
81.00, 49.00, 53.00, 1.00, 1.00
81.00, 58.00, 58.00, 1.00, 1.00
81.00, 64.00, 62.00, 1.00, 0.00
81.00, 67.00, 64.00, 1.00, 0.00
81.00, 76.00, 69.00, 1.00, 0.00
82.00, 43.00, 50.00, 2.00, 1.00
82.00, 50.00, 54.00, 2.00, 1.00
82.00, 59.00, 59.00, 2.00, 1.00
82.00, 62.00, 61.00, 2.00, 0.00
82.00, 67.00, 64.00, 2.00, 0.00
82.00, 74.00, 68.00, 2.00, 0.00
84.00, 38.00, 47.00, 0.50, 1.00
84.00, 62.00, 61.00, 0.50, 0.00
85.00, 50.00, 54.00, 2.00, 1.00
85.00, 57.00, 58.00, 0.50, 1.00
85.00, 60.00, 60.00, 3.00, 0.00
85.00, 66.00, 63.00, 0.50, 0.00
85.50, 55.00, 57.00, 0.50, 1.00
85.50, 64.00, 62.00, 0.50, 0.00
86.00, 54.00, 56.00, 0.50, 1.00
86.00, 62.00, 61.00, 0.50, 0.00
86.50, 57.00, 58.00, 0.50, 1.00
86.50, 66.00, 63.00, 0.50, 0.00
87.00, 50.00, 54.00, 3.75, 1.00
87.00, 69.00, 65.00, 0.50, 0.00
87.75, 71.00, 66.00, 0.25, 0.00
88.00, 60.00, 60.00, 2.00, 0.00
88.00, 62.00, 61.00, 2.00, 1.00
88.00, 66.00, 63.00, 2.00, 0.00
88.00, 72.00, 67.00, 2.00, 0.00
90.00, 43.00, 50.00, 2.00, 1.00
90.00, 62.00, 61.00, 0.50, 0.00
90.00, 67.00, 64.00, 0.50, 0.00
90.00, 71.00, 66.00, 0.50, 0.00
90.75, 50.00, 54.00, 0.25, 1.00
90.75, 60.00, 60.00, 0.25, 0.00
90.75, 69.00, 65.00, 0.25, 0.00
91.00, 55.00, 57.00, 3.00, 1.00
91.00, 59.00, 59.00, 1.00, 0.00
91.00, 67.00, 64.00, 1.00, 0.00
92.00, 48.00, 53.00, 1.00, 1.00
92.00, 60.00, 60.00, 1.00, 0.00
92.00, 64.00, 62.00, 1.00, 0.00
93.00, 43.00, 50.00, 1.00, 1.00
93.00, 59.00, 59.00, 1.00, 0.00
93.00, 62.00, 61.00, 1.00, 0.00
93.00, 67.00, 64.00, 1.00, 0.00
94.00, 48.00, 53.00, 1.00, 1.00
94.00, 55.00, 57.00, 2.00, 1.00
94.00, 60.00, 60.00, 2.00, 0.00
94.00, 64.00, 62.00, 2.00, 0.00
95.00, 45.00, 51.00, 1.00, 1.00
96.00, 38.00, 47.00, 0.50, 1.00
96.00, 54.00, 56.00, 1.00, 1.00
96.00, 60.00, 60.00, 0.50, 0.00
96.00, 62.00, 61.00, 0.50, 0.00
97.00, 50.00, 54.00, 2.00, 1.00
97.00, 57.00, 58.00, 0.50, 1.00
97.00, 60.00, 60.00, 3.00, 0.00
97.00, 66.00, 63.00, 0.50, 0.00
97.50, 55.00, 57.00, 0.50, 1.00
97.50, 64.00, 62.00, 0.50, 0.00
98.00, 54.00, 56.00, 0.50, 1.00
98.00, 62.00, 61.00, 0.50, 0.00
98.50, 57.00, 58.00, 0.50, 1.00
98.50, 66.00, 63.00, 0.50, 0.00
99.00, 50.00, 54.00, 3.75, 1.00
99.00, 69.00, 65.00, 0.50, 0.00
99.75, 71.00, 66.00, 0.25, 0.00
100.00, 60.00, 60.00, 2.00, 0.00
100.00, 62.00, 61.00, 2.00, 1.00
100.00, 66.00, 63.00, 2.00, 0.00
100.00, 72.00, 67.00, 2.00, 0.00
102.00, 43.00, 50.00, 2.00, 1.00
102.00, 62.00, 61.00, 0.50, 0.00
102.00, 67.00, 64.00, 0.50, 0.00
102.00, 71.00, 66.00, 0.50, 0.00
102.75, 50.00, 54.00, 0.25, 1.00
102.75, 60.00, 60.00, 0.25, 0.00
102.75, 69.00, 65.00, 0.25, 0.00
103.00, 55.00, 57.00, 2.00, 1.00
103.00, 59.00, 59.00, 1.00, 0.00
103.00, 67.00, 64.00, 1.00, 0.00
104.00, 43.00, 50.00, 3.00, 1.00
104.00, 59.00, 59.00, 1.00, 0.00
104.00, 62.00, 61.00, 1.00, 0.00
104.00, 71.00, 66.00, 1.00, 0.00
105.00, 59.00, 59.00, 3.00, 1.00
105.00, 65.00, 63.00, 2.00, 0.00
105.00, 76.00, 69.00, 2.00, 0.00
107.00, 44.00, 50.00, 1.00, 1.00
107.00, 65.00, 63.00, 1.00, 0.00
107.00, 71.00, 66.00, 1.00, 0.00
107.00, 74.00, 68.00, 1.00, 0.00
108.00, 45.00, 51.00, 0.75, 1.00
108.00, 64.00, 62.00, 0.75, 0.00
108.00, 69.00, 65.00, 0.75, 0.00
108.00, 72.00, 67.00, 0.75, 0.00
108.75, 47.00, 52.00, 0.25, 1.00
108.75, 62.00, 61.00, 0.25, 0.00
108.75, 68.00, 64.00, 0.25, 0.00
108.75, 71.00, 66.00, 0.25, 0.00
109.00, 48.00, 53.00, 1.00, 1.00
109.00, 64.00, 62.00, 1.00, 0.00
109.00, 69.00, 65.00, 1.00, 0.00
110.00, 50.00, 54.00, 1.00, 1.00
110.00, 62.00, 61.00, 1.00, 0.00
110.00, 65.00, 63.00, 1.00, 0.00
110.00, 71.00, 66.00, 1.00, 0.00
111.00, 52.00, 55.00, 1.00, 1.00
111.00, 60.00, 60.00, 0.75, 0.00
111.00, 64.00, 62.00, 3.00, 0.00
111.00, 69.00, 65.00, 0.75, 0.00
111.75, 59.00, 59.00, 0.25, 0.00
111.75, 68.00, 64.00, 0.25, 0.00
112.00, 40.00, 48.00, 1.00, 1.00
112.00, 62.00, 61.00, 1.00, 0.00
112.00, 71.00, 66.00, 1.00, 0.00
113.00, 45.00, 51.00, 1.00, 1.00
113.00, 60.00, 60.00, 1.00, 0.00
113.00, 69.00, 65.00, 1.00, 0.00
114.00, 50.00, 54.00, 1.00, 1.00
114.00, 62.00, 61.00, 0.75, 0.00
114.00, 66.00, 63.00, 1.00, 0.00
114.00, 71.00, 66.00, 0.75, 0.00
114.75, 60.00, 60.00, 0.25, 0.00
114.75, 69.00, 65.00, 0.25, 0.00
115.00, 55.00, 57.00, 1.00, 1.00
115.00, 59.00, 59.00, 1.00, 0.00
115.00, 67.00, 64.00, 1.00, 0.00
116.00, 48.00, 53.00, 1.00, 1.00
116.00, 60.00, 60.00, 1.00, 0.00
116.00, 64.00, 62.00, 1.00, 0.00
116.00, 69.00, 65.00, 1.00, 0.00
117.00, 50.00, 54.00, 1.00, 1.00
117.00, 59.00, 59.00, 0.75, 0.00
117.00, 62.00, 61.00, 3.00, 0.00
117.00, 67.00, 64.00, 0.75, 0.00
117.75, 57.00, 58.00, 0.25, 0.00
117.75, 66.00, 63.00, 0.25, 0.00
118.00, 38.00, 47.00, 1.00, 1.00
118.00, 60.00, 60.00, 1.00, 0.00
118.00, 69.00, 65.00, 1.00, 0.00
119.00, 43.00, 50.00, 1.00, 1.00
119.00, 59.00, 59.00, 1.00, 0.00
119.00, 67.00, 64.00, 1.00, 0.00
120.00, 56.00, 58.00, 0.50, 1.00
120.50, 55.00, 57.00, 0.50, 1.00
121.00, 51.00, 55.00, 1.00, 1.00
121.00, 60.00, 60.00, 1.00, 0.00
121.00, 63.00, 62.00, 1.00, 0.00
121.00, 67.00, 64.00, 5.00, 0.00
122.00, 48.00, 53.00, 0.50, 1.00
122.00, 60.00, 60.00, 1.00, 0.00
122.00, 63.00, 62.00, 1.00, 0.00
122.50, 51.00, 55.00, 0.50, 1.00
123.00, 43.00, 50.00, 0.50, 1.00
123.50, 50.00, 54.00, 0.50, 1.00
124.00, 55.00, 57.00, 1.00, 1.00
124.00, 60.00, 60.00, 1.00, 0.00
124.00, 62.00, 61.00, 1.00, 0.00
125.00, 54.00, 56.00, 0.50, 1.00
125.00, 59.00, 59.00, 1.00, 0.00
125.00, 62.00, 61.00, 1.00, 0.00
125.50, 55.00, 57.00, 0.50, 1.00
126.00, 56.00, 58.00, 0.50, 1.00
126.50, 55.00, 57.00, 0.50, 1.00
127.00, 51.00, 55.00, 1.00, 1.00
127.00, 60.00, 60.00, 1.00, 0.00
127.00, 63.00, 62.00, 1.00, 0.00
127.00, 67.00, 64.00, 1.00, 0.00
128.00, 48.00, 53.00, 0.50, 1.00
128.00, 63.00, 62.00, 2.00, 0.00
128.00, 69.00, 65.00, 1.00, 0.00
128.50, 53.00, 56.00, 0.50, 1.00
129.00, 46.00, 52.00, 0.50, 1.00
129.00, 70.00, 66.00, 4.00, 0.00
129.50, 53.00, 56.00, 0.50, 1.00
130.00, 58.00, 59.00, 2.00, 1.00
130.00, 62.00, 61.00, 1.00, 0.00
131.00, 62.00, 61.00, 1.00, 0.00
131.00, 68.00, 65.00, 1.00, 0.00
132.00, 60.00, 60.00, 0.50, 1.00
132.50, 58.00, 59.00, 0.50, 1.00
133.00, 55.00, 57.00, 1.00, 1.00
133.00, 63.00, 62.00, 1.00, 0.00
133.00, 67.00, 64.00, 1.00, 0.00
133.00, 70.00, 66.00, 1.00, 0.00
134.00, 51.00, 55.00, 0.50, 1.00
134.00, 67.00, 64.00, 2.00, 0.00
134.00, 72.00, 67.00, 1.00, 0.00
134.50, 57.00, 58.00, 0.50, 1.00
135.00, 50.00, 54.00, 0.50, 1.00
135.00, 74.00, 68.00, 4.50, 0.00
135.50, 57.00, 58.00, 0.50, 1.00
136.00, 62.00, 61.00, 1.00, 1.00
136.00, 66.00, 63.00, 1.00, 0.00
137.00, 61.00, 60.00, 0.50, 1.00
137.00, 66.00, 63.00, 1.00, 0.00
137.00, 69.00, 65.00, 1.00, 0.00
137.50, 62.00, 61.00, 0.50, 1.00
138.00, 63.00, 62.00, 0.50, 1.00
138.50, 62.00, 61.00, 0.50, 1.00
139.00, 58.00, 59.00, 1.00, 1.00
139.00, 67.00, 64.00, 1.00, 0.00
139.00, 70.00, 66.00, 1.00, 0.00
139.50, 74.00, 68.00, 0.50, 0.00
140.00, 55.00, 57.00, 0.50, 1.00
140.00, 67.00, 64.00, 1.00, 0.00
140.00, 70.00, 66.00, 1.00, 0.00
140.00, 75.00, 69.00, 0.75, 0.00
140.50, 58.00, 59.00, 0.50, 1.00
140.75, 74.00, 68.00, 0.25, 0.00
141.00, 50.00, 54.00, 0.50, 1.00
141.00, 67.00, 64.00, 1.00, 0.00
141.00, 69.00, 65.00, 1.00, 0.00
141.00, 74.00, 68.00, 1.00, 0.00
141.50, 57.00, 58.00, 0.50, 1.00
142.00, 62.00, 61.00, 2.50, 1.00
142.00, 66.00, 63.00, 1.00, 0.00
142.00, 69.00, 65.00, 8.00, 0.00
143.00, 66.00, 63.00, 1.00, 0.00
144.00, 64.00, 62.00, 1.00, 0.00
144.00, 67.00, 64.00, 1.00, 0.00
144.50, 61.00, 60.00, 0.50, 1.00
145.00, 57.00, 58.00, 1.00, 1.00
145.00, 64.00, 62.00, 1.00, 0.00
145.00, 67.00, 64.00, 1.00, 0.00
146.00, 62.00, 61.00, 1.50, 1.00
146.00, 66.00, 63.00, 1.00, 0.00
147.00, 64.00, 62.00, 1.00, 0.00
147.00, 67.00, 64.00, 1.00, 0.00
147.50, 61.00, 60.00, 0.50, 1.00
148.00, 57.00, 58.00, 1.00, 1.00
148.00, 64.00, 62.00, 1.00, 0.00
148.00, 67.00, 64.00, 1.00, 0.00
149.00, 62.00, 61.00, 0.75, 1.00
149.00, 66.00, 63.00, 1.00, 0.00
149.75, 60.00, 60.00, 0.25, 1.00
150.00, 60.00, 60.00, 0.50, 1.00
150.00, 62.00, 61.00, 1.00, 0.00
150.00, 65.00, 63.00, 1.00, 0.00
150.00, 67.00, 64.00, 1.00, 0.00
150.50, 59.00, 59.00, 0.50, 1.00
151.00, 55.00, 57.00, 1.00, 1.00
151.00, 62.00, 61.00, 1.00, 0.00
151.00, 65.00, 63.00, 1.00, 0.00
151.00, 67.00, 64.00, 1.00, 0.00
152.00, 60.00, 60.00, 0.75, 1.00
152.00, 64.00, 62.00, 1.00, 0.00
152.75, 59.00, 59.00, 0.25, 1.00
153.00, 59.00, 59.00, 0.50, 1.00
153.00, 64.00, 62.00, 1.00, 0.00
153.00, 66.00, 63.00, 1.00, 0.00
153.50, 58.00, 58.00, 0.50, 1.00
154.00, 54.00, 56.00, 1.00, 1.00
154.00, 61.00, 60.00, 1.00, 0.00
154.00, 64.00, 62.00, 1.00, 0.00
154.00, 66.00, 63.00, 1.00, 0.00
155.00, 59.00, 59.00, 1.00, 1.00
155.00, 63.00, 61.00, 1.00, 0.00
155.00, 66.00, 63.00, 1.00, 0.00
156.00, 40.00, 48.00, 1.00, 1.00
156.00, 52.00, 55.00, 3.00, 1.00
156.00, 62.00, 61.00, 0.50, 0.00
156.00, 64.00, 62.00, 0.50, 0.00
156.00, 68.00, 64.00, 0.50, 0.00
156.75, 69.00, 65.00, 0.25, 0.00
157.00, 62.00, 61.00, 2.00, 0.00
157.00, 64.00, 62.00, 2.00, 1.00
157.00, 68.00, 64.00, 2.00, 0.00
157.00, 71.00, 66.00, 1.00, 0.00
158.00, 72.00, 67.00, 0.75, 0.00
158.75, 71.00, 66.00, 0.25, 0.00
159.00, 45.00, 51.00, 0.50, 1.00
159.00, 45.00, 51.00, 3.00, 1.00
159.00, 60.00, 60.00, 1.00, 0.00
159.00, 71.00, 66.00, 0.75, 0.00
159.50, 52.00, 55.00, 0.50, 1.00
159.75, 69.00, 65.00, 0.25, 0.00
160.00, 60.00, 60.00, 3.00, 1.00
160.00, 67.00, 64.00, 2.00, 0.00
160.00, 76.00, 69.00, 2.50, 0.00
162.00, 50.00, 54.00, 9.00, 1.00
162.00, 66.00, 63.00, 5.00, 0.00
162.50, 74.00, 68.00, 0.50, 0.00
163.00, 64.00, 62.00, 1.00, 1.00
163.00, 72.00, 67.00, 1.00, 0.00
164.00, 62.00, 61.00, 0.75, 1.00
164.00, 71.00, 66.00, 0.75, 0.00
164.75, 60.00, 60.00, 0.25, 1.00
164.75, 69.00, 65.00, 0.25, 0.00
165.00, 59.00, 59.00, 1.00, 1.00
