ontime, MNN, MPN, duration, channel
62.00, 60.00, 60.00, 1.00, 1.00
62.00, 75.00, 69.00, 1.00, 0.00
63.00, 37.00, 47.00, 1.00, 1.00
63.00, 70.00, 66.00, 0.50, 0.00
63.75, 65.00, 63.00, 0.25, 0.00
63.75, 68.00, 65.00, 0.25, 0.00
64.00, 53.00, 56.00, 1.00, 1.00
64.00, 56.00, 58.00, 1.00, 1.00
64.00, 61.00, 61.00, 0.50, 0.00
64.50, 65.00, 63.00, 0.50, 0.00
64.50, 68.00, 65.00, 0.50, 0.00
65.00, 53.00, 56.00, 1.00, 1.00
65.00, 56.00, 58.00, 1.00, 1.00
65.00, 61.00, 61.00, 1.00, 1.00
65.00, 77.00, 70.00, 1.00, 0.00
66.00, 44.00, 51.00, 1.00, 1.00
66.00, 70.00, 66.00, 0.50, 0.00
66.75, 66.00, 64.00, 0.25, 0.00
66.75, 68.00, 65.00, 0.25, 0.00
67.00, 51.00, 55.00, 1.00, 1.00
67.00, 56.00, 58.00, 1.00, 1.00
67.00, 60.00, 60.00, 0.50, 0.00
67.50, 66.00, 64.00, 0.50, 0.00
67.50, 68.00, 65.00, 0.50, 0.00
68.00, 51.00, 55.00, 1.00, 1.00
68.00, 56.00, 58.00, 1.00, 1.00
68.00, 60.00, 60.00, 1.00, 1.00
68.00, 78.00, 71.00, 1.00, 0.00
69.00, 49.00, 54.00, 1.00, 1.00
69.00, 82.00, 73.00, 1.50, 0.00
70.00, 56.00, 58.00, 1.00, 1.00
70.00, 59.00, 60.00, 1.00, 1.00
70.00, 65.00, 63.00, 1.00, 1.00
70.75, 80.00, 72.00, 0.25, 0.00
71.00, 50.00, 54.00, 1.00, 1.00
71.00, 71.00, 67.00, 0.75, 0.00
71.75, 80.00, 72.00, 0.25, 0.00
72.00, 51.00, 55.00, 1.00, 1.00
72.00, 70.00, 66.00, 0.87, 0.00
72.87, 80.00, 72.00, 0.12, 0.00
73.00, 54.00, 57.00, 1.00, 1.00
73.00, 58.00, 59.00, 1.00, 1.00
73.00, 63.00, 62.00, 1.00, 1.00
73.00, 70.00, 66.00, 0.87, 0.00
73.87, 80.00, 72.00, 0.12, 0.00
74.00, 42.00, 50.00, 1.00, 1.00
74.00, 70.00, 66.00, 0.87, 0.00
74.87, 78.00, 71.00, 0.12, 0.00
75.00, 44.00, 51.00, 1.00, 1.00
75.00, 69.00, 66.00, 0.87, 0.00
75.87, 78.00, 71.00, 0.12, 0.00
76.00, 53.00, 56.00, 1.00, 1.00
76.00, 61.00, 61.00, 1.00, 1.00
76.00, 68.00, 65.00, 0.87, 0.00
76.87, 78.00, 71.00, 0.12, 0.00
77.00, 53.00, 56.00, 1.00, 1.00
77.00, 61.00, 61.00, 1.00, 1.00
77.00, 68.00, 65.00, 0.87, 0.00
77.87, 77.00, 70.00, 0.12, 0.00
78.00, 44.00, 51.00, 1.00, 1.00
78.00, 67.00, 64.00, 0.87, 0.00
78.87, 77.00, 70.00, 0.12, 0.00
79.00, 51.00, 55.00, 1.00, 1.00
79.00, 56.00, 58.00, 1.00, 1.00
79.00, 60.00, 60.00, 1.00, 1.00
79.00, 66.00, 64.00, 0.87, 0.00
79.87, 77.00, 70.00, 0.12, 0.00
80.00, 51.00, 55.00, 1.00, 1.00
80.00, 56.00, 58.00, 1.00, 1.00
80.00, 60.00, 60.00, 1.00, 1.00
80.00, 66.00, 64.00, 0.87, 0.00
80.87, 75.00, 69.00, 0.12, 0.00
81.00, 49.00, 54.00, 2.00, 1.00
81.00, 65.00, 63.00, 0.75, 0.00
81.00, 65.00, 63.00, 1.00, 0.00
81.87, 75.00, 69.00, 0.12, 0.00
82.00, 56.00, 58.00, 1.00, 1.00
82.00, 61.00, 61.00, 1.00, 1.00
82.00, 65.00, 63.00, 1.00, 0.00
82.00, 73.00, 68.00, 0.33, 0.00
82.33, 75.00, 69.00, 0.33, 0.00
82.67, 73.00, 68.00, 0.33, 0.00
83.00, 43.00, 50.00, 1.00, 1.00
83.00, 64.00, 62.00, 1.00, 0.00
83.00, 72.00, 67.00, 0.50, 0.00
83.87, 70.00, 66.00, 0.12, 0.00
84.00, 44.00, 51.00, 1.00, 1.00
84.00, 60.00, 60.00, 1.00, 0.00
84.00, 70.00, 66.00, 0.50, 0.00
84.75, 66.00, 64.00, 0.25, 0.00
84.75, 68.00, 65.00, 0.25, 0.00
85.00, 51.00, 55.00, 1.00, 1.00
85.00, 56.00, 58.00, 1.00, 1.00
85.00, 60.00, 60.00, 0.50, 0.00
85.00, 60.00, 60.00, 1.00, 0.00
85.50, 66.00, 64.00, 0.50, 0.00
85.50, 68.00, 65.00, 0.50, 0.00
86.00, 51.00, 55.00, 1.00, 1.00
86.00, 56.00, 58.00, 1.00, 1.00
86.00, 60.00, 60.00, 1.00, 1.00
86.00, 75.00, 69.00, 1.00, 0.00
87.00, 37.00, 47.00, 1.00, 1.00
87.00, 70.00, 66.00, 0.50, 0.00
87.75, 65.00, 63.00, 0.25, 0.00
87.75, 68.00, 65.00, 0.25, 0.00
88.00, 53.00, 56.00, 1.00, 1.00
88.00, 56.00, 58.00, 1.00, 1.00
88.00, 61.00, 61.00, 0.50, 0.00
88.50, 65.00, 63.00, 0.50, 0.00
88.50, 68.00, 65.00, 0.50, 0.00
89.00, 53.00, 56.00, 1.00, 1.00
89.00, 56.00, 58.00, 1.00, 1.00
89.00, 61.00, 61.00, 1.00, 1.00
89.00, 77.00, 70.00, 1.00, 0.00
90.00, 44.00, 51.00, 1.00, 1.00
90.00, 70.00, 66.00, 0.50, 0.00
90.75, 66.00, 64.00, 0.25, 0.00
90.75, 68.00, 65.00, 0.25, 0.00
91.00, 51.00, 55.00, 1.00, 1.00
91.00, 56.00, 58.00, 1.00, 1.00
91.00, 60.00, 60.00, 0.50, 0.00
91.50, 66.00, 64.00, 0.50, 0.00
91.50, 68.00, 65.00, 0.50, 0.00
92.00, 51.00, 55.00, 1.00, 1.00
92.00, 56.00, 58.00, 1.00, 1.00
92.00, 60.00, 60.00, 1.00, 1.00
92.00, 78.00, 71.00, 1.00, 0.00
93.00, 49.00, 54.00, 1.00, 1.00
93.00, 82.00, 73.00, 1.50, 0.00
94.00, 56.00, 58.00, 1.00, 1.00
94.00, 59.00, 60.00, 1.00, 1.00
94.00, 65.00, 63.00, 1.00, 1.00
94.75, 80.00, 72.00, 0.25, 0.00
95.00, 50.00, 54.00, 1.00, 1.00
95.00, 71.00, 67.00, 0.75, 0.00
95.75, 80.00, 72.00, 0.25, 0.00
96.00, 51.00, 55.00, 1.00, 1.00
96.00, 70.00, 66.00, 0.87, 0.00
96.87, 80.00, 72.00, 0.12, 0.00
97.00, 54.00, 57.00, 1.00, 1.00
97.00, 58.00, 59.00, 1.00, 1.00
97.00, 63.00, 62.00, 1.00, 1.00
97.00, 70.00, 66.00, 0.87, 0.00
97.87, 80.00, 72.00, 0.12, 0.00
98.00, 42.00, 50.00, 1.00, 1.00
98.00, 70.00, 66.00, 0.87, 0.00
98.87, 78.00, 71.00, 0.12, 0.00
99.00, 44.00, 51.00, 1.00, 1.00
99.00, 69.00, 66.00, 0.87, 0.00
99.87, 78.00, 71.00, 0.12, 0.00
100.00, 53.00, 56.00, 1.00, 1.00
100.00, 61.00, 61.00, 1.00, 1.00
100.00, 68.00, 65.00, 0.87, 0.00
100.87, 78.00, 71.00, 0.12, 0.00
101.00, 53.00, 56.00, 1.00, 1.00
101.00, 61.00, 61.00, 1.00, 1.00
101.00, 68.00, 65.00, 0.87, 0.00
101.87, 77.00, 70.00, 0.12, 0.00
102.00, 44.00, 51.00, 1.00, 1.00
102.00, 67.00, 64.00, 0.87, 0.00
102.87, 76.00, 69.00, 0.12, 0.00
103.00, 51.00, 55.00, 1.00, 1.00
103.00, 60.00, 60.00, 1.00, 1.00
103.00, 66.00, 64.00, 0.87, 0.00
103.87, 75.00, 69.00, 0.12, 0.00
104.00, 65.00, 63.00, 0.87, 0.00
104.87, 74.00, 68.00, 0.12, 0.00
105.00, 64.00, 63.00, 0.87, 0.00
105.87, 73.00, 68.00, 0.12, 0.00
106.00, 63.00, 62.00, 0.87, 0.00
106.87, 73.00, 68.00, 0.12, 0.00
107.00, 63.00, 62.00, 0.87, 0.00
107.87, 73.00, 68.00, 1.62, 0.00
108.00, 41.00, 49.00, 1.00, 1.00
108.00, 63.00, 62.00, 1.50, 0.00
109.00, 53.00, 56.00, 1.00, 1.00
109.00, 60.00, 60.00, 1.00, 1.00
109.50, 66.00, 64.00, 0.50, 0.00
109.50, 69.00, 65.00, 0.50, 0.00
110.00, 53.00, 56.00, 1.00, 1.00
110.00, 60.00, 60.00, 1.00, 1.00
110.00, 65.00, 63.00, 0.50, 0.00
110.00, 73.00, 68.00, 0.50, 0.00
110.50, 63.00, 62.00, 0.50, 0.00
110.50, 69.00, 65.00, 0.50, 0.00
111.00, 46.00, 52.00, 1.00, 1.00
111.00, 63.00, 62.00, 0.75, 0.00
111.00, 69.00, 65.00, 0.75, 0.00
111.75, 61.00, 61.00, 0.25, 0.00
111.75, 70.00, 66.00, 0.25, 0.00
112.00, 53.00, 56.00, 1.00, 1.00
112.00, 58.00, 59.00, 1.00, 1.00
112.00, 61.00, 61.00, 1.00, 0.00
112.00, 70.00, 66.00, 1.00, 0.00
113.00, 51.00, 55.00, 1.00, 1.00
113.00, 61.00, 61.00, 1.00, 1.00
113.00, 67.00, 64.00, 1.00, 0.00
113.00, 70.00, 66.00, 1.00, 0.00
114.00, 44.00, 51.00, 1.00, 1.00
114.00, 68.00, 65.00, 1.50, 0.00
114.00, 77.00, 70.00, 1.50, 0.00
115.00, 56.00, 58.00, 1.00, 1.00
115.00, 66.00, 64.00, 1.00, 1.00
115.50, 69.00, 66.00, 0.50, 0.00
115.50, 72.00, 67.00, 0.50, 0.00
116.00, 56.00, 58.00, 1.00, 1.00
116.00, 66.00, 64.00, 1.00, 1.00
116.00, 68.00, 65.00, 0.50, 0.00
116.00, 77.00, 70.00, 0.50, 0.00
116.50, 66.00, 64.00, 0.50, 0.00
116.50, 72.00, 67.00, 0.50, 0.00
117.00, 49.00, 54.00, 1.00, 1.00
117.00, 66.00, 64.00, 0.75, 0.00
117.00, 72.00, 67.00, 0.75, 0.00
117.75, 65.00, 63.00, 0.25, 0.00
117.75, 73.00, 68.00, 0.25, 0.00
118.00, 56.00, 58.00, 1.00, 1.00
118.00, 61.00, 61.00, 1.00, 1.00
118.00, 65.00, 63.00, 1.00, 0.00
118.00, 73.00, 68.00, 1.00, 0.00
119.00, 55.00, 57.00, 1.00, 1.00
119.00, 65.00, 63.00, 1.00, 1.00
119.00, 71.00, 66.00, 1.00, 0.00
119.00, 73.00, 68.00, 1.00, 0.00
120.00, 48.00, 53.00, 1.00, 1.00
120.00, 72.00, 67.00, 1.50, 0.00
120.00, 80.00, 72.00, 1.50, 0.00
121.00, 60.00, 60.00, 1.00, 1.00
121.00, 70.00, 66.00, 1.00, 1.00
121.50, 73.00, 68.00, 0.50, 0.00
121.50, 76.00, 69.00, 0.50, 0.00
122.00, 60.00, 60.00, 1.00, 1.00
122.00, 70.00, 66.00, 1.00, 1.00
122.00, 72.00, 67.00, 0.50, 0.00
122.00, 80.00, 72.00, 0.50, 0.00
122.50, 70.00, 66.00, 0.50, 0.00
122.50, 76.00, 69.00, 0.50, 0.00
123.00, 53.00, 56.00, 3.00, 1.00
123.00, 70.00, 66.00, 0.75, 0.00
123.00, 76.00, 69.00, 0.75, 0.00
123.75, 69.00, 65.00, 0.25, 0.00
123.75, 77.00, 70.00, 0.25, 0.00
124.00, 60.00, 60.00, 1.00, 1.00
124.00, 65.00, 63.00, 1.00, 1.00
124.00, 69.00, 65.00, 1.00, 0.00
124.00, 77.00, 70.00, 1.00, 0.00
125.00, 60.00, 60.00, 1.00, 1.00
125.00, 69.00, 65.00, 1.00, 1.00
125.00, 77.00, 70.00, 1.75, 0.00
125.00, 89.00, 77.00, 1.75, 0.00
126.00, 41.00, 49.00, 1.00, 1.00
126.75, 78.00, 71.00, 0.25, 0.00
126.75, 90.00, 78.00, 0.25, 0.00
127.00, 60.00, 60.00, 1.00, 1.00
127.00, 63.00, 62.00, 1.00, 1.00
127.00, 69.00, 65.00, 1.00, 1.00
127.00, 78.00, 71.00, 1.00, 0.00
127.00, 90.00, 78.00, 1.00, 0.00
128.00, 63.00, 62.00, 1.00, 1.00
128.00, 69.00, 65.00, 1.00, 0.00
128.00, 72.00, 67.00, 1.00, 1.00
129.00, 46.00, 52.00, 1.00, 1.00
129.00, 72.00, 67.00, 1.50, 0.00
130.00, 53.00, 56.00, 1.00, 1.00
130.00, 61.00, 61.00, 1.00, 1.00
130.50, 70.00, 66.00, 0.50, 0.00
131.00, 53.00, 56.00, 1.00, 1.00
131.00, 61.00, 61.00, 1.00, 1.00
131.00, 70.00, 66.00, 0.33, 0.00
131.33, 68.00, 65.00, 0.33, 0.00
131.67, 66.00, 64.00, 0.33, 0.00
132.00, 46.00, 52.00, 1.00, 1.00
132.00, 65.00, 63.00, 0.50, 0.00
132.00, 73.00, 68.00, 1.50, 0.00
132.50, 66.00, 64.00, 0.50, 0.00
133.00, 53.00, 56.00, 1.00, 1.00
133.00, 60.00, 60.00, 1.00, 1.00
133.00, 63.00, 62.00, 1.00, 1.00
133.00, 65.00, 63.00, 0.50, 0.00
133.50, 66.00, 64.00, 0.50, 0.00
133.50, 69.00, 65.00, 0.50, 0.00
134.00, 53.00, 56.00, 1.00, 1.00
134.00, 60.00, 60.00, 1.00, 1.00
134.00, 63.00, 62.00, 1.00, 1.00
134.00, 65.00, 63.00, 0.50, 0.00
134.00, 73.00, 68.00, 0.50, 0.00
134.50, 63.00, 62.00, 0.50, 0.00
134.50, 69.00, 65.00, 0.50, 0.00
135.00, 46.00, 52.00, 1.00, 1.00
135.00, 63.00, 62.00, 0.75, 0.00
135.00, 69.00, 65.00, 0.75, 0.00
135.75, 61.00, 61.00, 0.25, 0.00
135.75, 70.00, 66.00, 0.25, 0.00
136.00, 53.00, 56.00, 1.00, 1.00
136.00, 58.00, 59.00, 1.00, 1.00
136.00, 61.00, 61.00, 1.00, 0.00
136.00, 70.00, 66.00, 1.00, 0.00
137.00, 51.00, 55.00, 1.00, 1.00
137.00, 61.00, 61.00, 1.00, 1.00
137.00, 67.00, 64.00, 1.00, 0.00
137.00, 70.00, 66.00, 0.33, 0.00
137.33, 72.00, 67.00, 0.33, 0.00
137.67, 70.00, 66.00, 0.33, 0.00
138.00, 44.00, 51.00, 1.00, 1.00
138.00, 68.00, 65.00, 0.50, 0.00
138.00, 77.00, 70.00, 1.50, 0.00
138.50, 69.00, 66.00, 0.50, 0.00
139.00, 56.00, 58.00, 1.00, 1.00
139.00, 60.00, 60.00, 1.00, 1.00
139.00, 66.00, 64.00, 1.00, 1.00
139.00, 68.00, 65.00, 0.50, 0.00
139.50, 69.00, 66.00, 0.50, 0.00
139.50, 72.00, 67.00, 0.50, 0.00
140.00, 56.00, 58.00, 1.00, 1.00
140.00, 60.00, 60.00, 1.00, 1.00
140.00, 66.00, 64.00, 1.00, 1.00
140.00, 68.00, 65.00, 0.50, 0.00
140.00, 77.00, 70.00, 0.50, 0.00
140.50, 66.00, 64.00, 0.50, 0.00
140.50, 72.00, 67.00, 0.50, 0.00
141.00, 49.00, 54.00, 1.00, 1.00
141.00, 66.00, 64.00, 0.75, 0.00
141.00, 72.00, 67.00, 0.75, 0.00
141.75, 65.00, 63.00, 0.25, 0.00
141.75, 73.00, 68.00, 0.25, 0.00
142.00, 56.00, 58.00, 1.00, 1.00
142.00, 61.00, 61.00, 1.00, 1.00
142.00, 65.00, 63.00, 1.00, 0.00
142.00, 73.00, 68.00, 1.00, 0.00
143.00, 55.00, 57.00, 1.00, 1.00
143.00, 65.00, 63.00, 1.00, 1.00
143.00, 71.00, 66.00, 1.00, 0.00
143.00, 73.00, 68.00, 0.33, 0.00
143.33, 75.00, 69.00, 0.33, 0.00
143.67, 73.00, 68.00, 0.33, 0.00
144.00, 48.00, 53.00, 1.00, 1.00
144.00, 72.00, 67.00, 0.50, 0.00
144.00, 80.00, 72.00, 1.50, 0.00
144.50, 73.00, 68.00, 0.50, 0.00
145.00, 60.00, 60.00, 1.00, 1.00
145.00, 67.00, 64.00, 1.00, 1.00
145.00, 70.00, 66.00, 1.00, 1.00
145.00, 72.00, 67.00, 0.50, 0.00
145.50, 73.00, 68.00, 0.50, 0.00
145.50, 76.00, 69.00, 0.50, 0.00
146.00, 60.00, 60.00, 1.00, 1.00
146.00, 67.00, 64.00, 1.00, 1.00
146.00, 70.00, 66.00, 1.00, 1.00
146.00, 72.00, 67.00, 0.50, 0.00
146.00, 80.00, 72.00, 0.50, 0.00
146.50, 70.00, 66.00, 0.50, 0.00
146.50, 76.00, 69.00, 0.50, 0.00
147.00, 53.00, 56.00, 2.00, 1.00
147.00, 70.00, 66.00, 0.75, 0.00
147.00, 76.00, 69.00, 0.75, 0.00
147.75, 68.00, 65.00, 0.25, 0.00
147.75, 77.00, 70.00, 0.25, 0.00
148.00, 60.00, 60.00, 1.00, 1.00
148.00, 65.00, 63.00, 1.00, 1.00
148.00, 68.00, 65.00, 1.00, 0.00
148.00, 77.00, 70.00, 1.00, 0.00
149.00, 53.00, 56.00, 1.00, 1.00
149.00, 60.00, 60.00, 1.00, 1.00
149.00, 69.00, 65.00, 1.00, 1.00
149.00, 77.00, 70.00, 1.00, 0.00
149.00, 89.00, 77.00, 1.00, 0.00
150.00, 41.00, 49.00, 1.00, 1.00
150.00, 80.00, 72.00, 0.75, 0.00
150.00, 92.00, 79.00, 0.75, 0.00
150.75, 78.00, 71.00, 0.25, 0.00
