ontime, MNN, MPN, duration, channel
122.00, 51.00, 55.00, 1.00, 1.00
122.00, 56.00, 58.00, 1.00, 1.00
122.00, 60.00, 60.00, 1.00, 1.00
122.00, 66.00, 64.00, 1.00, 0.00
122.00, 68.00, 65.00, 1.00, 0.00
122.00, 75.00, 69.00, 1.00, 0.00
123.00, 49.00, 54.00, 1.00, 1.00
123.00, 56.00, 58.00, 1.00, 1.00
123.00, 61.00, 61.00, 1.00, 1.00
123.00, 65.00, 63.00, 0.50, 0.00
123.00, 68.00, 65.00, 0.50, 0.00
123.00, 73.00, 68.00, 0.50, 0.00
123.75, 65.00, 63.00, 0.25, 0.00
123.75, 68.00, 65.00, 0.25, 0.00
123.75, 77.00, 70.00, 0.25, 0.00
124.00, 49.00, 54.00, 2.00, 1.00
124.00, 56.00, 58.00, 2.00, 1.00
124.00, 65.00, 63.00, 2.00, 1.00
124.00, 68.00, 65.00, 2.00, 0.00
124.00, 73.00, 68.00, 2.00, 0.00
124.00, 80.00, 72.00, 2.00, 0.00
126.00, 54.00, 57.00, 0.50, 1.00
126.00, 58.00, 59.00, 0.50, 1.00
126.00, 61.00, 61.00, 0.50, 1.00
126.00, 66.00, 64.00, 0.50, 0.00
126.00, 70.00, 66.00, 0.50, 0.00
126.75, 54.00, 57.00, 0.25, 1.00
126.75, 58.00, 59.00, 0.25, 1.00
126.75, 61.00, 61.00, 1.25, 1.00
126.75, 66.00, 64.00, 0.25, 0.00
126.75, 72.00, 67.00, 0.25, 0.00
127.00, 49.00, 54.00, 1.00, 1.00
127.00, 56.00, 58.00, 1.00, 1.00
127.00, 65.00, 63.00, 2.00, 0.00
127.00, 73.00, 68.00, 1.00, 0.00
128.00, 37.00, 47.00, 1.00, 1.00
128.00, 68.00, 65.00, 1.00, 0.00
129.00, 54.00, 57.00, 0.50, 1.00
129.00, 58.00, 59.00, 0.50, 1.00
129.00, 61.00, 61.00, 0.50, 1.00
129.00, 66.00, 64.00, 0.50, 0.00
129.00, 70.00, 66.00, 0.50, 0.00
129.75, 54.00, 57.00, 0.25, 1.00
129.75, 58.00, 59.00, 0.25, 1.00
129.75, 61.00, 61.00, 1.25, 1.00
129.75, 66.00, 64.00, 0.25, 0.00
129.75, 72.00, 67.00, 0.25, 0.00
130.00, 49.00, 54.00, 1.00, 1.00
130.00, 56.00, 58.00, 1.00, 1.00
130.00, 65.00, 63.00, 2.00, 0.00
130.00, 73.00, 68.00, 1.00, 0.00
131.00, 37.00, 47.00, 1.00, 1.00
131.00, 68.00, 65.00, 1.00, 0.00
132.00, 44.00, 51.00, 1.00, 1.00
132.00, 51.00, 55.00, 1.00, 1.00
132.00, 60.00, 60.00, 1.00, 1.00
132.00, 66.00, 64.00, 0.50, 0.00
132.00, 68.00, 65.00, 0.50, 0.00
132.00, 75.00, 69.00, 0.50, 0.00
132.75, 66.00, 64.00, 0.25, 0.00
132.75, 68.00, 65.00, 0.25, 0.00
132.75, 75.00, 69.00, 0.25, 0.00
133.00, 44.00, 51.00, 2.00, 1.00
133.00, 51.00, 55.00, 1.00, 1.00
133.00, 56.00, 58.00, 1.00, 1.00
133.00, 60.00, 60.00, 1.00, 1.00
133.00, 66.00, 64.00, 1.00, 0.00
133.00, 68.00, 65.00, 1.00, 0.00
133.00, 77.00, 70.00, 1.00, 0.00
134.00, 51.00, 55.00, 1.00, 1.00
134.00, 56.00, 58.00, 1.00, 1.00
134.00, 60.00, 60.00, 1.00, 1.00
134.00, 66.00, 64.00, 1.00, 0.00
134.00, 68.00, 65.00, 1.00, 0.00
134.00, 75.00, 69.00, 1.00, 0.00
135.00, 49.00, 54.00, 1.00, 1.00
135.00, 56.00, 58.00, 1.00, 1.00
135.00, 61.00, 61.00, 1.00, 1.00
135.00, 65.00, 63.00, 0.50, 0.00
135.00, 68.00, 65.00, 0.50, 0.00
135.00, 73.00, 68.00, 0.50, 0.00
135.75, 65.00, 63.00, 0.25, 0.00
135.75, 68.00, 65.00, 0.25, 0.00
135.75, 77.00, 70.00, 0.25, 0.00
136.00, 49.00, 54.00, 2.00, 1.00
136.00, 56.00, 58.00, 2.00, 1.00
136.00, 65.00, 63.00, 2.00, 1.00
136.00, 68.00, 65.00, 2.00, 0.00
136.00, 73.00, 68.00, 2.00, 0.00
136.00, 80.00, 72.00, 2.00, 0.00
138.00, 39.00, 48.00, 1.00, 1.00
138.00, 51.00, 55.00, 0.50, 1.00
138.00, 63.00, 62.00, 0.50, 0.00
138.00, 67.00, 64.00, 0.50, 0.00
138.00, 72.00, 67.00, 0.50, 0.00
138.75, 51.00, 55.00, 1.25, 1.00
138.75, 61.00, 61.00, 0.25, 0.00
138.75, 67.00, 64.00, 0.25, 0.00
138.75, 70.00, 66.00, 0.25, 0.00
139.00, 44.00, 51.00, 2.00, 1.00
139.00, 63.00, 62.00, 2.00, 0.00
139.00, 72.00, 67.00, 1.00, 0.00
140.00, 51.00, 55.00, 1.50, 1.00
140.00, 60.00, 60.00, 1.00, 0.00
140.00, 68.00, 65.00, 1.00, 0.00
141.00, 39.00, 48.00, 1.00, 1.00
141.00, 63.00, 62.00, 0.50, 0.00
141.00, 67.00, 64.00, 0.50, 0.00
141.00, 72.00, 67.00, 0.50, 0.00
141.75, 51.00, 55.00, 1.25, 1.00
141.75, 61.00, 61.00, 0.25, 0.00
141.75, 67.00, 64.00, 0.25, 0.00
141.75, 70.00, 66.00, 0.25, 0.00
142.00, 44.00, 51.00, 2.00, 1.00
142.00, 63.00, 62.00, 2.00, 0.00
142.00, 72.00, 67.00, 1.00, 0.00
143.00, 51.00, 55.00, 1.00, 1.00
143.00, 60.00, 60.00, 1.00, 0.00
143.00, 68.00, 65.00, 1.00, 0.00
144.00, 44.00, 51.00, 1.00, 1.00
144.00, 51.00, 55.00, 1.00, 1.00
144.00, 60.00, 60.00, 1.00, 1.00
144.00, 66.00, 64.00, 0.75, 0.00
144.00, 68.00, 65.00, 0.75, 0.00
144.00, 75.00, 69.00, 0.75, 0.00
144.75, 66.00, 64.00, 0.25, 0.00
144.75, 68.00, 65.00, 0.25, 0.00
144.75, 75.00, 69.00, 0.25, 0.00
145.00, 44.00, 51.00, 2.00, 1.00
145.00, 51.00, 55.00, 1.00, 1.00
145.00, 56.00, 58.00, 1.00, 1.00
145.00, 60.00, 60.00, 1.00, 1.00
145.00, 66.00, 64.00, 1.00, 0.00
145.00, 68.00, 65.00, 1.00, 0.00
145.00, 77.00, 70.00, 1.00, 0.00
146.00, 51.00, 55.00, 1.00, 1.00
146.00, 56.00, 58.00, 1.00, 1.00
146.00, 60.00, 60.00, 1.00, 1.00
146.00, 66.00, 64.00, 1.00, 0.00
146.00, 68.00, 65.00, 1.00, 0.00
146.00, 75.00, 69.00, 1.00, 0.00
147.00, 49.00, 54.00, 1.00, 1.00
147.00, 56.00, 58.00, 1.00, 1.00
147.00, 61.00, 61.00, 1.00, 1.00
147.00, 65.00, 63.00, 0.50, 0.00
147.00, 68.00, 65.00, 0.50, 0.00
147.00, 73.00, 68.00, 0.50, 0.00
147.75, 65.00, 63.00, 0.25, 0.00
147.75, 68.00, 65.00, 0.25, 0.00
147.75, 77.00, 70.00, 0.25, 0.00
148.00, 49.00, 54.00, 2.00, 1.00
148.00, 56.00, 58.00, 2.00, 1.00
148.00, 65.00, 63.00, 2.00, 1.00
148.00, 68.00, 65.00, 2.00, 0.00
148.00, 73.00, 68.00, 2.00, 0.00
148.00, 80.00, 72.00, 2.00, 0.00
