ontime, MNN, MPN, duration, channel
23.00, 59.00, 59.00, 1.00, 1.00
23.00, 64.00, 62.00, 1.00, 1.00
24.00, 54.00, 56.00, 1.00, 1.00
24.00, 58.00, 58.00, 1.00, 1.00
24.00, 64.00, 62.00, 1.00, 1.00
24.00, 78.00, 70.00, 1.00, 0.00
25.00, 54.00, 56.00, 1.00, 1.00
25.00, 58.00, 58.00, 1.00, 1.00
25.00, 63.00, 61.00, 1.00, 1.00
25.00, 75.00, 68.00, 2.00, 0.00
26.00, 54.00, 56.00, 1.00, 1.00
26.00, 58.00, 58.00, 1.00, 1.00
26.00, 63.00, 61.00, 1.00, 1.00
27.00, 53.00, 56.00, 1.00, 1.00
27.00, 57.00, 58.00, 1.00, 1.00
27.00, 63.00, 62.00, 1.00, 1.00
27.00, 77.00, 70.00, 1.00, 0.00
28.00, 53.00, 56.00, 1.00, 1.00
28.00, 57.00, 58.00, 1.00, 1.00
28.00, 62.00, 61.00, 1.00, 1.00
28.00, 74.00, 68.00, 2.00, 0.00
29.00, 53.00, 56.00, 1.00, 1.00
29.00, 57.00, 58.00, 1.00, 1.00
29.00, 62.00, 61.00, 1.00, 1.00
30.00, 52.00, 55.00, 1.00, 1.00
30.00, 56.00, 57.00, 1.00, 1.00
30.00, 62.00, 61.00, 1.00, 1.00
30.00, 76.00, 69.00, 0.25, 0.00
30.25, 71.00, 66.00, 2.75, 0.00
31.00, 52.00, 55.00, 1.00, 1.00
31.00, 56.00, 57.00, 1.00, 1.00
31.00, 62.00, 61.00, 1.00, 1.00
32.00, 52.00, 55.00, 1.00, 1.00
32.00, 56.00, 57.00, 1.00, 1.00
32.00, 62.00, 61.00, 1.00, 1.00
33.00, 52.00, 55.00, 1.00, 1.00
33.00, 57.00, 58.00, 1.00, 1.00
33.00, 62.00, 61.00, 1.00, 1.00
33.00, 72.00, 67.00, 0.25, 0.00
33.25, 68.00, 64.00, 2.75, 0.00
34.00, 52.00, 55.00, 1.00, 1.00
34.00, 59.00, 59.00, 1.00, 1.00
34.00, 62.00, 61.00, 1.00, 1.00
35.00, 52.00, 55.00, 1.00, 1.00
35.00, 59.00, 59.00, 1.00, 1.00
35.00, 62.00, 61.00, 1.00, 1.00
36.00, 45.00, 51.00, 1.00, 1.00
36.00, 71.00, 66.00, 0.33, 0.00
36.33, 72.00, 67.00, 0.33, 0.00
36.67, 71.00, 66.00, 0.33, 0.00
37.00, 57.00, 58.00, 1.00, 1.00
37.00, 62.00, 61.00, 1.00, 1.00
37.00, 65.00, 63.00, 1.00, 1.00
37.00, 69.00, 65.00, 0.33, 0.00
37.33, 71.00, 66.00, 0.33, 0.00
37.67, 72.00, 67.00, 0.33, 0.00
38.00, 57.00, 58.00, 1.00, 1.00
38.00, 62.00, 61.00, 1.00, 1.00
38.00, 65.00, 63.00, 1.00, 1.00
38.00, 76.00, 69.00, 0.50, 0.00
38.50, 74.00, 68.00, 0.17, 0.00
38.67, 69.00, 65.00, 0.33, 0.00
39.00, 57.00, 58.00, 1.00, 1.00
39.00, 60.00, 60.00, 1.00, 1.00
39.00, 65.00, 63.00, 1.00, 1.00
39.00, 72.00, 67.00, 2.00, 0.00
40.00, 57.00, 58.00, 1.00, 1.00
40.00, 60.00, 60.00, 1.00, 1.00
40.00, 65.00, 63.00, 1.00, 1.00
41.00, 57.00, 58.00, 1.00, 1.00
41.00, 60.00, 60.00, 1.00, 1.00
41.00, 65.00, 63.00, 1.00, 1.00
41.00, 71.00, 66.00, 0.50, 0.00
41.50, 72.00, 67.00, 0.50, 0.00
42.00, 55.00, 57.00, 1.00, 1.00
42.00, 60.00, 60.00, 1.00, 1.00
42.00, 65.00, 63.00, 1.00, 1.00
42.00, 74.00, 68.00, 0.20, 0.00
42.20, 76.00, 69.00, 0.20, 0.00
42.40, 74.00, 68.00, 0.20, 0.00
42.60, 73.00, 67.00, 0.20, 0.00
42.80, 74.00, 68.00, 0.20, 0.00
43.00, 55.00, 57.00, 1.00, 1.00
43.00, 59.00, 59.00, 1.00, 1.00
43.00, 65.00, 63.00, 1.00, 1.00
43.00, 75.00, 68.00, 0.20, 0.00
43.20, 76.00, 69.00, 0.20, 0.00
43.40, 77.00, 70.00, 0.20, 0.00
43.60, 78.00, 70.00, 0.20, 0.00
43.80, 79.00, 71.00, 0.20, 0.00
44.00, 55.00, 57.00, 1.00, 1.00
44.00, 59.00, 59.00, 1.00, 1.00
44.00, 65.00, 63.00, 1.00, 1.00
44.00, 80.00, 71.00, 0.20, 0.00
44.20, 83.00, 73.00, 0.20, 0.00
44.40, 81.00, 72.00, 0.20, 0.00
44.60, 79.00, 71.00, 0.20, 0.00
44.80, 77.00, 70.00, 0.20, 0.00
45.00, 55.00, 57.00, 1.00, 1.00
45.00, 59.00, 59.00, 1.00, 1.00
45.00, 64.00, 62.00, 1.00, 1.00
45.00, 76.00, 69.00, 3.00, 0.00
46.00, 55.00, 57.00, 1.00, 1.00
46.00, 59.00, 59.00, 1.00, 1.00
46.00, 64.00, 62.00, 1.00, 1.00
47.00, 55.00, 57.00, 1.00, 1.00
47.00, 59.00, 59.00, 1.00, 1.00
47.00, 64.00, 62.00, 1.00, 1.00
48.00, 54.00, 56.00, 1.00, 1.00
48.00, 58.00, 58.00, 1.00, 1.00
48.00, 64.00, 62.00, 1.00, 1.00
49.00, 54.00, 56.00, 1.00, 1.00
49.00, 58.00, 58.00, 1.00, 1.00
49.00, 63.00, 61.00, 1.00, 1.00
49.00, 75.00, 68.00, 2.00, 0.00
50.00, 54.00, 56.00, 1.00, 1.00
50.00, 58.00, 58.00, 1.00, 1.00
50.00, 63.00, 61.00, 1.00, 1.00
51.00, 53.00, 56.00, 1.00, 1.00
51.00, 57.00, 58.00, 1.00, 1.00
51.00, 63.00, 62.00, 1.00, 1.00
51.00, 76.00, 69.00, 0.17, 0.00
51.17, 77.00, 70.00, 0.17, 0.00
51.33, 80.00, 72.00, 0.17, 0.00
51.50, 79.00, 71.00, 0.17, 0.00
51.67, 78.00, 70.00, 0.17, 0.00
51.83, 77.00, 70.00, 0.17, 0.00
52.00, 53.00, 56.00, 1.00, 1.00
52.00, 57.00, 58.00, 1.00, 1.00
52.00, 62.00, 61.00, 1.00, 1.00
52.00, 74.00, 68.00, 2.00, 0.00
53.00, 53.00, 56.00, 1.00, 1.00
53.00, 57.00, 58.00, 1.00, 1.00
53.00, 62.00, 61.00, 1.00, 1.00
54.00, 40.00, 48.00, 1.00, 1.00
54.00, 52.00, 55.00, 1.00, 1.00
54.00, 84.00, 74.00, 0.50, 0.00
54.75, 83.00, 73.00, 0.25, 0.00
55.00, 52.00, 55.00, 1.00, 1.00
55.00, 59.00, 59.00, 1.00, 1.00
55.00, 62.00, 61.00, 1.00, 1.00
55.00, 80.00, 71.00, 0.50, 0.00
56.00, 52.00, 55.00, 1.00, 1.00
56.00, 59.00, 59.00, 1.00, 1.00
56.00, 62.00, 61.00, 1.00, 1.00
56.00, 68.00, 64.00, 1.00, 0.00
57.00, 45.00, 51.00, 1.00, 1.00
57.00, 69.00, 65.00, 3.00, 0.00
58.00, 52.00, 55.00, 1.00, 1.00
58.00, 57.00, 58.00, 1.00, 1.00
58.00, 60.00, 60.00, 1.00, 1.00
59.00, 57.00, 58.00, 1.00, 1.00
59.00, 60.00, 60.00, 1.00, 1.00
59.00, 64.00, 62.00, 1.00, 1.00
60.00, 57.00, 58.00, 1.00, 1.00
60.00, 62.00, 61.00, 1.00, 1.00
60.00, 65.00, 63.00, 1.00, 1.00
60.00, 71.00, 66.00, 0.75, 0.00
60.75, 72.00, 67.00, 0.25, 0.00
61.00, 57.00, 58.00, 1.00, 1.00
61.00, 62.00, 61.00, 1.00, 1.00
61.00, 65.00, 63.00, 1.00, 1.00
61.00, 74.00, 68.00, 1.00, 0.00
62.00, 57.00, 58.00, 1.00, 1.00
62.00, 62.00, 61.00, 1.00, 1.00
62.00, 65.00, 63.00, 1.00, 1.00
62.00, 69.00, 65.00, 1.00, 0.00
63.00, 57.00, 58.00, 1.00, 1.00
63.00, 60.00, 60.00, 1.00, 1.00
63.00, 65.00, 63.00, 1.00, 1.00
63.00, 72.00, 67.00, 2.00, 0.00
64.00, 57.00, 58.00, 1.00, 1.00
64.00, 60.00, 60.00, 1.00, 1.00
64.00, 65.00, 63.00, 1.00, 1.00
65.00, 57.00, 58.00, 1.00, 1.00
65.00, 60.00, 60.00, 1.00, 1.00
65.00, 65.00, 63.00, 1.00, 1.00
65.00, 71.00, 66.00, 0.50, 0.00
65.50, 72.00, 67.00, 0.50, 0.00
66.00, 55.00, 57.00, 1.00, 1.00
66.00, 60.00, 60.00, 1.00, 1.00
66.00, 65.00, 63.00, 1.00, 1.00
66.00, 74.00, 68.00, 0.50, 0.00
66.50, 73.00, 67.00, 0.50, 0.00
67.00, 55.00, 57.00, 1.00, 1.00
67.00, 59.00, 59.00, 1.00, 1.00
67.00, 65.00, 63.00, 1.00, 1.00
67.00, 74.00, 68.00, 0.33, 0.00
67.33, 76.00, 69.00, 0.33, 0.00
67.67, 77.00, 70.00, 0.33, 0.00
68.00, 55.00, 57.00, 1.00, 1.00
68.00, 59.00, 59.00, 1.00, 1.00
68.00, 65.00, 63.00, 1.00, 1.00
68.00, 79.00, 71.00, 0.50, 0.00
68.75, 74.00, 68.00, 0.25, 0.00
69.00, 55.00, 57.00, 1.00, 1.00
69.00, 59.00, 59.00, 1.00, 1.00
69.00, 64.00, 62.00, 1.00, 1.00
69.00, 76.00, 69.00, 3.00, 0.00
70.00, 55.00, 57.00, 1.00, 1.00
70.00, 59.00, 59.00, 1.00, 1.00
70.00, 64.00, 62.00, 1.00, 1.00
71.00, 55.00, 57.00, 1.00, 1.00
71.00, 59.00, 59.00, 1.00, 1.00
71.00, 64.00, 62.00, 1.00, 1.00
72.00, 54.00, 56.00, 1.00, 1.00
72.00, 58.00, 58.00, 1.00, 1.00
72.00, 64.00, 62.00, 1.00, 1.00
72.00, 78.00, 70.00, 1.00, 0.00
73.00, 54.00, 56.00, 1.00, 1.00
73.00, 58.00, 58.00, 1.00, 1.00
73.00, 63.00, 61.00, 1.00, 1.00
73.00, 75.00, 68.00, 2.00, 0.00
74.00, 54.00, 56.00, 1.00, 1.00
74.00, 58.00, 58.00, 1.00, 1.00
74.00, 63.00, 61.00, 1.00, 1.00
75.00, 53.00, 56.00, 1.00, 1.00
75.00, 57.00, 58.00, 1.00, 1.00
75.00, 63.00, 62.00, 1.00, 1.00
75.00, 77.00, 70.00, 1.00, 0.00
76.00, 53.00, 56.00, 1.00, 1.00
76.00, 57.00, 58.00, 1.00, 1.00
76.00, 62.00, 61.00, 1.00, 1.00
76.00, 74.00, 68.00, 2.00, 0.00
77.00, 53.00, 56.00, 1.00, 1.00
77.00, 57.00, 58.00, 1.00, 1.00
77.00, 62.00, 61.00, 1.00, 1.00
78.00, 52.00, 55.00, 1.00, 1.00
78.00, 56.00, 57.00, 1.00, 1.00
78.00, 62.00, 61.00, 1.00, 1.00
78.00, 76.00, 69.00, 0.25, 0.00
78.25, 71.00, 66.00, 2.75, 0.00
79.00, 52.00, 55.00, 1.00, 1.00
79.00, 56.00, 57.00, 1.00, 1.00
79.00, 62.00, 61.00, 1.00, 1.00
80.00, 52.00, 55.00, 1.00, 1.00
80.00, 56.00, 57.00, 1.00, 1.00
80.00, 62.00, 61.00, 1.00, 1.00
81.00, 52.00, 55.00, 1.00, 1.00
81.00, 57.00, 58.00, 1.00, 1.00
81.00, 62.00, 61.00, 1.00, 1.00
81.00, 72.00, 67.00, 0.25, 0.00
81.25, 68.00, 64.00, 2.50, 0.00
82.00, 52.00, 55.00, 1.00, 1.00
82.00, 59.00, 59.00, 1.00, 1.00
82.00, 62.00, 61.00, 1.00, 1.00
83.00, 52.00, 55.00, 1.00, 1.00
83.00, 59.00, 59.00, 1.00, 1.00
83.00, 62.00, 61.00, 1.00, 1.00
83.75, 71.00, 66.00, 0.25, 0.00
84.00, 45.00, 51.00, 1.00, 1.00
84.00, 71.00, 66.00, 0.17, 0.00
84.17, 71.00, 66.00, 0.17, 0.00
84.33, 71.00, 66.00, 0.17, 0.00
84.50, 71.00, 66.00, 0.17, 0.00
84.67, 72.00, 67.00, 0.17, 0.00
84.83, 71.00, 66.00, 0.17, 0.00
85.00, 57.00, 58.00, 1.00, 1.00
85.00, 62.00, 61.00, 1.00, 1.00
85.00, 65.00, 63.00, 1.00, 1.00
85.00, 69.00, 65.00, 0.33, 0.00
85.33, 71.00, 66.00, 0.33, 0.00
85.67, 72.00, 67.00, 0.33, 0.00
86.00, 57.00, 58.00, 1.00, 1.00
86.00, 62.00, 61.00, 1.00, 1.00
86.00, 65.00, 63.00, 1.00, 1.00
86.00, 76.00, 69.00, 0.33, 0.00
86.33, 74.00, 68.00, 0.33, 0.00
86.67, 69.00, 65.00, 0.33, 0.00
87.00, 57.00, 58.00, 1.00, 1.00
87.00, 60.00, 60.00, 1.00, 1.00
87.00, 65.00, 63.00, 1.00, 1.00
87.00, 72.00, 67.00, 2.00, 0.00
88.00, 57.00, 58.00, 1.00, 1.00
88.00, 60.00, 60.00, 1.00, 1.00
88.00, 65.00, 63.00, 1.00, 1.00
89.00, 56.00, 58.00, 1.00, 1.00
89.00, 60.00, 60.00, 1.00, 1.00
89.00, 65.00, 63.00, 1.00, 1.00
89.00, 71.00, 66.00, 0.50, 0.00
89.50, 72.00, 67.00, 0.50, 0.00
90.00, 55.00, 57.00, 1.00, 1.00
90.00, 60.00, 60.00, 1.00, 1.00
90.00, 65.00, 63.00, 1.00, 1.00
90.00, 74.00, 68.00, 0.20, 0.00
90.20, 76.00, 69.00, 0.20, 0.00
90.40, 74.00, 68.00, 0.20, 0.00
90.60, 73.00, 67.00, 0.20, 0.00
90.80, 74.00, 68.00, 0.20, 0.00
91.00, 55.00, 57.00, 1.00, 1.00
91.00, 59.00, 59.00, 1.00, 1.00
91.00, 65.00, 63.00, 1.00, 1.00
91.00, 83.00, 73.00, 0.20, 0.00
91.20, 77.00, 70.00, 0.20, 0.00
91.40, 81.00, 72.00, 0.20, 0.00
91.60, 76.00, 69.00, 0.20, 0.00
91.80, 79.00, 71.00, 0.20, 0.00
92.00, 55.00, 57.00, 1.00, 1.00
92.00, 59.00, 59.00, 1.00, 1.00
92.00, 65.00, 63.00, 1.00, 1.00
92.00, 74.00, 68.00, 0.20, 0.00
92.20, 77.00, 70.00, 0.20, 0.00
92.40, 69.00, 65.00, 0.20, 0.00
92.60, 67.00, 64.00, 0.20, 0.00
92.80, 74.00, 68.00, 0.20, 0.00
93.00, 55.00, 57.00, 1.00, 1.00
93.00, 59.00, 59.00, 1.00, 1.00
93.00, 64.00, 62.00, 1.00, 1.00
93.00, 76.00, 69.00, 3.00, 0.00
94.00, 55.00, 57.00, 1.00, 1.00
94.00, 59.00, 59.00, 1.00, 1.00
94.00, 64.00, 62.00, 1.00, 1.00
95.00, 55.00, 57.00, 1.00, 1.00
95.00, 59.00, 59.00, 1.00, 1.00
95.00, 64.00, 62.00, 1.00, 1.00
96.00, 54.00, 56.00, 1.00, 1.00
96.00, 58.00, 58.00, 1.00, 1.00
96.00, 64.00, 62.00, 1.00, 1.00
97.00, 54.00, 56.00, 1.00, 1.00
97.00, 58.00, 58.00, 1.00, 1.00
97.00, 63.00, 61.00, 1.00, 1.00
97.00, 75.00, 68.00, 2.00, 0.00
98.00, 54.00, 56.00, 1.00, 1.00
98.00, 58.00, 58.00, 1.00, 1.00
98.00, 63.00, 61.00, 1.00, 1.00
99.00, 53.00, 56.00, 1.00, 1.00
99.00, 57.00, 58.00, 1.00, 1.00
99.00, 63.00, 62.00, 1.00, 1.00
99.00, 76.00, 69.00, 0.17, 0.00
99.17, 77.00, 70.00, 0.17, 0.00
99.33, 80.00, 72.00, 0.17, 0.00
99.50, 79.00, 71.00, 0.17, 0.00
99.67, 78.00, 70.00, 0.17, 0.00
99.83, 77.00, 70.00, 0.17, 0.00
100.00, 53.00, 56.00, 1.00, 1.00
100.00, 57.00, 58.00, 1.00, 1.00
100.00, 62.00, 61.00, 1.00, 1.00
100.00, 74.00, 68.00, 2.00, 0.00
101.00, 53.00, 56.00, 1.00, 1.00
101.00, 57.00, 58.00, 1.00, 1.00
101.00, 62.00, 61.00, 1.00, 1.00
102.00, 40.00, 48.00, 1.00, 1.00
102.00, 52.00, 55.00, 1.00, 1.00
102.00, 84.00, 74.00, 0.50, 0.00
102.75, 83.00, 73.00, 0.25, 0.00
103.00, 52.00, 55.00, 1.00, 1.00
103.00, 59.00, 59.00, 1.00, 1.00
103.00, 62.00, 61.00, 1.00, 1.00
103.00, 80.00, 71.00, 0.50, 0.00
104.00, 52.00, 55.00, 1.00, 1.00
104.00, 59.00, 59.00, 1.00, 1.00
104.00, 62.00, 61.00, 1.00, 1.00
104.00, 68.00, 64.00, 1.00, 0.00
105.00, 45.00, 51.00, 1.00, 1.00
105.00, 69.00, 65.00, 2.00, 0.00
106.00, 52.00, 55.00, 1.00, 1.00
106.00, 60.00, 60.00, 1.00, 1.00
107.00, 64.00, 62.00, 1.00, 0.00
108.00, 47.00, 52.00, 1.00, 1.00
108.00, 56.00, 57.00, 1.00, 1.00
108.00, 76.00, 69.00, 0.50, 0.00
109.00, 40.00, 48.00, 1.00, 1.00
109.00, 75.00, 68.00, 0.50, 0.00
109.50, 71.00, 66.00, 0.50, 0.00
110.00, 40.00, 48.00, 1.00, 1.00
110.00, 74.00, 68.00, 0.50, 0.00
110.50, 71.00, 66.00, 0.50, 0.00
111.00, 48.00, 53.00, 1.00, 1.00
111.00, 57.00, 58.00, 1.00, 1.00
111.00, 74.00, 68.00, 0.33, 0.00
111.33, 76.00, 69.00, 0.33, 0.00
111.67, 74.00, 68.00, 0.33, 0.00
112.00, 40.00, 48.00, 1.00, 1.00
112.00, 72.00, 67.00, 0.50, 0.00
112.75, 81.00, 72.00, 0.25, 0.00
113.00, 40.00, 48.00, 1.00, 1.00
113.00, 69.00, 65.00, 1.00, 0.00
114.00, 47.00, 52.00, 1.00, 1.00
114.00, 56.00, 57.00, 1.00, 1.00
114.00, 76.00, 69.00, 0.33, 0.00
114.33, 77.00, 70.00, 0.33, 0.00
114.67, 76.00, 69.00, 0.33, 0.00
115.00, 40.00, 48.00, 1.00, 1.00
115.00, 75.00, 68.00, 0.50, 0.00
115.75, 71.00, 66.00, 0.25, 0.00
116.00, 40.00, 48.00, 1.00, 1.00
116.00, 74.00, 68.00, 0.50, 0.00
116.50, 71.00, 66.00, 0.50, 0.00
117.00, 45.00, 51.00, 1.00, 1.00
117.00, 54.00, 56.00, 1.00, 1.00
117.00, 74.00, 68.00, 0.33, 0.00
117.33, 76.00, 69.00, 0.33, 0.00
117.67, 74.00, 68.00, 0.33, 0.00
118.00, 40.00, 48.00, 1.00, 1.00
118.00, 73.00, 67.00, 0.50, 0.00
118.75, 72.00, 67.00, 0.25, 0.00
119.00, 40.00, 48.00, 1.00, 1.00
119.00, 63.00, 61.00, 1.00, 0.00
120.00, 47.00, 52.00, 1.00, 1.00
120.00, 56.00, 57.00, 1.00, 1.00
120.00, 76.00, 69.00, 1.00, 0.00
121.00, 40.00, 48.00, 1.00, 1.00
121.00, 75.00, 68.00, 0.25, 0.00
121.25, 71.00, 66.00, 0.50, 0.00
122.00, 40.00, 48.00, 1.00, 1.00
122.00, 74.00, 68.00, 0.25, 0.00
122.25, 71.00, 66.00, 0.50, 0.00
123.00, 48.00, 53.00, 1.00, 1.00
123.00, 57.00, 58.00, 1.00, 1.00
123.00, 74.00, 68.00, 0.33, 0.00
123.33, 76.00, 69.00, 0.33, 0.00
123.67, 74.00, 68.00, 0.33, 0.00
124.00, 40.00, 48.00, 1.00, 1.00
124.00, 72.00, 67.00, 0.50, 0.00
124.75, 76.00, 69.00, 0.25, 0.00
124.75, 84.00, 74.00, 0.25, 0.00
125.00, 40.00, 48.00, 1.00, 1.00
125.00, 69.00, 65.00, 1.00, 0.00
126.00, 67.00, 64.00, 0.33, 1.00
126.00, 70.00, 66.00, 0.33, 0.00
126.33, 66.00, 63.00, 0.33, 1.00
126.33, 76.00, 69.00, 0.33, 0.00
126.67, 65.00, 63.00, 0.33, 1.00
126.67, 69.00, 65.00, 0.33, 0.00
126.67, 74.00, 68.00, 0.33, 0.00
127.00, 64.00, 62.00, 1.00, 1.00
127.00, 68.00, 64.00, 1.00, 0.00
127.00, 71.00, 66.00, 1.00, 0.00
128.00, 64.00, 62.00, 1.00, 1.00
128.00, 68.00, 64.00, 1.00, 0.00
128.00, 71.00, 66.00, 1.00, 0.00
129.00, 67.00, 64.00, 0.33, 1.00
129.00, 70.00, 66.00, 0.33, 0.00
129.33, 66.00, 63.00, 0.33, 1.00
129.33, 76.00, 69.00, 0.33, 0.00
129.67, 65.00, 63.00, 0.33, 1.00
129.67, 69.00, 65.00, 0.33, 0.00
129.67, 74.00, 68.00, 0.33, 0.00
130.00, 64.00, 62.00, 2.00, 1.00
130.00, 68.00, 64.00, 4.50, 0.00
130.00, 71.00, 66.00, 2.75, 0.00
132.00, 57.00, 58.00, 1.00, 1.00
132.00, 62.00, 61.00, 1.00, 1.00
132.00, 65.00, 63.00, 1.00, 1.00
132.75, 72.00, 67.00, 0.25, 0.00
133.00, 57.00, 58.00, 1.00, 1.00
133.00, 62.00, 61.00, 1.00, 1.00
133.00, 65.00, 63.00, 1.00, 1.00
133.00, 74.00, 68.00, 1.50, 0.00
134.00, 57.00, 58.00, 1.00, 1.00
134.00, 62.00, 61.00, 1.00, 1.00
134.00, 65.00, 63.00, 1.00, 1.00
134.50, 69.00, 65.00, 0.50, 0.00
135.00, 57.00, 58.00, 1.00, 1.00
135.00, 60.00, 60.00, 1.00, 1.00
135.00, 65.00, 63.00, 1.00, 1.00
135.00, 72.00, 67.00, 2.00, 0.00
136.00, 57.00, 58.00, 1.00, 1.00
136.00, 60.00, 60.00, 1.00, 1.00
136.00, 65.00, 63.00, 1.00, 1.00
137.00, 57.00, 58.00, 1.00, 1.00
137.00, 60.00, 60.00, 1.00, 1.00
137.00, 65.00, 63.00, 1.00, 1.00
137.00, 71.00, 66.00, 0.50, 0.00
137.50, 72.00, 67.00, 0.50, 0.00
138.00, 55.00, 57.00, 1.00, 1.00
138.00, 60.00, 60.00, 1.00, 1.00
138.00, 65.00, 63.00, 1.00, 1.00
138.00, 74.00, 68.00, 0.75, 0.00
138.75, 73.00, 67.00, 0.25, 0.00
139.00, 55.00, 57.00, 1.00, 1.00
139.00, 59.00, 59.00, 1.00, 1.00
139.00, 65.00, 63.00, 1.00, 1.00
139.00, 74.00, 68.00, 0.33, 0.00
139.33, 76.00, 69.00, 0.33, 0.00
139.67, 77.00, 70.00, 0.33, 0.00
140.00, 55.00, 57.00, 1.00, 1.00
140.00, 59.00, 59.00, 1.00, 1.00
140.00, 65.00, 63.00, 1.00, 1.00
140.00, 79.00, 71.00, 0.50, 0.00
140.75, 74.00, 68.00, 0.25, 0.00
141.00, 55.00, 57.00, 1.00, 1.00
141.00, 59.00, 59.00, 1.00, 1.00
141.00, 64.00, 62.00, 1.00, 1.00
141.00, 76.00, 69.00, 3.00, 0.00
142.00, 55.00, 57.00, 1.00, 1.00
142.00, 59.00, 59.00, 1.00, 1.00
142.00, 64.00, 62.00, 1.00, 1.00
143.00, 55.00, 57.00, 1.00, 1.00
143.00, 59.00, 59.00, 1.00, 1.00
143.00, 64.00, 62.00, 1.00, 1.00
144.00, 54.00, 56.00, 1.00, 1.00
144.00, 58.00, 58.00, 1.00, 1.00
144.00, 64.00, 62.00, 1.00, 1.00
144.00, 78.00, 70.00, 1.00, 0.00
145.00, 54.00, 56.00, 1.00, 1.00
145.00, 58.00, 58.00, 1.00, 1.00
145.00, 63.00, 61.00, 1.00, 1.00
145.00, 75.00, 68.00, 2.00, 0.00
146.00, 54.00, 56.00, 1.00, 1.00
146.00, 58.00, 58.00, 1.00, 1.00
146.00, 63.00, 61.00, 1.00, 1.00
147.00, 53.00, 56.00, 1.00, 1.00
147.00, 57.00, 58.00, 1.00, 1.00
147.00, 63.00, 62.00, 1.00, 1.00
147.00, 77.00, 70.00, 1.00, 0.00
