ontime, MNN, MPN, duration, channel
68.00, 58.00, 58.00, 1.00, 1.00
68.00, 66.00, 63.00, 1.00, 0.00
69.00, 59.00, 59.00, 0.50, 1.00
69.00, 63.00, 61.00, 3.00, 0.00
69.00, 66.00, 63.00, 0.75, 0.00
69.50, 58.00, 58.00, 0.50, 1.00
69.75, 66.00, 63.00, 0.25, 0.00
70.00, 59.00, 59.00, 1.00, 1.00
70.00, 66.00, 63.00, 1.00, 0.00
71.00, 61.00, 60.00, 1.00, 1.00
71.00, 66.00, 63.00, 1.00, 0.00
72.00, 62.00, 61.00, 3.00, 0.00
72.00, 66.00, 63.00, 0.75, 0.00
72.50, 59.00, 59.00, 0.50, 1.00
72.75, 66.00, 63.00, 0.25, 0.00
73.00, 54.00, 56.00, 1.00, 1.00
73.00, 66.00, 63.00, 1.00, 0.00
74.00, 56.00, 57.00, 1.00, 1.00
74.00, 64.00, 62.00, 1.00, 0.00
75.00, 57.00, 58.00, 0.50, 1.00
75.00, 61.00, 60.00, 3.00, 0.00
75.00, 64.00, 62.00, 0.75, 0.00
75.50, 56.00, 57.00, 0.50, 1.00
75.75, 64.00, 62.00, 0.25, 0.00
76.00, 57.00, 58.00, 1.00, 1.00
76.00, 64.00, 62.00, 1.00, 0.00
77.00, 59.00, 59.00, 1.00, 1.00
77.00, 64.00, 62.00, 1.00, 0.00
78.00, 60.00, 60.00, 3.00, 0.00
78.00, 64.00, 62.00, 0.75, 0.00
78.50, 57.00, 58.00, 0.50, 1.00
78.75, 64.00, 62.00, 0.25, 0.00
79.00, 52.00, 55.00, 1.00, 1.00
79.00, 64.00, 62.00, 1.50, 0.00
80.00, 54.00, 56.00, 1.00, 1.00
80.50, 62.00, 61.00, 1.25, 0.00
81.00, 55.00, 57.00, 3.00, 1.00
81.00, 59.00, 59.00, 3.00, 0.00
81.75, 64.00, 62.00, 0.25, 0.00
82.00, 43.00, 50.00, 3.00, 1.00
82.00, 50.00, 54.00, 3.00, 1.00
82.00, 66.00, 63.00, 1.00, 0.00
83.00, 67.00, 64.00, 1.00, 0.00
84.00, 57.00, 58.00, 3.00, 1.00
84.00, 60.00, 60.00, 3.00, 0.00
84.00, 64.00, 62.00, 0.75, 0.00
84.75, 66.00, 63.00, 0.25, 0.00
85.00, 43.00, 50.00, 3.00, 1.00
85.00, 50.00, 54.00, 3.00, 1.00
85.00, 67.00, 64.00, 1.00, 0.00
86.00, 66.00, 63.00, 1.00, 0.00
86.00, 69.00, 65.00, 1.00, 0.00
87.00, 59.00, 59.00, 3.00, 1.00
87.00, 67.00, 64.00, 2.00, 0.00
87.00, 71.00, 66.00, 0.75, 0.00
87.75, 74.00, 68.00, 0.25, 0.00
88.00, 43.00, 50.00, 2.00, 1.00
88.00, 50.00, 54.00, 2.00, 1.00
88.00, 74.00, 68.00, 2.00, 0.00
89.00, 62.00, 61.00, 1.00, 0.00
90.00, 43.00, 50.00, 4.00, 1.00
90.00, 50.00, 54.00, 4.00, 1.00
90.00, 60.00, 60.00, 3.00, 0.00
90.00, 64.00, 62.00, 0.75, 0.00
90.50, 57.00, 58.00, 0.50, 1.00
90.75, 64.00, 62.00, 0.25, 0.00
91.00, 52.00, 55.00, 1.00, 1.00
91.00, 64.00, 62.00, 1.50, 0.00
92.00, 54.00, 56.00, 1.00, 1.00
92.50, 62.00, 61.00, 1.25, 0.00
93.00, 55.00, 57.00, 3.00, 1.00
93.00, 59.00, 59.00, 3.00, 0.00
93.75, 64.00, 62.00, 0.25, 0.00
94.00, 43.00, 50.00, 3.00, 1.00
94.00, 50.00, 54.00, 3.00, 1.00
94.00, 66.00, 63.00, 1.00, 0.00
95.00, 67.00, 64.00, 1.00, 0.00
96.00, 57.00, 58.00, 3.00, 1.00
96.00, 60.00, 60.00, 3.00, 0.00
96.00, 64.00, 62.00, 0.75, 0.00
96.75, 66.00, 63.00, 0.25, 0.00
97.00, 43.00, 50.00, 3.00, 1.00
97.00, 50.00, 54.00, 3.00, 1.00
97.00, 67.00, 64.00, 1.00, 0.00
98.00, 66.00, 63.00, 1.00, 0.00
98.00, 69.00, 65.00, 1.00, 0.00
99.00, 59.00, 59.00, 1.00, 1.00
99.00, 65.00, 62.00, 2.00, 0.00
99.00, 71.00, 66.00, 6.00, 0.00
99.75, 73.00, 67.00, 0.25, 0.00
100.00, 43.00, 50.00, 1.00, 1.00
100.00, 74.00, 67.00, 1.00, 0.00
101.00, 42.00, 49.00, 2.00, 1.00
101.00, 66.00, 63.00, 1.00, 0.00
101.00, 75.00, 68.00, 1.00, 0.00
102.00, 30.00, 42.00, 1.00, 1.00
102.00, 64.00, 62.00, 1.00, 0.00
102.00, 68.00, 64.00, 1.00, 0.00
102.00, 76.00, 69.00, 0.50, 0.00
102.50, 73.00, 67.00, 0.50, 0.00
103.00, 54.00, 56.00, 1.50, 1.00
103.00, 64.00, 62.00, 2.00, 0.00
103.00, 68.00, 64.00, 1.00, 0.00
104.00, 70.00, 65.00, 1.00, 0.00
104.50, 54.00, 56.00, 0.50, 1.00
105.00, 54.00, 56.00, 0.50, 1.00
105.00, 54.00, 56.00, 2.00, 1.00
105.00, 63.00, 61.00, 1.00, 0.00
105.00, 66.00, 63.00, 0.50, 0.00
105.75, 66.00, 63.00, 0.25, 1.00
105.75, 68.00, 64.00, 0.25, 0.00
106.00, 63.00, 61.00, 2.00, 0.00
106.00, 66.00, 63.00, 2.50, 1.00
106.00, 70.00, 65.00, 1.00, 0.00
107.00, 54.00, 56.00, 3.00, 1.00
107.00, 71.00, 66.00, 1.00, 0.00
108.00, 64.00, 62.00, 1.00, 0.00
108.00, 68.00, 64.00, 0.50, 0.00
108.75, 66.00, 63.00, 0.25, 1.00
108.75, 70.00, 65.00, 0.25, 0.00
109.00, 64.00, 62.00, 2.00, 0.00
109.00, 66.00, 63.00, 2.00, 1.00
109.00, 68.00, 64.00, 1.00, 0.00
109.00, 71.00, 66.00, 1.00, 0.00
110.00, 54.00, 56.00, 1.00, 1.00
110.00, 70.00, 65.00, 1.00, 0.00
110.00, 73.00, 67.00, 1.00, 0.00
111.00, 47.00, 52.00, 0.50, 1.00
111.00, 63.00, 61.00, 0.50, 0.00
111.00, 71.00, 66.00, 0.50, 0.00
111.00, 75.00, 68.00, 0.50, 0.00
111.75, 63.00, 61.00, 0.25, 1.00
111.75, 66.00, 63.00, 0.25, 0.00
111.75, 71.00, 66.00, 0.25, 0.00
111.75, 78.00, 70.00, 0.25, 0.00
112.00, 63.00, 61.00, 1.00, 1.00
112.00, 66.00, 63.00, 1.00, 0.00
112.00, 71.00, 66.00, 1.00, 0.00
112.00, 78.00, 70.00, 1.00, 0.00
113.00, 64.00, 62.00, 1.00, 1.00
113.00, 68.00, 64.00, 1.00, 0.00
113.00, 71.00, 66.00, 1.00, 0.00
113.00, 80.00, 71.00, 1.00, 0.00
114.00, 63.00, 61.00, 0.50, 1.00
114.00, 66.00, 63.00, 0.50, 0.00
114.00, 71.00, 66.00, 0.50, 0.00
114.00, 78.00, 70.00, 0.50, 0.00
114.75, 59.00, 59.00, 0.25, 1.00
114.75, 63.00, 61.00, 0.25, 0.00
114.75, 66.00, 63.00, 0.25, 0.00
114.75, 75.00, 68.00, 0.25, 0.00
115.00, 56.00, 57.00, 1.00, 1.00
115.00, 63.00, 61.00, 1.00, 0.00
115.00, 68.00, 64.00, 1.00, 0.00
115.00, 71.00, 66.00, 1.00, 0.00
116.00, 61.00, 60.00, 1.00, 1.00
116.00, 64.00, 62.00, 1.00, 0.00
116.00, 68.00, 64.00, 1.00, 0.00
116.00, 76.00, 69.00, 1.00, 0.00
117.00, 59.00, 59.00, 0.50, 1.00
117.00, 63.00, 61.00, 0.50, 0.00
117.00, 68.00, 64.00, 0.50, 0.00
117.00, 75.00, 68.00, 0.50, 0.00
117.75, 56.00, 57.00, 0.25, 1.00
117.75, 63.00, 61.00, 0.25, 0.00
117.75, 68.00, 64.00, 0.25, 0.00
117.75, 71.00, 66.00, 0.25, 0.00
118.00, 52.00, 55.00, 1.00, 1.00
118.00, 59.00, 59.00, 2.00, 1.00
118.00, 64.00, 62.00, 1.00, 0.00
118.00, 68.00, 64.00, 1.00, 0.00
119.00, 47.00, 52.00, 1.00, 1.00
119.00, 54.00, 56.00, 1.00, 1.00
119.00, 63.00, 61.00, 1.00, 0.00
119.00, 71.00, 66.00, 1.00, 0.00
120.00, 58.00, 58.00, 0.50, 1.00
120.00, 64.00, 62.00, 0.50, 0.00
120.00, 66.00, 63.00, 0.50, 0.00
120.00, 73.00, 67.00, 0.50, 0.00
120.75, 42.00, 49.00, 0.25, 1.00
120.75, 75.00, 68.00, 0.25, 0.00
121.00, 58.00, 58.00, 1.50, 1.00
121.00, 64.00, 62.00, 1.50, 0.00
121.00, 66.00, 63.00, 1.50, 0.00
121.00, 73.00, 67.00, 1.50, 0.00
122.50, 47.00, 52.00, 0.50, 1.00
122.50, 59.00, 59.00, 0.50, 1.00
122.50, 63.00, 61.00, 0.50, 0.00
122.50, 71.00, 66.00, 0.50, 0.00
123.00, 47.00, 52.00, 0.50, 1.00
123.00, 59.00, 59.00, 0.50, 1.00
123.00, 63.00, 61.00, 0.50, 0.00
123.00, 71.00, 66.00, 0.50, 0.00
123.75, 68.00, 64.00, 0.25, 0.00
124.00, 52.00, 55.00, 2.00, 1.00
124.00, 59.00, 59.00, 1.00, 1.00
124.00, 64.00, 62.00, 2.50, 0.00
124.00, 68.00, 64.00, 1.00, 0.00
125.00, 61.00, 60.00, 0.50, 1.00
125.00, 70.00, 65.00, 0.50, 0.00
125.50, 59.00, 59.00, 0.50, 1.00
125.50, 68.00, 64.00, 0.50, 0.00
126.00, 54.00, 56.00, 0.50, 1.00
126.00, 58.00, 58.00, 0.50, 1.00
126.00, 66.00, 63.00, 0.50, 0.00
126.75, 42.00, 49.00, 0.25, 1.00
126.75, 73.00, 67.00, 0.25, 0.00
127.00, 58.00, 58.00, 1.00, 1.00
127.00, 58.00, 58.00, 2.00, 1.00
127.00, 64.00, 62.00, 1.00, 0.00
127.00, 66.00, 63.00, 1.00, 0.00
127.00, 73.00, 67.00, 1.00, 0.00
128.00, 42.00, 49.00, 1.00, 1.00
128.00, 64.00, 62.00, 1.00, 0.00
128.00, 66.00, 63.00, 1.00, 0.00
128.00, 75.00, 68.00, 1.00, 0.00
129.00, 47.00, 52.00, 2.00, 1.00
129.00, 59.00, 59.00, 2.00, 1.00
