ontime, MNN, MPN, duration, channel
0.00, 52.00, 55.00, 1.00, 1.00
0.00, 59.00, 59.00, 1.00, 1.00
1.00, 52.00, 55.00, 1.00, 1.00
1.00, 59.00, 59.00, 1.00, 1.00
2.00, 52.00, 55.00, 1.00, 1.00
2.00, 59.00, 59.00, 1.00, 1.00
3.00, 52.00, 55.00, 1.00, 1.00
3.00, 59.00, 59.00, 1.00, 1.00
4.00, 52.00, 55.00, 1.00, 1.00
4.00, 59.00, 59.00, 1.00, 1.00
5.00, 52.00, 55.00, 1.00, 1.00
5.00, 59.00, 59.00, 1.00, 1.00
6.00, 52.00, 55.00, 1.00, 1.00
6.00, 59.00, 59.00, 1.00, 1.00
7.00, 52.00, 55.00, 1.00, 1.00
7.00, 59.00, 59.00, 1.00, 1.00
8.00, 52.00, 55.00, 1.00, 1.00
8.00, 59.00, 59.00, 1.00, 1.00
9.00, 52.00, 55.00, 1.00, 1.00
9.00, 59.00, 59.00, 1.00, 1.00
10.00, 52.00, 55.00, 1.00, 1.00
10.00, 59.00, 59.00, 1.00, 1.00
11.00, 52.00, 55.00, 1.00, 1.00
11.00, 59.00, 59.00, 1.00, 1.00
12.00, 49.00, 53.00, 0.50, 0.00
12.00, 52.00, 55.00, 1.00, 1.00
12.00, 59.00, 59.00, 1.00, 1.00
12.50, 47.00, 52.00, 0.50, 0.00
13.00, 45.00, 51.00, 1.00, 0.00
13.00, 52.00, 55.00, 1.00, 1.00
13.00, 59.00, 59.00, 1.00, 1.00
14.00, 44.00, 50.00, 1.00, 0.00
14.00, 52.00, 55.00, 1.00, 1.00
14.00, 59.00, 59.00, 1.00, 1.00
15.00, 40.00, 48.00, 3.00, 0.00
15.00, 52.00, 55.00, 1.00, 1.00
15.00, 59.00, 59.00, 1.00, 1.00
16.00, 52.00, 55.00, 1.00, 1.00
16.00, 59.00, 59.00, 1.00, 1.00
17.00, 52.00, 55.00, 1.00, 1.00
17.00, 59.00, 59.00, 1.00, 1.00
18.00, 49.00, 53.00, 0.50, 0.00
18.00, 52.00, 55.00, 1.00, 1.00
18.00, 59.00, 59.00, 1.00, 1.00
18.75, 47.00, 52.00, 0.25, 0.00
19.00, 45.00, 51.00, 1.00, 0.00
19.00, 52.00, 55.00, 1.00, 1.00
19.00, 59.00, 59.00, 1.00, 1.00
20.00, 44.00, 50.00, 1.00, 0.00
20.00, 52.00, 55.00, 1.00, 1.00
20.00, 59.00, 59.00, 1.00, 1.00
21.00, 40.00, 48.00, 2.00, 0.00
21.00, 52.00, 55.00, 1.00, 1.00
21.00, 59.00, 59.00, 1.00, 1.00
22.00, 52.00, 55.00, 1.00, 1.00
22.00, 59.00, 59.00, 1.00, 1.00
23.00, 52.00, 55.00, 1.00, 0.00
23.00, 59.00, 59.00, 1.00, 0.00
24.00, 40.00, 48.00, 1.00, 1.00
24.00, 56.00, 57.00, 0.50, 0.00
24.00, 59.00, 59.00, 0.50, 0.00
24.75, 59.00, 59.00, 0.25, 0.00
24.75, 64.00, 62.00, 0.25, 0.00
25.00, 52.00, 55.00, 1.00, 1.00
25.00, 59.00, 59.00, 1.00, 1.00
25.00, 64.00, 62.00, 1.00, 0.00
25.00, 68.00, 64.00, 1.00, 0.00
26.00, 52.00, 55.00, 1.00, 1.00
26.00, 59.00, 59.00, 1.00, 1.00
26.00, 68.00, 64.00, 1.00, 0.00
26.00, 71.00, 66.00, 1.00, 0.00
27.00, 52.00, 55.00, 1.00, 1.00
27.00, 59.00, 59.00, 1.00, 1.00
27.00, 71.00, 66.00, 0.50, 0.00
27.00, 76.00, 69.00, 0.50, 0.00
27.75, 64.00, 62.00, 0.25, 0.00
27.75, 68.00, 64.00, 0.25, 0.00
28.00, 52.00, 55.00, 1.00, 1.00
28.00, 59.00, 59.00, 1.00, 1.00
28.00, 68.00, 64.00, 1.00, 0.00
28.00, 71.00, 66.00, 1.00, 0.00
29.00, 52.00, 55.00, 1.00, 1.00
29.00, 56.00, 57.00, 1.00, 1.00
29.00, 59.00, 59.00, 1.00, 1.00
29.00, 64.00, 62.00, 1.00, 1.00
29.00, 71.00, 66.00, 1.00, 0.00
29.00, 76.00, 69.00, 1.00, 0.00
30.00, 52.00, 55.00, 1.00, 1.00
30.00, 57.00, 58.00, 1.00, 1.00
30.00, 59.00, 59.00, 1.00, 1.00
30.00, 63.00, 61.00, 1.00, 1.00
30.00, 75.00, 68.00, 1.00, 0.00
30.00, 78.00, 70.00, 0.33, 0.00
30.33, 80.00, 71.00, 0.33, 0.00
30.67, 78.00, 70.00, 0.33, 0.00
31.00, 52.00, 55.00, 1.00, 1.00
31.00, 57.00, 58.00, 1.00, 1.00
31.00, 59.00, 59.00, 1.00, 1.00
31.00, 63.00, 61.00, 1.00, 1.00
31.00, 74.00, 67.00, 0.50, 0.00
31.00, 77.00, 69.00, 0.50, 0.00
31.50, 75.00, 68.00, 0.50, 0.00
31.50, 78.00, 70.00, 0.50, 0.00
32.00, 52.00, 55.00, 1.00, 1.00
32.00, 57.00, 58.00, 1.00, 1.00
32.00, 59.00, 59.00, 1.00, 1.00
32.00, 63.00, 61.00, 1.00, 1.00
32.00, 76.00, 69.00, 0.50, 0.00
32.00, 80.00, 71.00, 0.50, 0.00
32.50, 78.00, 70.00, 0.50, 0.00
32.50, 81.00, 72.00, 0.50, 0.00
33.00, 52.00, 55.00, 1.00, 1.00
33.00, 56.00, 57.00, 1.00, 1.00
33.00, 59.00, 59.00, 1.00, 1.00
33.00, 64.00, 62.00, 1.00, 1.00
33.00, 81.00, 72.00, 0.50, 0.00
33.00, 85.00, 74.00, 0.50, 0.00
33.75, 80.00, 71.00, 0.25, 0.00
33.75, 83.00, 73.00, 0.25, 0.00
34.00, 52.00, 55.00, 1.00, 1.00
34.00, 56.00, 57.00, 1.00, 1.00
34.00, 59.00, 59.00, 1.00, 1.00
34.00, 64.00, 62.00, 1.00, 1.00
34.00, 76.00, 69.00, 2.00, 0.00
34.00, 80.00, 71.00, 2.00, 0.00
35.00, 52.00, 55.00, 1.00, 1.00
35.00, 56.00, 57.00, 1.00, 1.00
35.00, 59.00, 59.00, 1.00, 1.00
35.00, 64.00, 62.00, 1.00, 1.00
36.00, 52.00, 55.00, 1.00, 1.00
36.00, 57.00, 58.00, 1.00, 1.00
36.00, 59.00, 59.00, 1.00, 1.00
36.00, 63.00, 61.00, 1.00, 1.00
36.00, 75.00, 68.00, 1.00, 0.00
36.00, 78.00, 70.00, 0.33, 0.00
36.33, 80.00, 71.00, 0.33, 0.00
36.67, 78.00, 70.00, 0.33, 0.00
37.00, 52.00, 55.00, 1.00, 1.00
37.00, 57.00, 58.00, 1.00, 1.00
37.00, 59.00, 59.00, 1.00, 1.00
37.00, 63.00, 61.00, 1.00, 1.00
37.00, 74.00, 67.00, 0.50, 0.00
37.00, 77.00, 69.00, 0.50, 0.00
37.50, 75.00, 68.00, 0.50, 0.00
37.50, 78.00, 70.00, 0.50, 0.00
38.00, 52.00, 55.00, 1.00, 1.00
38.00, 57.00, 58.00, 1.00, 1.00
38.00, 59.00, 59.00, 1.00, 1.00
38.00, 63.00, 61.00, 1.00, 1.00
38.00, 76.00, 69.00, 0.50, 0.00
38.00, 80.00, 71.00, 0.50, 0.00
38.50, 78.00, 70.00, 0.50, 0.00
38.50, 81.00, 72.00, 0.50, 0.00
39.00, 52.00, 55.00, 1.00, 1.00
39.00, 56.00, 57.00, 1.00, 1.00
39.00, 59.00, 59.00, 1.00, 1.00
39.00, 64.00, 62.00, 1.00, 1.00
39.00, 81.00, 72.00, 0.50, 0.00
39.00, 85.00, 74.00, 0.50, 0.00
39.75, 80.00, 71.00, 0.25, 0.00
39.75, 83.00, 73.00, 0.25, 0.00
40.00, 52.00, 55.00, 1.00, 1.00
40.00, 56.00, 57.00, 1.00, 1.00
40.00, 59.00, 59.00, 1.00, 1.00
40.00, 64.00, 62.00, 1.00, 1.00
40.00, 76.00, 69.00, 2.00, 0.00
40.00, 80.00, 71.00, 2.00, 0.00
41.00, 52.00, 55.00, 1.00, 1.00
41.00, 56.00, 57.00, 1.00, 1.00
41.00, 59.00, 59.00, 1.00, 1.00
41.00, 64.00, 62.00, 1.00, 1.00
42.00, 42.00, 49.00, 1.00, 1.00
42.00, 75.00, 68.00, 0.50, 0.00
42.00, 78.00, 70.00, 0.50, 0.00
42.75, 73.00, 67.00, 0.25, 0.00
42.75, 76.00, 69.00, 0.25, 0.00
43.00, 54.00, 56.00, 1.00, 1.00
43.00, 58.00, 58.00, 1.00, 1.00
43.00, 64.00, 62.00, 1.00, 1.00
43.00, 66.00, 63.00, 2.00, 0.00
43.00, 73.00, 67.00, 2.00, 0.00
44.00, 54.00, 56.00, 1.00, 1.00
44.00, 58.00, 58.00, 1.00, 1.00
44.00, 64.00, 62.00, 1.00, 1.00
45.00, 35.00, 45.00, 1.00, 1.00
45.00, 71.00, 66.00, 0.50, 0.00
45.00, 75.00, 68.00, 0.50, 0.00
45.75, 66.00, 63.00, 0.25, 0.00
45.75, 71.00, 66.00, 2.25, 0.00
46.00, 47.00, 52.00, 1.00, 1.00
46.00, 54.00, 56.00, 1.00, 1.00
46.00, 59.00, 59.00, 2.00, 0.00
47.00, 47.00, 52.00, 1.00, 1.00
47.00, 54.00, 56.00, 1.00, 1.00
48.00, 44.00, 50.00, 0.50, 0.00
48.00, 47.00, 52.00, 1.00, 1.00
48.00, 54.00, 56.00, 1.00, 1.00
48.50, 42.00, 49.00, 0.50, 0.00
49.00, 40.00, 48.00, 1.00, 0.00
49.00, 47.00, 52.00, 1.00, 1.00
49.00, 54.00, 56.00, 1.00, 1.00
50.00, 39.00, 47.00, 1.00, 0.00
50.00, 47.00, 52.00, 1.00, 1.00
50.00, 54.00, 56.00, 1.00, 1.00
51.00, 35.00, 45.00, 3.00, 0.00
51.00, 47.00, 52.00, 1.00, 1.00
51.00, 54.00, 56.00, 1.00, 1.00
52.00, 47.00, 52.00, 1.00, 1.00
52.00, 54.00, 56.00, 1.00, 1.00
53.00, 47.00, 52.00, 1.00, 1.00
53.00, 54.00, 56.00, 1.00, 1.00
54.00, 44.00, 50.00, 0.50, 0.00
54.00, 47.00, 52.00, 1.00, 1.00
54.00, 54.00, 56.00, 1.00, 1.00
54.75, 42.00, 49.00, 0.25, 0.00
55.00, 40.00, 48.00, 1.00, 0.00
55.00, 47.00, 52.00, 1.00, 1.00
55.00, 54.00, 56.00, 1.00, 1.00
56.00, 39.00, 47.00, 1.00, 0.00
56.00, 47.00, 52.00, 1.00, 1.00
56.00, 54.00, 56.00, 1.00, 1.00
57.00, 35.00, 45.00, 2.00, 0.00
57.00, 47.00, 52.00, 1.00, 1.00
57.00, 54.00, 56.00, 1.00, 1.00
58.00, 47.00, 52.00, 1.00, 1.00
58.00, 54.00, 56.00, 1.00, 1.00
59.00, 47.00, 52.00, 1.00, 1.00
59.00, 54.00, 56.00, 1.00, 1.00
60.00, 40.00, 48.00, 1.00, 1.00
60.00, 56.00, 57.00, 0.50, 0.00
60.00, 59.00, 59.00, 0.50, 0.00
60.75, 59.00, 59.00, 0.25, 0.00
60.75, 64.00, 62.00, 0.25, 0.00
61.00, 52.00, 55.00, 1.00, 1.00
61.00, 59.00, 59.00, 1.00, 1.00
61.00, 64.00, 62.00, 1.00, 0.00
61.00, 68.00, 64.00, 1.00, 0.00
